,feature_60,feature_478,feature_133,feature_65,feature_349,feature_435,feature_34,feature_511,feature_442,feature_124
1954,14.230828243847688,8.192379700826326,2.383161033137444,25.76917175615231,0.024377935653330268,8.992471672597786,8.815885700574016,132.86190126351576,0.9984902346636869,15.815157588703224
1955,-2.8096940815971854,4.483735388922032,2.291946287653306,22.809694081597186,0.021929498208601805,9.387896672306145,8.769216851246062,52.67951707339448,0.866993778696315,15.794882940608549
1956,-4.375006885454441,4.100578230838144,2.2819331265351543,24.375006885454443,0.018226634301602887,11.30636419930573,8.890451613832882,53.232101617868295,0.9565607317886704,15.79
1957,-4.5163650262492965,4.07347086437269,2.2808940412032572,24.516365026249296,0.017868119479486376,11.514345331790167,8.903947570102725,53.272553027543374,0.9659185762981523,15.79
1958,-2.940833042510232,4.35155731956781,2.291742555033631,22.940833042510235,0.022005715897562974,9.344669654291147,8.770582413265883,52.81209156859381,0.8649198319249187,15.792681718399674
1959,-4.918994052083593,3.9962612145318785,2.2779344244978597,24.918994052083594,0.016846965177624042,12.106735980770543,8.942387971872831,53.3877703866535,0.9925724343467623,15.79
1960,1.0409273390425349,3.6346786309839443,2.2758908092996566,18.959072660957467,0.040829663956657915,12.624660042412746,9.440648915229104,51.08136164244114,0.804567612489838,15.957804069795245
1961,-4.288481262037481,5.491099772811953,2.3275661115881663,24.288481262037482,0.018247438635723225,8.676134646741417,8.96108364779576,51.03583467659558,0.7227369417854,15.82783628892358
1962,-5.3284065486667185,3.917750740936155,2.274924944339853,25.32840654866672,0.015808606526615813,12.709107193449501,8.98147601532858,53.50492892122573,1.019675355067994,15.79
1963,-1.0755797319357936,5.551231965515335,2.291470595437688,21.075579731935793,0.023962001311696204,10.242499360037028,8.853500862904168,51.25646218800028,0.8766806019961692,15.838127687482897
1964,-4.644495243344522,4.048900134094488,2.2799521907487463,24.644495243344522,0.01754315353319319,11.702864135921978,8.916180610216575,53.309219100500556,0.9744007382861438,15.79
1965,-1.9830227697179221,4.179112544776078,2.287929426303928,21.983022769717923,0.026533806264085462,10.133669540612225,8.931766542277709,52.39576543546481,0.8504021386883927,15.832401809334083
1966,-0.35098977349553895,5.997279424969142,2.2912718301124304,20.350989773495538,0.024811271337798247,10.599590301650403,8.888718464624867,50.66184668270368,0.8807281868014214,15.856197262506345
1967,0.6257630587427743,6.598554828056493,2.2910038929265295,19.374236941257227,0.025956093859374325,11.080951635084157,8.936192062381288,49.86030041211849,0.886184362223401,15.880555188497327
1968,-3.5827010742594414,4.870631386402446,2.3080008555256053,23.582701074259443,0.020146725460945213,9.014597966047072,8.850300588867059,52.028433192609874,0.8014923009627556,15.807022186729366
1969,-5.0285508635541785,3.9752521900737143,2.277129102107735,25.02855086355418,0.016569105405592723,12.267927614962337,8.952847743969128,53.419121446016426,0.999825045345546,15.79
1970,12.349546121618708,4.189417134747639,2.3666692553666997,23.90880394756995,0.02328775050207566,5.461272935252106,8.682163726870842,75.88176423051543,0.8023314331121925,15.80619154951568
1971,10.704342884307163,3.588128688352889,2.3421636706391658,20.930311953271282,0.023149039645127354,6.296474123414017,8.75762243305072,77.23398701947599,0.8783681011960225,15.83855741613695
1972,7.517662728985011,3.719847386177353,2.301323470603052,20.152123865141,0.02145778734602795,9.220416169689221,8.871569112718152,78.39165346389932,1.0846177349255752,15.889320853623495
1973,3.974820181129504,3.2413842711581666,2.2387476922604495,16.025179818870495,0.019831156447413453,10.379496762096096,8.964370571298826,82.40923522339834,0.949673896374001,15.990686751252062
1974,5.272964154618915,2.656754122308412,2.2596771161515514,14.727035845381085,0.021319366046893613,9.386270399877954,8.955913761193843,81.52065598063571,1.0098400844672704,15.955253189359675
1975,13.437430650093596,4.58701688604188,2.3828734822255524,25.87832071321818,0.023379472540899355,4.908999252488178,8.632266937750751,74.98761193504265,0.7520524688303378,15.784789740456818
1976,13.399405003278428,4.573119282646685,2.382307083686627,25.809478711179523,0.02337626651143374,4.928303290238889,8.634011017780047,75.0188659132882,0.7538099073157389,15.785537813998793
1977,6.587468937177035,2.0832149920595655,2.2806583621868164,13.466031801612294,0.02285350073878933,8.412531824288422,8.948064432794228,80.6223086151509,1.069344487590745,15.920107001477579
1978,10.714965277517798,3.5414714089581194,2.309115897748655,18.952567745676554,0.032467533023194356,11.005917033006677,9.0494924733947,78.0541602411792,1.0054592430608735,15.93933506604639
1979,3.2336462587949555,3.5751782334513162,2.2267980599281643,16.766353741205045,0.018981464757871717,10.946578298262315,8.96919897804257,82.91656859790314,0.9153220752110993,16.010917505764958
1980,8.963207123591806,2.922570177271977,2.2970381838391685,16.62401714639749,0.028387224269989297,9.905253746829613,9.006445216048387,79.1441127168791,1.0325728947259212,15.931174448539979
1981,4.296396660003756,4.832342131137109,2.3162492016312486,15.703603339996244,0.024431142279752783,9.192194433192979,8.71594576053676,85.24498472587155,1.0095516284341162,15.804460755184177
1982,1.9223923304242287,4.165712561675779,2.205657269803033,18.077607669575773,0.01747822573091543,11.949835252665554,8.977741193465592,83.81412160168072,0.8545482688355808,16.04670891116868
1983,7.027887839588966,2.8747073648010932,2.290623500176898,16.70084150733492,0.02214747236428832,8.797875716930445,8.910585579465453,79.54520092015538,1.076952378579767,15.905085082612304
1984,9.131500038019716,3.013286498634911,2.318735906361375,18.08282191695672,0.023016429658649293,7.094940953662831,8.829762265694784,78.52673547265736,0.9510604754504125,15.869499746315165
1985,-1.922378125407672,6.29579135772295,2.2548216273961397,21.922378125407672,0.03063246614508328,10.446263258090902,8.874373551862556,57.15510422041706,0.8206341242647807,15.910709001960583
1986,-0.14732132154625213,8.843268217693232,2.228114667941593,20.147321321546254,0.04132468178547097,13.07602413373958,9.071740841252556,63.223692576727736,0.7778344951077302,16.04966369061581
1987,-0.24972800054929795,9.037174738074864,2.201689017630933,20.2497280005493,0.043035283685556376,12.111260953562802,9.03046500007774,63.317130742126615,0.7630574257692317,16.087146150777414
1988,1.338407220506061,6.834023503122288,2.1995520768385792,18.66159277949394,0.04683004313973426,12.415880294500033,8.906154140331775,58.609659802808714,0.801227315098197,16.09
1989,-1.924064474817024,6.2927824402861745,2.2548795116732023,21.924064474817026,0.03061855888371116,10.444465212073322,8.874195012696292,57.14838619878514,0.8207046002514637,15.910521065996097
1990,0.09979866136849624,8.58267060069562,2.199588007697222,19.900201338631504,0.044633214659526146,12.22523115854088,9.01003025266836,62.324299761886195,0.7653683181725969,16.09
1991,-2.4288564091324103,5.39209291255103,2.272206594674332,22.42885640913241,0.02645555842240072,9.90623800828714,8.820751087855145,55.137413196665904,0.8418008863729693,15.854264303005415
1992,0.600812963930493,7.317699447477812,2.2295070769669416,19.39918703606951,0.03152043125548727,11.440929329754258,8.840906967334556,60.02840528190962,0.8916589459783204,16.049143337476856
1993,-1.1482913478768628,7.676977954980735,2.228250945630901,21.148291347876864,0.03701633124452381,11.271622249460911,8.956328576787806,60.23888489338509,0.7882834565311293,15.996977449250322
1994,0.5432671479846798,6.509078786906466,2.2525710377859003,19.45673285201532,0.027075634323202296,6.411340380822695,9.296036921311462,58.263396247968224,0.8021833135781383,15.9136747701995
1995,0.7505531145645253,5.866266573988703,2.26538533787199,19.249446885435475,0.023005627777134847,5.02028678978511,9.35683819814158,56.98109536459608,0.813984555266299,15.871019679760364
1996,2.2316531840963676,5.572953611324614,2.199526164621023,17.768346815903634,0.04841432750315935,12.55337052085215,8.83124191937739,55.93077701521714,0.8270877082190814,16.09
1997,-0.14293603142114344,8.637055859079132,2.210150349082171,20.142936031421144,0.04054905694893611,11.016309123490531,9.094759284618732,62.50834807776765,0.7631162715541765,16.054880946189723
1998,-0.24420981977393255,9.031494781426835,2.2114995289471464,20.244209819773932,0.04282528737474089,12.543200672036281,9.055984482565222,63.42204370829256,0.7635968215950789,16.07316715165257
1999,2.84512685565628,4.706861618582496,2.1995083683321055,17.154873144343718,0.049502400424663334,12.647797629847767,8.779792848117244,54.09094327807168,0.8448484045586263,16.09
2000,1.9836871183860856,8.050292805238008,2.3426830092011186,24.421324301019055,0.02009841461683858,7.448357240057966,9.027366942115842,133.29193306761312,1.068117795237839,15.870784965741786
2001,1.2762275946762665,8.814448844943799,2.291880255062317,18.723772405323736,0.01944347791753869,11.13221560685992,8.876951102938573,133.29193306761312,0.9184577942354022,15.776847831236921
2002,2.936314332223704,8.255191641431605,2.348051968207241,25.261337823783343,0.02239299475968902,7.3643809847518495,8.971185581430738,133.29193306761312,1.0830684189810986,15.86540704353198
2003,3.4212513191489053,8.685845136767979,2.3465662244370034,26.415091724349217,0.02311343106958786,8.207658856700927,8.91982900901677,132.91725049786697,1.0967351009827744,15.870327313913004
2004,-6.893716356162596,6.184920851693525,2.3307930524372362,26.8937163561626,0.012563004767021475,8.093111478484474,8.923525810103673,133.29193306761312,1.082683488803048,15.849199706644832
2005,3.1367492454267767,8.895727815799367,2.3487944346303733,23.502209975143586,0.018074232075130436,8.866832265093386,9.202241253835878,130.05622614596479,0.9156135336329873,15.850166244676577
2006,1.3506007696575195,8.855721613377824,2.2910080509398774,18.649399230342482,0.019651558423886186,11.225555319994745,8.867264955368098,133.29193306761312,0.9158030337752521,15.773726623641707
2007,-1.3060346891800962,7.350395003487341,2.3240429896661237,21.53758678560804,0.012163969389927852,7.759211167382221,9.220843157297947,133.28311286541643,1.0166311444842089,15.889536895807145
2008,2.1255555166168274,9.285776237590957,2.2819198450756977,17.874444483383172,0.021819718868620906,12.198137891491623,8.766337086665697,133.29193306761312,0.8881409201011783,15.741204216970687
2009,2.2189974662929663,8.578005930831491,2.3437000107036,23.082842613391993,0.016830711274107013,8.641574489024126,9.207449332889627,130.70791348361644,0.9355700368107019,15.85818895952189
2010,7.699927089181157,9.279788352295604,2.3748994498261182,29.46182577429743,0.033867043665252596,6.944457687110345,8.690250665258581,133.29193306761312,1.1578290188814115,15.838514741409565
2011,1.2488973446282379,7.892248223576914,2.338541771037733,23.773396824898565,0.018328536536994306,7.513130629628517,9.07070130072703,133.29193306761312,1.0565859333738534,15.87493311749142
2012,-2.6776460850140893,7.057816744574077,2.3251756584098784,22.677646085014093,0.012052332582716214,7.8276012251214535,9.158120755078366,133.29193306761312,1.030319948673901,15.880625687217464
2013,7.095090375850713,9.149695135506928,2.3714906205673074,28.92848911239887,0.032410181744959465,6.997775418872948,8.725921018838259,133.29193306761312,1.1483366529320016,15.84192926153525
2014,-4.674672427938614,6.644352077098736,2.3278364498886135,24.674672427938617,0.012294222717146683,7.95336548809188,9.047000148707694,133.29193306761312,1.0551229909197328,15.865740140483283
2015,6.756305160742576,5.8291358498282495,2.335053389417701,19.16305671107898,0.03040903844720297,10.81743874437205,8.770085597234198,83.829149204586,0.9680590166445561,15.812153299654126
2016,5.380578436415078,3.5143458921573982,2.2991606359356846,14.619421563584922,0.023651435860183333,8.812607357932585,8.82663158434814,83.04211916398296,1.0383033026557398,15.859689959903681
2017,5.531717309693152,5.934231689002566,2.3343755505253427,18.333587312557093,0.028601468067580217,10.383354825820144,8.713424428004773,85.0742262766999,0.9726190237386044,15.790585698533627
2018,0.7220596036704343,5.984260229078187,2.295674460307283,19.277940396329566,0.03215639689788605,9.236089954443173,8.663905486407538,89.78423222353175,0.8411696099137663,15.845315981239878
2019,2.079092643534551,8.856871730553413,2.3693657940749,32.802629748352864,0.03677991939520311,13.719382255661095,8.572598842716493,91.51855610269328,0.8384707609428455,15.79488340850854
2020,9.62897527146433,5.582599290039128,2.336643481565271,21.108847653599124,0.03464928417405584,11.83572411875366,8.903002845387876,80.90841494485817,0.9573620331063591,15.862747140713166
2021,6.318751316325818,2.373846804146527,2.284373421059949,13.681248683674182,0.02297673404075813,8.48414002217575,8.92241113013071,81.13591784865191,1.0631829322470439,15.907481338779633
2022,2.703192134014535,7.375788153544584,2.3496537939065067,24.089681749854297,0.0304857411236123,11.462114275981984,8.591188625053517,89.28929477671878,0.916050167546174,15.770487368696172
2023,2.1750877718650203,5.360709227638987,2.2642591295465393,17.82491222813498,0.02095838829358988,11.046773731379588,8.790359403156714,85.94531198371814,0.9001705901603032,15.906013304143821
2024,11.847621268230355,5.392191992872947,2.3378715556015233,22.61163813032437,0.03792414827072815,12.622175288696571,9.005658670509131,78.65264761926906,0.9491004441352084,15.901822223684825
2025,1.8386541910624241,5.114097270994696,2.2422479991557847,18.161345808937575,0.01960217841823885,11.520075389257839,8.849050554658973,85.47469156835209,0.8742623049553214,15.955896885765927
2026,5.413249512178121,3.474628977599359,2.2986456837047315,14.58675048782188,0.02362793994090031,8.8011687612283,8.829967025889694,82.97573731802859,1.039169714679301,15.861354254186228
2027,3.2254520785995604,6.1306454398779096,2.332979099943591,16.77454792140044,0.025192550775561196,9.569099693705873,8.607122371609334,87.41461503349646,0.981057694126238,15.750273994462116
2028,3.145296630369302,6.326606542501746,2.335690052484622,17.91753524853453,0.026027021709198656,9.863093064594244,8.604357400998413,87.71011313853936,0.9710064766075515,15.75320551050077
2029,2.973763353214573,5.946153009352911,2.3165123924909174,17.026236646785428,0.024177959027414875,9.923180551834822,8.651029704158425,87.06254003491557,0.9616754931444083,15.787592311635315
2030,22.787632585143612,6.319206213503065,2.3150695681535693,17.212367414856388,0.04141832711613462,7.4140866465128505,9.330237821768156,67.45857144104971,0.7466474253026253,15.828889181144492
2031,17.23297901167746,3.2540076614590507,2.372934447315735,22.76702098832254,0.04753823641843688,8.88300597236682,8.896696626481187,69.53173287282338,1.0050422742313212,15.79579818519894
2032,17.43495902675211,3.3720121333200757,2.357021357123818,22.56504097324789,0.04213122597612697,9.306480647595986,8.728385242788633,67.50984009035633,1.083680014032666,15.798194283240765
2033,18.026394786440022,2.573989829790282,2.3869631265561635,21.973605213559978,0.04923353539997574,6.313307304619488,8.753523757491658,66.44439765912449,1.0463606238661705,15.712010164725204
2034,20.91618440446333,4.628933764984698,2.346589219739398,19.08381559553667,0.045019715441437874,6.954602629892042,9.09128067388086,67.06566888335384,0.8698480300964002,15.77907761586399
2035,17.934106953258013,2.6645806674321686,2.385917464864774,22.065893046741987,0.04898895079747243,6.312024794255831,8.751525661777748,66.42045578589176,1.0481344692414436,15.712640081406763
2036,16.1952545801884,4.178400800146371,2.356370139355689,23.8047454198116,0.045176662402270355,11.330235162424474,9.027181471399654,72.40374162827543,0.9710297920762065,15.8776376514047
2037,15.89139587900818,4.449074680396437,2.351519902674389,24.10860412099182,0.04448516397405696,12.046814497570526,9.065389067074872,73.24470173649765,0.9610705116179652,15.901601271371595
2038,14.400134414715703,6.133570256109399,2.345876003552216,25.599865585284295,0.039623087077470365,6.262913700742357,8.675012700763633,65.5036510500076,1.1160602252993732,15.736761443643244
2039,20.86931197851416,4.5865990794748335,2.3473786632036373,19.13068802148584,0.04510991607287114,6.943094360111332,9.085295735940818,67.05582821758978,0.8729337213192213,15.777830031811636
2040,17.0542367913285,3.839185200207842,2.342720269703473,22.9457632086715,0.03874368192780125,10.591001287658742,8.714842163535444,67.93486790315022,1.10215014637237,15.836094691598571
2041,24.488773054928817,7.8556585164956605,2.28641830467766,15.511226945071183,0.038144676533216355,7.831756162539194,9.54744911247446,67.81571862176172,0.6346584656935382,15.874167736242505
2042,15.8737699357189,4.687032054662696,2.3625729413635663,24.1262300642811,0.04352857001830928,6.28339259555194,8.706917933738092,65.8859505755099,1.087735781397709,15.726703047371346
2043,18.232515382680223,2.3933541665738,2.386980004419764,21.767484617319774,0.04922762601623107,6.6156012991307955,8.756755975916949,66.61947015133028,1.0449878388147569,15.718798574859283
2044,17.980230613834834,2.7029253925869976,2.3775034196595772,22.019769386165166,0.04698287725278011,7.466786133120841,8.747781683635218,66.90111391554136,1.0572270322064465,15.743913198782039
2045,-1.5776843284292248,4.1859866368721566,2.2627259767342247,21.577684328429225,0.021362568697470555,8.735576158495212,9.068322269739022,32.18725805976401,0.6720811977419869,15.838770609241166
2046,-2.4584111602158165,3.8826551945599133,2.3427395763085723,22.458411160215817,0.019405600345223435,8.603364800777692,8.811875701283212,34.51846285383941,0.7300606933222016,15.800875149422888
2047,2.989762646179286,4.033283882079612,2.2230086565274294,17.010237353820713,0.04095123848807583,9.273644121577263,8.733888043961903,32.94311846601262,0.63283852084447,15.950373303963008
2048,-1.310532411091812,4.144084770425333,2.244783758964963,21.31053241109181,0.02150933530499008,8.965045749351985,9.22272074084956,33.18589474897873,0.6652932421442089,15.882800591497023
2049,3.3662726183648193,4.01786878567943,2.218395236409359,16.63372738163518,0.0424803324082295,9.334977777707872,8.721237078878922,33.08727150822882,0.6292183583155592,15.962789023827504
2050,-2.503490638242017,3.8556955290402,2.347375364564916,22.503490638242017,0.019267281165784605,8.612766313489246,8.805290870043867,34.78342791227049,0.7339503963076328,15.801713447480093
2051,-0.9464288739218302,4.408793153538454,2.2775720570774864,20.946428873921832,0.02101548833311877,10.461071801885414,8.86883907538357,29.889892678614792,0.6057030774140683,15.817676750032184
2052,-0.3201389464512794,4.293295819705288,2.300031485580552,20.32013894645128,0.02435688321537556,10.024749876873388,8.764665153023568,33.8432813095923,0.770692093939315,15.808300772263046
2053,2.4275120859316983,4.0563035820279625,2.2298979774954395,17.5724879140683,0.038667809158735425,9.18205323403372,8.752780006276446,32.7278515813748,0.6382445885729084,15.931832638468364
2054,0.2777699919237706,4.144318466261443,2.2562390153372527,19.722230008076227,0.029937210213998443,8.831859209694827,8.825012653955978,31.90478742444789,0.6589144681258328,15.860943159857252
2055,-1.5779175506304082,4.243990779881926,2.285917871626607,21.57791755063041,0.021800874389070562,8.77515790965967,8.872054567334557,31.606847673787783,0.6969382740382534,15.793483329791712
2056,-1.7271958017356803,4.260253216625013,2.2818060667855318,21.72719580173568,0.021170864836166304,8.793998456562678,8.892805900978653,30.89300338228966,0.667931366884605,15.794370274575053
2057,-0.6838539324623978,4.161001736775784,2.248757626767057,20.683853932462398,0.022724995103285878,9.582396006818346,9.195094766168419,34.376651348377635,0.6987613745346164,15.896153906421096
2058,2.0656685653705456,4.280692908797443,2.295717531670141,17.934331434629456,0.0318921870049924,11.29513407872394,8.629532582338229,36.23785417744077,0.8202083883169355,15.864474427318113
2059,2.660126844603511,4.685276357554078,2.343191578717045,17.33987315539649,0.026367763497342482,11.384658999794757,8.626592080616746,36.6257299419902,0.8858764083681526,15.83274958175025
2060,5.405609566029148,5.456531527848285,2.3974380730679186,14.594390433970853,0.022189855008216512,10.250986847070815,8.67288065403595,35.43747971487656,0.9031848863945316,15.83938118252664
2061,-0.40986688267796034,4.186404577630466,2.257694331798829,20.40986688267796,0.0233926799619815,9.86466234885061,9.122091130926115,34.7172322587609,0.7211134091887961,15.887936246621766
2062,1.3928878526793096,4.089332045888625,2.276848885053978,18.60711214732069,0.025386440906805564,10.978365136049835,8.680883180243706,38.532055745190576,0.7350622720002411,15.924070048564074
2063,-1.0878231537534384,4.123547536488874,2.2355812603094702,21.087823153753437,0.021740553931167344,9.166219714993037,9.30273204940298,33.874495479104375,0.6658053131418482,15.908270105462556
2064,3.23646398233247,5.717517161246944,2.259316794571523,16.76353601766753,0.02224925828710799,17.02963146249609,8.676617249416925,34.537528748818175,0.9045820946960138,15.948998136533396
2065,-0.34127042557030407,4.192764531082542,2.259931759822811,20.341270425570304,0.02355984412469277,9.935331641575885,9.1038136585509,34.80250141228174,0.7267095510050995,15.885878841542244
2066,2.2062827094519992,4.557783427800163,2.33422432020125,17.793717290548003,0.02705839587692087,11.572061547872417,8.618940312347766,36.822154560677276,0.8830152170813279,15.831653339877903
2067,-0.6083259500881606,4.168004349920593,2.251221142107123,20.608325950088158,0.022909050847083928,9.660206280415679,9.174970394304223,34.47053676747561,0.7049229945116096,15.893888604958967
2068,1.5009468024552186,4.320826282105159,2.3136065182643066,18.499053197544782,0.027661046922296206,11.712941566732486,8.619286849344219,37.34707699536057,0.8554647504202126,15.845217040027064
2069,2.278818674791259,4.962411260893183,2.293599510745718,17.72118132520874,0.025516916210011897,14.139415721703884,8.637959194667994,35.978953581046945,0.8901268621896085,15.882537297423486
2070,2.540590130336297,5.168818757562031,2.2842283621145008,17.459409869663702,0.024623704951139812,14.929453510589305,8.648526338035667,35.5849414416672,0.8940781865720765,15.900704306078511
2071,3.1789663765156755,4.107092971207622,2.244578471464142,16.821033623484325,0.039654785840309605,10.149703813005951,8.674837931904353,34.435378727880114,0.700476182038861,15.935043507639179
2072,18.46751342219376,6.739214615626926,2.395426903027449,21.53248657780624,0.017947059495251876,8.717432098785467,8.964837124026015,133.29193306761312,0.8714567698077298,15.785729191310004
2073,19.189649802245214,6.5157736238345425,2.3963648844759065,20.810350197754786,0.01642212033058162,8.866076263172626,8.993189483514053,133.29193306761312,0.847276413694732,15.782276498861695
2074,18.92069942046291,6.598991339640658,2.3960155453820233,21.07930057953709,0.0169900642562202,8.810715661122929,8.982630012866426,133.29193306761312,0.8562820754891973,15.783562409636724
2075,4.741228846466668,9.67057987768971,2.305745408477643,21.16537886272444,0.027916493242249957,11.264871029972701,8.649358467711657,133.29193306761312,0.9560761903085118,15.745439646255146
2076,10.652495994444429,10.75360380656051,2.3909964069276386,29.34750400555557,0.034237739356228904,8.818349540601012,8.857107838195137,128.7491731066994,0.9646528746361869,15.802037765910534
2077,8.88249467469316,9.809602746573827,2.3780034039905824,31.11750532530684,0.03633765624412547,7.588070165755169,8.6013,132.9756788143421,1.1815,15.838302455399104
2078,8.435127862559433,10.091730070871263,2.3705910046052416,31.564872137440567,0.034741139453436674,8.65471443730572,8.6013,132.54129335571844,1.1815,15.849706146761166
2079,19.891399274887174,6.298640679852786,2.3972763854125527,20.108600725112826,0.014940232304746146,9.010523997494726,9.02074141673402,133.29193306761312,0.8237787024322389,15.77892128068999
2080,8.612124815694774,9.980108744830776,2.373523658684721,31.387875184305226,0.035372788024401434,8.232705515268657,8.6013,132.71315434445825,1.1815,15.845194371254275
2081,8.777073668025192,9.87608543087068,2.3762566883562677,31.222926331974808,0.035961440569042234,7.839422545533102,8.6013,132.8733168351161,1.1815,15.840989710221127
2082,4.1970542135498405,9.678666396347053,2.296285383466611,19.992670553530157,0.0267490128416144,11.80738887085039,8.655213038544257,133.29193306761312,0.9286146476494446,15.735138348602481
2083,8.929165468074723,9.78017028600131,2.378776690141437,31.070834531925275,0.03650421018430949,7.476794288647228,8.6013,133.0209953497612,1.1815,15.837112784397789
2084,0.12378970316354998,3.5989087362419494,2.2485398299949497,19.876210296836447,0.01991642983486647,9.24856772109794,8.792701858293004,40.108350108044895,0.5552977211127099,16.0191112421343
2085,1.562979988009304,4.727705324730611,2.253479547820404,18.437020011990693,0.018567828787937734,7.475809638835168,8.743247833950814,40.85708855277477,0.608393174002007,15.99474197443458
2086,1.3424096065740296,3.9811927103507068,2.259678064318755,18.65759039342597,0.02432389011873484,10.635217900878354,8.70965705558466,39.085602203743896,0.6788179169516975,15.960905142550526
2087,1.2717759817612724,3.8298745912949177,2.2356511338463827,18.728224018238727,0.022837075114256367,10.155055951232047,8.749920005905937,39.860173348477005,0.600115842714637,16.01244806270578
2088,-0.7672030414608608,3.5960936617073367,2.290484440560679,20.76720304146086,0.019331760508446913,9.091161745774098,8.777478801386598,39.32381048966784,0.6182471185905488,15.958478867542643
2089,1.1908046380591104,3.6564100202933454,2.2081076961346175,18.809195361940887,0.02113265446377583,9.604618983561526,8.79607571712095,40.74810833055134,0.509895176282534,16.07153464525577
2090,1.428489847235519,3.6051103159764377,2.2658209652512955,18.571510152764482,0.020976629126362546,10.120667174852883,8.62804030778309,42.77630913537906,0.5515475834345084,15.994130767834989
2091,1.8918672040245026,3.610238173719839,2.382675794062682,18.1081327959755,0.0216402342460968,11.333013400869211,8.306553791140923,45.860987042856515,0.674616169276134,15.825213100993542
2092,1.3861243313594451,4.07484258244924,2.2745481868110153,18.613875668640556,0.025244070966028175,10.932387238242246,8.684738558239957,38.60622478953796,0.7275261564684247,15.929005539844356
2093,-2.097989850216214,3.5918890662390486,2.3531329130381766,22.097989850216216,0.018458498372725472,8.856060173012647,8.754741642815778,38.15202207569792,0.712268341869891,15.867918349764123
2094,1.694392391335533,5.553283836401494,2.3244505834089115,18.305607608664467,0.025676117450987027,10.170589383258882,8.709758592126565,45.348987803591626,0.6036244364669769,15.84595589177947
2095,-0.19925340017435622,3.5978880877358024,2.2637474927365413,20.199253400174356,0.019704448991282077,9.191497767319609,8.787182505217455,39.82390322052406,0.5781209919386296,15.997128043540364
2096,1.4826715098632766,4.772245582804967,2.2744316228543733,18.517328490136723,0.02364409717845891,9.875164897483641,8.750086379073661,43.61829269109167,0.5548168726133689,15.943649174112553
2097,1.8575883494652174,3.609858834748671,2.374031328331484,18.142411650534783,0.021591143320416274,11.24332874246231,8.330336113227425,45.63279456904772,0.6655120339681088,15.837708972984949
2098,1.2880018538709035,3.94907655474581,2.216136295860404,18.711998146129094,0.019973692391137735,8.82952448900397,8.789773132569215,40.97366539874637,0.5207463649900068,16.06064183083458
2099,7.837019301380764,4.965292974972825,2.2863489224122056,19.384192340088575,0.028518560186285673,19.72114726045543,8.858163563735221,33.464788751642345,0.8632780330615513,15.859734854481632
2100,12.946254017218218,4.8894781651230455,2.3547674799565983,19.401030046362237,0.043646522415851235,20.118917405440186,9.328737604570962,32.46108585896662,0.7909479073904628,15.730610863745678
2101,18.070644079774922,5.8276885994447465,2.3696594684763275,21.929355920225078,0.046634783577901774,12.801138152998494,9.56164702395927,28.203481807881474,0.8916630247891748,15.753789055994282
2102,15.88098017550548,3.625941634793766,2.3346691773914774,24.006091224619666,0.0396011874751095,24.365593416366888,9.175570009287137,31.621336193068785,0.7904493394492803,15.701411607498436
2103,23.9364102110996,8.05768319616734,2.2989225484797435,16.0635897889004,0.019222197252685067,15.386137916563289,9.175767139646775,32.192807965540766,0.707986302357156,15.856021354265255
2104,11.687430873889951,5.423531144043073,2.3630024121929005,17.455599401246108,0.04529896313196235,18.323461342550313,9.391685170244953,32.81957777281778,0.7914285454587295,15.743427878899455
2105,16.383007061878025,4.063759673183243,2.342121518406518,23.616992938121975,0.04110895426591434,22.049015707293428,9.256265087387453,30.91382685862389,0.810495720595086,15.710928433317536
2106,15.508233827033385,3.684350284092615,2.332642459554845,23.64140615734211,0.038743344982422434,24.209128561987615,9.150780306692516,31.51343527671943,0.7960203835142932,15.71147986021093
2107,16.19814628221629,3.7506138663612707,2.333987782654816,23.80185371778371,0.03907044301216004,24.129671281529845,9.178319056958706,31.622974281331842,0.7872847699390584,15.704796624669257
2108,18.033558571625868,5.788926590863813,2.3690543271687523,21.966441428374132,0.0465133545112205,13.004358534374484,9.554936312960871,28.263041133968855,0.8898793884448633,15.752847201819069
2109,19.067002146729315,6.869088377108444,2.385917501695837,20.932997853270685,0.04989715845663775,7.341316339590534,9.741940388455781,26.60333075235272,0.9395831032474575,15.779093387853443
2110,9.410725847223354,4.703264603104074,2.2958022132408904,20.288412616968106,0.03068674615616753,20.62977864637905,8.920260409912638,33.10413889222925,0.8490299538308991,15.828760769197606
2111,11.49337109688192,4.356495921617757,2.3083127103790084,21.485058884509566,0.03355612623371755,21.832262581254792,9.00243945533367,32.626854408358376,0.8301740276069989,15.787769625232606
2112,10.652576636218924,5.862565802172254,2.3697721912256715,15.85629837324736,0.04665740278778762,16.84745152728653,9.443433150439036,33.114287063940914,0.79182366874858,15.753964499962134
2113,13.531869498380424,4.6410320717429485,2.35093651781592,20.306061312545665,0.04287779261438056,20.95417919082084,9.299453849219358,32.29431230087359,0.790724310378361,15.724648276756295
2114,27.345962482204463,9.223886718207595,2.3669348780190043,12.491189278586262,0.01749801618176792,23.436415663558474,8.823790858994743,88.26805916611428,1.1891773936205108,15.762859489837503
2115,25.81638022819204,11.110641650400305,2.3441777613241426,14.128707153665609,0.021476123984468628,18.59804016310387,9.645272699787023,94.03549645783565,0.7508835162994272,15.92666392877224
