,feature_66,feature_442,feature_3,feature_299,feature_154
1400,18.8980910112681,1.165120745311123,2195.3887133212074,0.11276869118659531,0.016440416709137786
1401,27.87390225643176,0.9053923182485069,2193.9351756164347,0.052135514015748424,0.004187675708341361
1402,28.755403131970915,0.9263947777600272,2170.982447575454,0.043639624031849976,0.0068951950423046995
1403,31.56271700638337,0.6084378156720818,2192.816476338854,0.09282093009450824,0.005714371511583967
1404,26.808843817101252,0.9354058549297678,2196.6305421280176,0.035258990152522166,0.01893040014411085
1405,39.765857853495405,0.931290295780434,2163.69841099025,0.10061126904598144,0.013371151945957793
1406,39.1524708638761,0.5366253774540436,2191.3553914516865,0.12094992332753861,0.012580081598736333
1407,20.411358250646167,1.030462722700548,2201.57081477735,0.06962829887047313,0.017092119301893558
1408,21.729615334490568,0.5749723947299211,2173.0627044552734,0.06739027214883496,0.0168240334186319
1409,30.922632955624724,0.6565199246056772,2193.21594769794,0.08583241936662228,0.0054689072918028495
1410,33.099421023410635,0.7331937478821154,2222.610435317894,0.12570673895648993,0.010717702293368981
1411,17.88342217001856,0.787920708785267,2236.968460691924,0.05318906477553172,0.016284040154089456
1412,30.496595290698632,0.7662656674938051,2233.2345665648754,0.04754101328643425,0.005235887112479002
1413,27.075168061974832,0.794126938272779,2160.3273196536315,0.04844513718023158,0.005860960800515789
1414,22.464634214082622,0.8306803305676809,2170.0657487879116,0.04189744490367999,0.012174084023039922
1415,36.70533190354427,0.8753879420567234,2224.7117658811576,0.05647622690013174,0.011702791579762874
1416,22.530595541295376,0.6495855185607202,2196.1879259103503,0.027932916716999122,0.01647243119820174
1417,34.11763560923504,1.0726676124934225,2203.3812956727265,0.0877644501204085,0.019616405215397432
1418,36.97311182152958,0.6568922823799898,2168.478764008509,0.03885525822974446,0.01606629766808811
1419,44.63109406533454,0.7908843731199036,2173.4791474800886,0.054654484004764,0.0055619315804783884
1420,44.78376974109432,0.8552942346346989,2191.359295092833,0.07327074217848469,0.011148906141816205
1421,44.78376974109432,0.826588453519918,2189.580455369198,0.07336110665208839,0.012233279825060808
1422,20.035539309587328,0.5719560665903848,2173.115046313366,0.06098425560664587,0.015213768433171578
1423,31.270791240734997,0.6024687395858217,2219.050995474628,0.05898610730319193,0.01474801137742389
1424,17.67881873005702,0.858979398425803,2280.50056137165,0.050758362404848635,0.009694304922031874
1425,37.195751058102324,0.6686317969694551,2168.252484546596,0.03764609246971641,0.016151151405633935
1426,15.69321493685473,0.8093761412197981,2237.9388414503915,0.05532250767338094,0.017109631529770988
1427,33.73639498490227,0.6186271032932382,2243.859800017042,0.05124536363144774,0.01762301232679526
1428,44.68686560242573,0.7658237270379304,2184.7496423060193,0.07219535482582524,0.014833536145820508
1429,35.808868943158785,1.1121779488485146,2202.8921574870396,0.08902631822532449,0.022182897781655612
1430,23.09269495131328,0.7453171671734916,2176.6070154725135,0.06777882425512476,0.015715949926733582
1431,33.95128455209473,0.7902932721532517,2208.2992577051245,0.06393071735958632,0.0055754792373155825
1432,23.906977481215836,0.5197371514654843,2199.653229231447,0.07746763537721707,0.014903516156549257
1433,39.71650957811774,1.1091167223896672,2187.4433657371437,0.057128524023702734,0.007902622956292727
1434,24.10417512124927,0.7983311423350943,2172.9570616655947,0.05136713617235249,0.01979076684089524
1435,22.55199442191701,0.9206908713247399,2169.275651657347,0.06233592636240201,0.00756561699823057
1436,44.343111424938726,0.7762728572152415,2243.820054871221,0.039872120969879694,0.017649131851984592
1437,32.82542079494175,0.8903191836541704,2175.912551742397,0.05704842687383006,0.016284268738300654
1438,24.939733372430158,1.2169943062159811,2187.487688265186,0.07154763681162238,0.01447023520444107
1439,21.964628165501672,0.9048,2213.9953242997954,0.06945235595728133,0.012535287973628
1440,21.546388277378945,1.0448543531469185,2174.581783319475,0.05012667615158674,0.016071683265276797
1441,40.579840588711676,1.166470069959468,2229.071467712778,0.0542333212317492,0.017866091000610256
1442,26.302189704653397,0.7809160435959641,2208.88013553121,0.06487382030714868,0.021842675027094104
1443,23.940442018225024,0.5506248946960368,2199.3321732342197,0.07751824950011457,0.014580633747994948
1444,17.293493585318927,1.0573895777187505,2197.564956031933,0.06259125581534639,0.010368124030775602
1445,28.14279979403125,0.9288295459113796,2207.733794869539,0.057929002618926195,0.014929882924629377
1446,22.53586910486343,0.9048,2212.144483962544,0.0872997888828265,0.008186258341196302
1447,19.45464655819435,1.0011789130322408,2196.7730653235576,0.10815196026829445,0.017061869215137415
1448,19.04029518448018,0.9725978988232247,2195.6086617634555,0.08295013228244605,0.017585206335265786
1449,27.081026260179097,0.7279986442538181,2208.1458306899026,0.021411545788678966,0.005000551518570031
1450,23.27957631398511,0.730104658881207,2176.9626739701944,0.08713397809536276,0.016753348009011907
1451,19.275490541350795,0.7538375994667822,2173.7030027622477,0.04961971246936409,0.01450705004084788
1452,23.208374353193058,0.9226237746745909,2196.2528897692396,0.07074594629188402,0.011634406304767956
1453,30.391012978464655,0.9283973506950461,2252.1591579631604,0.06858213882343353,0.01332502823596528
1454,26.194821729315247,0.8153589831566019,2225.6858014417976,0.1038942274478529,0.010952380886780796
1455,42.82109030037298,0.9122800544880847,2198.344357521805,0.06664536311378497,0.012979337020755318
1456,19.886251819285818,1.10887460758424,2196.5457099017167,0.056349285992597684,0.012729622767690062
1457,22.20325101496241,0.9637947777012517,2175.061645815354,0.036614220330269794,0.013095229377369306
1458,20.703184257777004,0.6573210893534663,2169.6379766633645,0.08653632237232367,0.011958972655535298
1459,28.099355237097118,0.8658597273299246,2194.9663230459396,0.05560885594015849,0.004465560160587867
1460,43.22209658152539,0.9925212730347301,2193.8823844977437,0.0682238382585667,0.0079
1461,23.21010371291366,0.7971499374855675,2168.7807725824778,0.05399093182343002,0.012545455194955143
1462,13.690521138497306,0.6673528867837187,2167.348633686529,0.05645764802610243,0.007113269592241415
1463,39.903054059301375,0.7064687005649085,2208.479077208913,0.08312787074463886,0.011937285706846709
1464,22.63344153263602,0.7548455239424476,2141.197191146374,0.0483586383047342,0.006782202878323183
1465,25.63669329991352,0.738961576934365,2165.2188042864777,0.08542526603019751,0.013528574254811297
1466,24.26573693142791,0.8367522996023488,2175.111663751594,0.03526868988612526,0.0107380256522003
1467,25.113914429758676,1.2010552968199906,2187.7731811926296,0.0693062136153112,0.013613756422110785
1468,29.812395150718462,0.7664077988790264,2224.0178150369384,0.12570673895648993,0.014367541330005814
1469,31.92029635100574,0.7655641251976932,2223.188966178218,0.10364197080077878,0.012260815915004268
1470,41.42063622451406,1.1531569659866256,2182.1918502980916,0.036915514996456004,0.009808726043329741
1471,25.1197553792789,0.684562750767312,2191.976342974391,0.06180136075518213,0.013413364795195276
1472,26.793323959465738,0.7152403994056103,2209.808197748415,0.04006666450484411,0.005090834211592588
1473,30.448011451239985,0.7258723427220315,2170.695164485423,0.04789058570919884,0.009233673973199283
1474,24.286287780345102,0.8519192424493216,2196.211373071708,0.0776943420470189,0.011499014177169416
1475,24.025641568223325,0.6248491462475116,2198.5633600851133,0.07756163012638663,0.0138214727882341
1476,23.61055733742809,0.7063301199067565,2173.8820053140203,0.06688867203153372,0.012441263354144971
1477,22.51029264380285,0.6388808650895811,2173.177976131898,0.06316830827079023,0.01807855982810805
1478,44.51064978902658,0.8237738607032945,2206.7868004698594,0.08526543206178538,0.01956492552280032
1479,44.78376974109432,0.9138111873633393,2194.9854733739094,0.07308653351302201,0.008938402156264203
1480,24.865132150607273,0.6233128401006244,2164.7162097916917,0.06482482924205601,0.012904242061170869
1481,38.316500675829886,0.7277276539755563,2167.113410301,0.03155924055546312,0.016578298908388554
1482,28.096905897541795,0.769253512706346,2173.9560444118315,0.06160805499393261,0.010671397928397552
1483,22.58782083668806,0.7197756599311951,2198.6128471511543,0.06828932352441167,0.013996310987300769
1484,27.346843885049587,0.6179730891580186,2207.616468123582,0.06368145920089777,0.007561982350869821
1485,15.193013686157975,0.8039789984987726,2236.6812459223884,0.056849997894499765,0.017190333131909024
1486,30.206857057274657,0.7830815271182726,2226.9489945739615,0.0973243807781341,0.01087048016734268
1487,29.362765411804006,0.7813185296777941,2232.1940533550833,0.05310801251249328,0.005038439829661473
1488,28.294234059242303,0.8316583120716218,2167.2776945904334,0.042627193576854246,0.005564667676185103
1489,39.18566104580678,0.7946815261173469,2240.413672296032,0.06295375967021188,0.013542582635361077
1490,21.17497718347739,0.6057550573448127,2167.408021114225,0.03900479117940876,0.015406410737282232
1491,37.69882021194735,0.8309033970193203,2238.5650057269986,0.06904852372517446,0.01277107263271824
1492,29.33126367131115,0.8175653780453549,2206.4588307092417,0.07951683451065694,0.006949533329436579
1493,38.431571250869695,1.0412405320254794,2227.669664978127,0.07367920020537344,0.016244161970573285
1494,20.712886267161334,0.5279,2171.344240818022,0.08296885194867941,0.01524864206238242
1495,29.28651011282256,0.8022077797170473,2206.45522630879,0.08234676660911236,0.007173187674023583
1496,17.35069814217723,0.5919378561591616,2165.7412656545093,0.033355460268030025,0.010599394719535471
1497,21.041269655396615,0.8004974377485536,2196.3931560778087,0.03860300997745729,0.014897464576151806
1498,24.195736913044325,0.5029397977098257,2163.531921133366,0.05169015836654101,0.013660016348986804
1499,17.531589802190076,1.2093806854155287,2195.5273718895833,0.12139826948244212,0.01799612555155444
1500,27.955852906987978,0.7880197201300579,2231.283214100293,0.05595027933815748,0.005215988020767758
1501,25.89735694276441,0.6471999793694172,2190.9070615155156,0.05489394518943946,0.012749904374249017
1502,20.751655540044297,0.5561849808385132,2167.038067443755,0.032613356558471356,0.01581595627935084
1503,22.05301777428717,0.9796030411666055,2175.0403528288994,0.03801003306699598,0.013281337742266131
1504,25.66008015046722,0.9601751355734736,2223.7483849659325,0.08844837908935195,0.010539613370542482
1505,43.982326411229586,1.027379886993515,2221.9444,0.06843297964630056,0.006598153247588616
1506,23.988899195385837,0.7394214191891578,2205.9279167625095,0.057654638556335625,0.011157194732948432
1507,30.855508776813114,0.9828259691768416,2176.5234681103098,0.05625305416962443,0.017688260261125598
1508,25.873610468034162,0.5006396435257698,2162.1333,0.057979297217505686,0.012197070468861293
1509,28.984619795749328,0.6986113197841903,2206.4309124076826,0.10143640165380297,0.008681873983725382
1510,26.96365058539891,0.7086517527488981,2164.0840976412255,0.055105186545706154,0.00905875871094631
1511,23.06738280214898,0.6844858537931535,2173.260233827642,0.06015552117259272,0.01897378799442959
1512,41.765857820001315,0.8984801722718326,2165.49359738545,0.07581128610864471,0.01665382938545548
1513,20.915445383714886,1.100770547180457,2174.8316178659643,0.04948925278704989,0.014956192377337309
1514,19.182934586851133,1.0457168521473634,2174.5319032002258,0.046695858598566356,0.015108367001917871
1515,29.958685052649106,0.7054066985486966,2223.9105430358027,0.10789890699497874,0.01232570062198715
1516,28.10871498052582,0.8674964562506794,2194.992201555238,0.05501041385925065,0.004715480081367681
1517,44.65314126143218,0.7710870494793474,2184.7050411792547,0.07170651365268585,0.014740802047934983
1518,31.563964954994184,0.7655766586591224,2223.290953202807,0.12570673895648993,0.01288145284358802
1519,27.98071224003711,0.600090407574928,2244.1071939753383,0.05922333372872075,0.01593537861714331
1520,27.963648991482973,0.9057514934617391,2170.083564702876,0.042328310356119045,0.0053032991632646935
1521,44.78376974109432,0.75776324961074,2180.04268089434,0.06637437683499005,0.011162441308955252
1522,36.387672547625556,0.7503894063486034,2240.119071041911,0.03094387143308121,0.00925105479212276
1523,22.762570345049166,0.699693940175238,2245.3918774236954,0.06878743811474396,0.01188793319679234
1524,22.95335612843609,0.7247842415274262,2196.1625151666562,0.053174965504916294,0.01412500383278708
1525,22.414600833349475,0.826414338330527,2170.0586958729405,0.04262993605450845,0.012230304204429051
1526,34.45144660975937,0.6948856178832272,2221.7584081662044,0.12184683143040999,0.008896523276384608
1527,26.1250424907117,0.7223192756913291,2165.001858843035,0.05962398816894894,0.010262537831892135
1528,12.628567622661345,0.7170233506438111,2170.859360903121,0.08253779442691903,0.008557980146684387
1529,15.747454737794312,0.8097205613556178,2235.724325116847,0.05857056557179937,0.01585000140539386
1530,26.207127962970684,0.7173854433452658,2256.3392640668967,0.053214574608043574,0.013355323381475711
1531,38.20299624579802,1.11157170842116,2185.7619691927543,0.04386242885573077,0.018534480047647996
1532,33.19052964685235,0.6385198325418364,2219.969952920078,0.05174432487466118,0.011304765940869026
1533,23.005275728543538,1.0730637421968234,2155.9287528765663,0.05561818453975333,0.004304544864015785
1534,24.561928961472454,0.8439869809366872,2175.050236516699,0.04012047108657292,0.010455516873440058
1535,30.265076379085873,0.7398197119996706,2170.6288792441696,0.047375958922691364,0.008915719843955809
1536,31.866219614536224,0.5814574609594746,2218.5688871288885,0.05565437552902833,0.01398151657303874
1537,44.43455688630217,0.9132732237042531,2196.370231048421,0.07634435132898318,0.008172843871568285
1538,28.582439318532707,0.7089819278704511,2161.3357754437525,0.11766161380123845,0.014626095126129921
1539,22.5503419070755,0.7418216567346786,2242.22927925739,0.06747036548703624,0.009722446073494127
1540,43.362535039367955,0.8054289390149967,2245.459012628343,0.04173485128001181,0.017486180057253317
1541,37.24541728446841,1.1730961454566828,2186.116467139697,0.040324888788559964,0.01789734490617992
1542,24.413137515474304,0.8327521292109092,2236.566827818455,0.06254459727190155,0.006587061429868991
1543,21.951695961523402,0.9805001192687912,2170.0666,0.05951785219534221,0.005630631384787649
1544,25.58789787641734,0.6855202789355458,2208.0010349242148,0.019454369034194393,0.006435395343674837
1545,22.385158621914865,0.8483671716499658,2170.0666,0.04400887890055965,0.011413638376062504
1546,26.43134398487358,0.7980142759898944,2208.801315520543,0.08107984944030273,0.02527768965831866
1547,25.961134536722675,0.8774926994960648,2174.773432744233,0.06359283271937854,0.009162181565306852
1548,35.62705054627899,0.9018835421200193,2246.4856471036483,0.06957679249890493,0.012984726375930808
1549,22.813508986125235,0.6707109667081261,2196.315020763138,0.031522489204617934,0.017265495990286664
1550,42.52100218318143,1.1057814287314336,2180.561554434464,0.038822597291996885,0.007799946979665361
1551,43.01379130645932,0.9151293087171204,2198.181820368072,0.06726927800068924,0.01248063441357286
1552,38.81466905085088,1.169596696381842,2184.361992857904,0.037602548505509814,0.015255920293684958
1553,22.93070342142029,0.7201283135833051,2177.0640416782157,0.08261791183986153,0.017175532312117527
1554,44.78376974109432,0.757510633173688,2180.215608460051,0.0666328005464571,0.011303267713518753
1555,34.645012010599885,0.5341342181822143,2170.8449290232993,0.051499294477075866,0.015178996878801695
1556,27.09462563393192,0.7084645016931612,2239.9481801102056,0.05928815288279025,0.011704331184186751
1557,36.453047201406136,0.6433719010477271,2209.240519143797,0.08086628657280762,0.007276357091355842
1558,20.374069403206185,1.056644526607268,2196.8597850749793,0.052804458013716214,0.012477041163609892
1559,19.85524078911634,1.0488954717667192,2284.8622873080176,0.05030828178184723,0.007539318955414148
1560,37.78395960963031,0.7429324600873044,2205.4624649579164,0.06721728677988291,0.014971908249150352
1561,43.956846500220976,0.7667371488591044,2172.06124699201,0.05195029677726379,0.0070017013408464526
1562,40.3286521783166,1.1731245281638485,2229.4973161856374,0.05333307411707431,0.01854522478887377
1563,26.357604869500165,0.718559276358627,2208.7014579013144,0.04122531046808309,0.01358474669017114
1564,24.48139756182689,0.7817023972134052,2196.4683802353634,0.03376927929581792,0.01810001802416094
1565,28.317405440921974,0.8663689965560941,2167.9542806013496,0.057974404226376744,0.007045278725086425
1566,25.221490077183578,0.8533801774696609,2234.1215625381683,0.06044474628250214,0.004541034150338838
1567,25.37469543979421,0.7345483319074217,2165.8230283685693,0.06366719916722348,0.011339622728973466
1568,27.713284740957498,0.6152500882186894,2162.1333,0.04998726014442691,0.00854853180506446
1569,36.96584565124591,0.7849534771292985,2167.1130862464415,0.03068417007563859,0.014712125790236601
1570,26.44459534714368,0.6547212811160625,2208.491743241128,0.01905292929823748,0.005376062963915474
1571,23.666810440791245,0.5275464842460659,2199.2868672143813,0.07241513795416389,0.015092689509105368
1572,42.00367480514052,0.9585489185507846,2221.9444,0.08470195601604268,0.007073408571955182
1573,28.548242476428868,0.8283185292079347,2166.2031266915546,0.07360649421842029,0.008858086600691496
1574,26.405792944317866,0.6643349034215098,2208.546082905653,0.020660972807025425,0.006403794154177855
1575,17.352900199563578,1.2133515666033374,2195.2240422375667,0.11675551437612085,0.01815035579014868
1576,22.83095267613829,1.0705038666131126,2155.8601888166118,0.056211699109716504,0.0045001913573631085
1577,37.01412111582764,0.510842781752252,2191.8430057246555,0.11831056223002233,0.010140511450788689
1578,29.454303586145212,0.8559516465285592,2222.6238464399,0.09800210518500267,0.013015395368496224
1579,43.29712091253859,0.9900605521601166,2194.0172122923723,0.06845328981651035,0.0079
1580,23.963861431002968,0.5710274482923005,2199.1208440371947,0.0775301738447062,0.01437195771764158
1581,33.251839002090364,1.1778294852132385,2201.63261663862,0.08765737346179293,0.022767044571529556
1582,22.6235338528066,1.0289335234906423,2283.861635384211,0.05290687859885131,0.011319096143783723
1583,36.32293915897933,0.6251388365762065,2209.3816534245116,0.08185091260302381,0.006905382654597923
1584,23.29994279819457,0.962450909825016,2160.012057202744,0.06137487424472452,0.00756368792417216
1585,23.908535062414057,0.7619410583707648,2166.925278192131,0.0719663096879464,0.013093498175925176
1586,21.192426763995048,0.8670800406497524,2235.830806221792,0.06166691546410891,0.007744077172029709
1587,35.59760267910122,0.9835951984551103,2187.8420469573607,0.05814678609543517,0.015202847825719928
1588,28.452878891890226,0.7143102260440165,2225.947182096595,0.11242552680146664,0.012391946237069858
1589,20.940432947093562,0.7189796324489804,2169.719575957437,0.08140831205972521,0.010748381361579693
1590,20.882668536939132,1.0974785598005132,2174.9344167582663,0.05054887487533809,0.014888374990410623
1591,39.25207165597845,0.8540765515764803,2201.827048368169,0.055719273524196415,0.022740357201128176
1592,27.725816849951222,0.7177000049979472,2162.4649596068825,0.10828728905255407,0.014306936233215805
1593,26.297909497757153,0.785732412290249,2208.8939363964746,0.06670040541573598,0.02248050840563059
1594,28.5624438864561,0.5709861143759891,2206.4424554036214,0.12491773285106117,0.010859502440782955
1595,24.767980259595205,0.8577393248800121,2209.5965207387976,0.09088832332071642,0.015620942077961393
1596,23.970180617905445,0.5765326055174217,2199.063821740922,0.07753339135331234,0.014315651317033969
1597,22.373759672563605,0.9385881982676587,2169.509597532843,0.06152669691766073,0.006984228853464992
1598,42.2453139254483,1.1468741302399355,2181.5206405631043,0.03680456731474045,0.008119836617972442
1599,23.299332429488405,0.848459824514956,2175.21699656601,0.026430559297546334,0.011737407906339512
1600,35.16046132496091,0.9270971200001399,2248.2762137222,0.06934674160583813,0.013180269635037581
1601,23.921882651499264,0.521850859019038,2199.6383661449354,0.0772647314760108,0.014925560037174134
1602,38.4743852667026,0.8368726542673702,2221.9444,0.062474358616801784,0.007272714118852628
1603,27.376055777042197,0.6973732026775861,2207.755638137293,0.100513084536932,0.018886139700484174
1604,26.236477774309694,0.9214476159286229,2196.544976442705,0.04713791758726539,0.017332197814756842
1605,42.54896797951069,0.7692084863142665,2207.701315780967,0.08511859066094397,0.015982942310950658
1606,37.927861243199374,0.7991710351594543,2239.582923182475,0.06858291331531582,0.012541076772121724
1607,44.47102187242431,0.7678502419514501,2184.91981968519,0.07218673725794689,0.015263221894152613
1608,20.37679688459439,0.9214105691472625,2227.544510778358,0.06696573627874225,0.005796547160859537
1609,24.216702221355284,0.7912976073008609,2196.8392906222152,0.07765891151800168,0.01211904843497074
1610,21.514029663437626,0.7047372741926312,2169.8173931596302,0.06491393391645697,0.013155452130105615
1611,26.205961195150813,0.8964653300906689,2196.626950881195,0.036092415588879934,0.018962897218726835
1612,22.043358598302675,0.819708673699595,2205.98021634042,0.03237805406849995,0.01096955742664166
1613,22.96625560176713,0.9060014329321356,2214.64447200506,0.07219928833061645,0.012430437816171126
1614,39.77723779746636,1.1597240893497311,2229.6547417286506,0.05250419819305126,0.018852443252507747
1615,38.62392523948786,0.5028560004655991,2191.7177595628573,0.12356474639666747,0.01160355547026564
1616,18.878055037437143,0.5610273961319088,2169.710642534108,0.0947142091384519,0.01345917852113787
1617,20.258564356120786,0.794946698489654,2171.7419406213166,0.05443499247912486,0.010191117796333457
1618,36.93448575309721,0.7930493108959746,2239.203491474341,0.06509725961435275,0.011382564102407983
1619,42.30155838682016,0.7835598442266681,2242.471653978503,0.0490088816072839,0.01602357321097403
1620,21.18821956348018,0.7885427656885962,2168.88364770913,0.04600337700433872,0.010439475981506557
1621,35.114528537950164,0.6160252441860414,2208.9150648805567,0.08871375789349172,0.007483540435610062
1622,21.22220593272311,0.9188758848685008,2203.737030478468,0.04792593849577232,0.014130236765045727
1623,27.589923916161794,0.715288390317971,2155.4118949715075,0.10571432491082935,0.012801766690743548
1624,43.49443429053703,0.8411673571199971,2185.546232185438,0.06950508190739325,0.013280036403285893
1625,38.9618712778411,0.5918752744601922,2190.8908515492158,0.11385172226522655,0.013147245814960178
1626,24.766159558601142,0.8130619339971357,2173.762218020988,0.055453132870433186,0.01826946207257709
1627,27.855478642979236,0.9775202425324115,2197.4459414128323,0.04475726692672983,0.019830915607152614
1628,20.230034092256787,0.5373567794677946,2168.9398261139004,0.07929729234459507,0.014928635896557262
1629,21.258887079688098,0.7310131606202632,2196.331447818904,0.03568700314353622,0.01550843743659241
1630,16.626999927238302,0.6577468881307652,2172.555917195912,0.05960164202742326,0.01243216578003891
1631,31.087043674604953,0.6427095808780494,2220.0711345426034,0.07331844213797288,0.0146947357711235
1632,18.598774026150615,0.7979029469730459,2165.0383569431315,0.08296952948708997,0.015407660923383346
1633,17.09783240476776,0.594403523439455,2165.590368743258,0.03363477413962577,0.010127450591666807
1634,34.68514854411474,0.8478416138806789,2189.1513595131178,0.07189795863095808,0.012460985417571529
1635,26.35972273388742,0.8838556004626269,2169.904284296512,0.041412774474950016,0.007258141103064444
1636,38.52256373872169,1.0940474968357496,2185.7190332472383,0.04530650850123233,0.018367699018167535
1637,32.09032030777224,0.5688050840315466,2192.487203319765,0.09858136316178122,0.005916700772211324
1638,23.024145495829853,0.7346580777815972,2176.8004138407073,0.07405823512603008,0.016333596897642303
1639,28.523733378007666,0.5751099827885687,2206.485303077922,0.12412143664980213,0.011121402578679385
1640,27.823485773579783,0.8682259163101755,2195.1336211855373,0.04969521877977226,0.006144437232631623
1641,27.64748698947781,0.8653534521625771,2195.1023815537037,0.05823442250570491,0.005289729037665219
1642,26.639056443693107,0.9091580951844369,2212.9768183586502,0.11194430905168244,0.004228665100108545
1643,37.144164424644046,0.9877300198679668,2212.257384626306,0.051254508930872,0.011810205792290147
1644,31.838711411041466,0.9624854575148027,2178.500828214957,0.056554573886834394,0.0148251813144004
1645,33.295346408087966,0.5292928775176434,2192.132334253445,0.10617298169985201,0.006760764178449706
1646,40.93923039976274,0.6691994987983418,2172.5830116379707,0.05617985527696168,0.00864603600312705
1647,28.521806097061724,0.5919420276866072,2244.024329095118,0.05831182004629843,0.016328986798189317
1648,23.22618710400886,1.2141312377290852,2222.8905110169553,0.05186972678250174,0.0071423548809695
1649,25.279928918049627,0.8523632928562064,2234.094362848866,0.06034121532099427,0.00454805319857666
1650,20.259667778718992,1.0878551501796427,2196.6368076558165,0.05191676265558488,0.012269097888013994
1651,36.1308628859897,1.0279518411857618,2201.7048959709323,0.07263234847048386,0.0229
1652,25.481938772578616,0.9787626778761439,2223.685595498849,0.08577111620274631,0.010290961397417812
1653,35.5270093136311,0.5182208450447838,2191.958706164636,0.11345682930047409,0.0087889743311357
1654,28.22565789694466,0.7116540020719138,2224.4908236977994,0.12388537340267386,0.013935269855045174
1655,30.187282415584047,0.9723433363407351,2213.9874810018396,0.09663929081835866,0.006693339604735493
1656,28.710469018511027,1.0092569063623227,2198.109271284323,0.05155428857759842,0.02029611100531092
1657,22.226976750541564,0.6302045836420811,2196.196230083727,0.028673632672865768,0.016553977908939352
1658,29.885505783440628,0.9484387223264832,2221.6154214944436,0.08210800470558957,0.012287951576772859
1659,39.80641739005172,0.7043819546270922,2243.9978777559286,0.043912702430437045,0.01783014964885771
1660,24.825462604507283,0.8162605599191106,2173.8106219073206,0.0558403937503929,0.017822622595700496
1661,25.65761620546612,0.8108844802037254,2168.1146877497995,0.05917305213363512,0.010047286127376914
1662,23.87835766752687,1.0132256271628326,2156.8723427545888,0.05407940720020869,0.004638430513162263
1663,44.354770990868374,0.8321211189141825,2174.4066106302985,0.05258124935177445,0.005855006636136596
1664,37.18704524431509,0.8175844498683886,2240.499065537255,0.0703459448004709,0.01233094691959973
1665,44.78376974109432,0.8197417773311961,2171.3762522313364,0.06879535006170305,0.007463440346926843
1666,24.844492424985216,0.8172869705552116,2173.826154284339,0.055964662325660074,0.01767923577808453
1667,25.009333026164104,0.8708670191467631,2188.679703689048,0.06473218326994547,0.01564005647292915
1668,21.416323819267618,0.9877477720338116,2200.1509325166962,0.07171407760120753,0.015612315762113216
1669,18.05790436868614,1.067818868147164,2197.31865956134,0.05945214265669518,0.010891309557217472
1670,43.60138902354093,0.9352329154448856,2183.314077456763,0.05646115132163031,0.0118487278929922
1671,27.508720662880584,0.6997682732828525,2163.487580421145,0.052168101193788646,0.008276338432771565
1672,25.322592884062544,0.6408957488932469,2190.9564873023864,0.05787989274374648,0.013909969914547389
1673,30.957884798439153,0.6135170039639861,2217.476659090723,0.05507208362350714,0.013294976010280542
1674,21.49021254430391,0.6793827220480401,2270.040082428655,0.0574145118288817,0.016631207230565378
1675,31.059257569834337,0.8782624409235787,2204.101040351516,0.10757402544796868,0.016777029069935515
1676,31.965489951540903,0.8567523565851896,2231.5591614523883,0.0522,0.0080485179642342
1677,40.267363190916214,0.825281276529606,2166.0310936943247,0.05103651796988935,0.01673021084188215
1678,13.754766994953707,0.7040377713864212,2171.5598011782945,0.07326477982262151,0.009716778773422223
1679,41.567057403340364,1.137652429138433,2183.0897873910144,0.04213641413285374,0.008047474259585954
1680,18.969030371861756,1.1606504724668691,2196.107586647718,0.07769589759322174,0.014444055379697653
1681,31.51368794699957,0.5655458591472899,2218.0740460696034,0.045115886109532724,0.014760417501682242
1682,40.52182845360632,0.9844132610179929,2185.45041918989,0.05434089887154423,0.017324290552863907
1683,29.027349084196672,0.9378325680829694,2207.0489343529634,0.032811413238716045,0.004127834393208341
1684,29.10829725421462,0.6934780711713339,2161.0138022588458,0.09632716126295704,0.011823095791744474
1685,27.026148899224253,0.9843093052282993,2191.039937667425,0.04397128431469958,0.00439681556985346
1686,29.53641165009082,0.758560253436691,2230.5240329552507,0.06654858445491021,0.006837288355619889
1687,26.454164650577727,0.6623841339155436,2208.660787550444,0.01993193175048756,0.005277458923012989
1688,33.08997859881487,0.7593132237544145,2174.6118667071846,0.057000840255631825,0.01580840255631825
1689,26.96140586046102,0.9354341149997748,2196.624266105531,0.03795945425566857,0.019110407242891838
1690,26.82301583592602,0.5552060834409124,2161.5425090673034,0.08150791307904746,0.01350228742140999
1691,41.531530753346445,1.1524573884268108,2182.0995018836134,0.03688627891932941,0.009576925717540338
1692,22.420552536045513,0.6705479705603118,2196.1828970798347,0.04345279291892849,0.015205245231230168
1693,32.86569598706053,1.0493000906878935,2213.902163092364,0.07414380201990992,0.009565709223753601
1694,25.854145972629848,0.759046766917438,2193.455491414914,0.03494465677142453,0.014967406495078167
1695,34.06848576859489,1.081702343619955,2203.2579855457907,0.08790962523224352,0.019876107359902292
1696,15.452541805246398,0.8068507287391806,2238.031099660469,0.055044844521061745,0.01751951523081361
1697,22.538044575966527,0.8590983940255834,2207.9696155634474,0.06613443301748999,0.007650689638642641
1698,31.396878320256288,0.5784085203856895,2218.1988858976297,0.04656725919392141,0.014706371528674825
1699,28.820006101374688,0.6421226050780954,2206.4176546088743,0.11184553096750637,0.0095045251687656
1700,24.385999179785927,1.2676655711331029,2186.580085578027,0.07867328344059261,0.0171930432659175
1701,14.753343691483854,0.6879440218992833,2171.906116489651,0.06851457629615718,0.010660825531047627
