,feature_1,feature_20,feature_22,feature_34,feature_60,feature_112,feature_122,feature_130,feature_131,feature_206,feature_248,feature_383,feature_427
943,3014.54,12.4614,-6375.749999999999,9.3335,-0.32359999999999894,232.3608555636907,15.67,0.04729999999999975,0.7639,5.31,0.04726760849874306,0.0007168252288837183,0.9649
944,2973.71,12.5351,-6225.75,8.6439,-1.5118,232.10339960184402,15.9,-0.7096,0.6802,9.34,0.0195,0.000773178180338176,1.1721
945,2933.79,12.4322,-5523.75,8.7879,23.2655,232.00697028158,15.77,1.4190000000000003,0.8284,8.62,0.0457,0.0017858674774735364,2.3045
946,3087.64,12.539,-5409.0,9.0606,-2.635500000000001,231.6339257900994,15.72,-3.779,0.5708,8.98,0.0171,0.000372321427647199,0.498
947,3040.28,12.5876,-5490.25,8.9979,-1.9291000000000007,231.1006,15.6,-2.364,0.7865,6.14,0.05636170237952245,0.0009999999999999998,0.5795
948,2974.65,12.4361,-5440.5,8.7646,1.3254999999999992,231.63105954798883,15.87,-0.8042000000000002,0.7003,11.1,0.04244598229014258,0.0005588291042102084,2.5328
949,2889.78,12.3535,-5224.25,9.534,1.7909000000000002,229.6872,15.95,0.5203999999999996,0.6778,7.74,0.04088725552157996,0.00020000000000000004,1.3136
950,3086.08,12.522,-5183.0,8.3006,3.079100000000001,231.3774916198032,15.78,0.04729999999999975,0.8216,6.609999999999999,0.0191,0.0009291339644303051,0.6009000000000001
951,3026.53,12.5743,-5301.75,9.6136,-5.76,230.7214,16.0,-3.1189999999999998,0.8307,5.19,0.0207,0.0009999999999999998,0.4704
952,2961.04,12.5531,-5714.25,8.5801,4.620900000000002,232.04383813779208,15.59,-0.14189999999999994,0.6847,9.11,0.0394,0.0010497992190331236,1.2535
953,3039.93,12.4278,-5527.0,9.1502,3.850900000000001,230.92940511920082,15.78,0.04729999999999975,0.7509,5.05,0.04518252626662916,0.0008512714645036062,1.3959
954,3108.5,12.5031,-5242.25,8.7932,-6.6055,230.83409538836452,15.930000000000001,-1.655,0.7591,9.31,0.0251,7.546557233624457e-06,0.6557
955,3117.3,12.5439,-4977.5,9.6515,-4.860899999999998,232.15527211009615,15.85,-1.3709999999999998,0.709,9.2,0.053172824199174906,0.00044776744833596206,1.4141
956,3062.78,12.4431,-5360.5,8.8597,-3.215499999999999,229.0796,15.81,-3.025,0.8090000000000002,3.9900000000000007,0.057762891625666,0.0004,0.9351
957,3074.24,12.3351,-5648.25,8.9833,-1.6699999999999995,231.4798,15.72,-3.591,0.5949,10.55,0.05266315358899252,0.0005,0.9894
958,2855.96,12.4069,-5466.5,8.8287,23.9018,232.51288157526852,15.88,0.0,0.8122999999999999,12.32,0.1864,0.0017147174450376172,1.6721
959,2926.07,12.4247,-5652.0,9.1784,12.062699999999998,231.32953126661502,15.88,0.8042000000000002,0.8376,7.4799999999999995,0.0445,0.0010589329567524224,1.5905
960,2893.56,12.4492,-6378.499999999999,9.2291,3.1418000000000017,232.09699745388605,15.84,0.4258000000000001,0.752,6.449999999999999,0.05448826921799303,0.000973163870090922,0.7009
961,3015.67,12.5227,-6554.750000000001,8.7851,8.8173,231.6067479570052,15.87,0.7096,0.8387,12.71,0.033,0.0008087405074220058,0.9007
962,3085.93,12.4561,-5553.0,8.3006,5.5318,231.6354,15.649999999999999,-0.5677000000000001,0.6697,7.599999999999999,0.0241,0.0018587623920710747,1.8964999999999999
963,3055.54,12.3351,-6350.999999999999,9.0606,-1.4563999999999995,232.16640872208902,15.72,-3.779,0.5708,5.33,0.0201,0.0005170081690053022,1.0534
964,3096.81,12.5018,-6048.500000000001,8.7568,-0.7782000000000008,232.48174017204806,15.820000000000002,-0.1891999999999997,0.7804,5.71,0.033,0.0011367456969837931,0.6165
965,2986.32,12.4978,-6501.499999999999,8.5177,0.45910000000000034,232.0304212484576,15.81,-0.2837999999999999,0.6469,6.09,0.05367344286608062,0.0008567641092096078,0.6136
966,3013.32,12.5165,-5043.5,9.1141,1.810899999999999,236.0212,15.820000000000002,0.0,0.6957,9.07,0.0351,0.0005,0.5854
967,3001.83,12.5294,-5316.25,8.662,-6.3845,230.7069,15.99,0.0,0.7672,7.609999999999999,0.0407,0.0005,0.5621
968,3065.02,12.6063,-6469.999999999999,9.7484,13.595499999999996,231.73052404423515,15.820000000000002,0.8042000000000002,0.6518,12.5,0.0516,0.0016096405997084327,2.2697
969,2951.14,12.6092,-5357.0,8.1728,4.622700000000001,232.7728,15.783238964801,-0.49156114770299264,0.7568378113102123,5.52,0.06125202028167724,0.0007999999999999998,1.132675902037068
970,2967.57,12.5478,-5411.5,8.5251,7.937299999999998,231.20257431701455,15.88,-0.5203999999999996,0.7884,4.32,0.0263,0.0008514246047626305,1.3732999999999997
971,2979.32,12.6149,-5215.5,8.7646,-0.6818000000000001,230.239,15.930000000000001,-0.14189999999999994,0.7284,6.79,0.053675473617249905,0.00020000000000000004,0.6944
972,3028.34,12.3937,-5337.0,8.7552,4.420899999999997,231.0861,15.74,-0.0946000000000002,0.6595,8.29,0.05575629823049194,0.00030000000000000003,1.2645
973,3006.75,12.5992,-5663.5,8.897,1.4609000000000005,231.94776572847036,15.76,0.0946000000000002,0.8046,8.87,0.04424478477320186,0.0012524926052167506,0.5823
974,3069.72,12.5153,-5543.0,8.3436,6.077299999999998,231.11530216594474,15.73,-0.5677000000000001,0.5325,5.68,0.03178902724942186,0.0008962989868503933,0.6245
975,3120.68,12.5227,-6467.250000000001,8.7851,7.772699999999998,231.4829040665317,15.83,-0.8042000000000002,0.8258,14.28,0.0177,0.0007590402411955383,1.3839
976,2988.72,12.4782,-5468.25,8.6789,24.3791,231.87250319704066,15.55,0.2837999999999999,0.7244,9.56,0.0191,0.0012433516674090915,1.5441
977,3029.94,12.5492,-5206.0,9.2064,3.7555,232.04704326391584,15.820000000000002,1.6550000000000002,0.8137,10.92,0.03128864888464955,0.000669041220957959,0.6449
978,2958.13,12.4371,-5301.0,9.2658,23.9945,231.63528226111723,15.75,0.0,0.771,5.36,0.0273,0.0017221709718646238,1.8212
979,3024.74,12.6202,-5500.0,8.5155,10.023599999999998,231.2518340323554,15.72,-0.1891999999999997,0.7138,11.65,0.0752,0.00098542933985999,1.7585
980,3032.73,12.4761,-5612.5,8.5762,-5.532699999999999,231.310443777256,15.85,-0.04729999999999975,0.7446,6.54,0.05562587554289063,-0.0001711774426828832,1.3003
981,3053.48,12.5718,-5313.5,9.0402,3.1427000000000014,234.8522,15.73,-0.3310999999999997,0.7069,6.05,0.053953710697682976,0.0005,1.0494
982,3071.58,12.47,-5474.25,9.2328,-8.395499999999998,230.97608516223923,15.83,-0.8042000000000002,0.8258,9.13,0.06065372028909806,0.0010394261832948667,1.9967
983,3050.71,12.4804,-5863.0,8.897,-1.3127000000000006,230.5538,15.72,-2.128,0.7931,6.28,0.019,0.00030000000000000003,0.738
984,3136.34,12.4614,-6492.25,8.7073,-1.5764000000000005,232.2403187074662,15.68,0.0946000000000002,0.7681,7.8500000000000005,0.014,0.0007008652347238516,0.9714
985,2970.42,12.4096,-5304.75,7.6069508022624,-2.6591000000000014,231.9688902756305,15.55,-0.8988000000000002,0.6289,9.2,0.048395153677794636,0.00048321746627383663,0.9766
986,2911.22,12.5582,-4821.5,9.004,-2.8845,235.5531,15.55,-0.8988000000000002,0.6289,3.53,0.05238178179710385,0.0005,1.0913
987,2946.86,12.4871,-5553.0,8.7495,23.3109,231.79266664269866,15.820000000000002,-0.4258000000000001,0.7692,7.369999999999999,0.0421,0.00189848956306061,1.5249999999999997
988,2993.53,12.508,-6624.0,8.7219,-6.054500000000001,232.4295710163438,15.649999999999999,-0.2837999999999999,0.5438,9.16,0.0185,0.001237123762551728,0.7809999999999999
989,2950.24,12.4337,-6250.25,9.2655,26.153600000000004,231.74300038127916,15.81,-0.2837999999999999,0.6469,11.64,0.0202,0.0015831038672239686,1.4441
990,3078.6,12.5376,-6521.5,9.0811,-4.6109,231.8816631195217,15.84,-0.8988000000000002,0.5952,9.24,0.0427,0.0008495699018419982,0.6264
991,2880.58,12.5833,-5289.0,8.9818,0.19819999999999968,229.6713,15.87,-2.647,0.8037,3.69,0.06408206560146705,0.0005,0.6243999999999998
992,2948.42,12.6108,-6417.25,8.5177,-12.0473,231.55305923101378,15.790000000000001,0.0,0.8187000000000001,16.65,0.05682290049404736,0.0006566884567438447,2.0226
993,3046.33,12.5088,-5491.5,8.6942,-6.4836,232.14228057570082,15.7,0.7568999999999998,0.7860000000000001,5.94,0.055637208312181434,0.0012130786879643374,1.7213
994,3084.0,12.4896,-5558.25,8.3324,-5.601800000000001,231.65221658473067,15.72,0.0,0.7931,7.910000000000001,0.1873,0.00045754913538697227,2.0904
995,3038.74,12.5661,-5132.0,8.7383,-0.023600000000000353,231.37212344368567,15.83,-2.505,0.7932,8.12,0.054846511596055296,0.0005935110145024423,0.5356
996,3012.09,12.6184,-6616.0,8.6706,-0.5567313314522584,231.7524075611338,15.86,-0.8988000000000002,0.7402,8.347682690759765,0.0187,0.0009728056957421845,1.3015
997,3059.01,12.499,-6474.249999999999,9.0776,-6.044499999999998,232.1111485881939,15.95,-0.0946000000000002,0.7908,14.3,0.0494,0.0004990404104779287,0.8285
998,2893.07,12.5757,-5494.75,8.4278,-2.155499999999999,231.69295965956977,15.72,-0.4730999999999999,0.666,5.92,0.021,0.0009565702727775872,1.6864
999,2954.41,12.4849,-6344.249999999999,9.0776,-3.898200000000002,232.2191065307711,15.81,0.7568999999999998,0.7025,5.58,0.034,0.00026416387994434096,0.5582
1000,2959.29,12.5065,-5750.5,8.7219,2.000899999999999,231.37258683112114,15.8,-0.23650000000000015,0.7527,11.66,0.0219,0.0006981123252258071,0.7740999999999999
1001,2994.64,12.5214,-6553.499999999999,8.6024,-2.3108999999999993,230.5895,15.76,0.6622999999999996,0.8307,11.72,0.052925383320797784,0.00020000000000000004,1.4108000000000003
1002,3019.05,12.6278,-6312.25,9.3998,27.4627,231.23674088545806,15.820000000000002,0.8042000000000002,0.6518,6.76,0.0315,0.001639520978548888,2.1254
1003,3108.23,12.4824,-6482.75,9.1156,2.758200000000001,232.54522284040257,15.619999999999997,0.14189999999999994,0.7697,11.47,0.014,0.0007263894713625087,0.6124
1004,3001.71,12.3858,-5694.25,9.9095,3.172699999999997,232.87,15.76,0.6622999999999996,0.8307,5.5,0.05043573408404732,0.0008999999999999999,1.6051
1005,3111.64,12.539,-6471.250000000001,9.2016,-1.2426999999999995,232.15623329540108,15.92,-1.1349999999999998,0.8390999999999998,8.15,0.0498,0.0007883274501725642,0.4547
1006,3099.58,12.5967,-5291.0,9.4336,-6.084500000000002,231.5508677086526,15.72,-3.449,0.5793,8.07,0.05256622280538833,0.0008992438718056129,0.4397
1007,2929.6,12.4618,-5962.0,8.7283,-1.7608999999999992,232.25481921726075,15.92,-0.0946000000000002,0.7436,16.1,0.0151,0.000914269474764178,0.6073
1008,3037.38,12.5351,-5723.5,8.8043,3.3654999999999986,231.4884681736303,15.9,-0.7096,0.6802,5.73,0.032,0.00043201070049589223,1.5762
1009,2871.62,12.4845,-5475.5,9.3868,0.8527000000000007,231.132,15.78,0.9934,0.8435,8.36,0.0374855147638277,0.0005,1.1654
1010,2978.87,12.3865,-6656.5,8.7662,1.539999999999999,232.5753175042376,15.94,0.23650000000000015,0.8207,13.49,0.050852781672577896,0.0008913702199920705,1.84
1011,3001.95,12.551,-5345.25,8.7635,-2.7845000000000004,230.9602,15.89,-0.4258000000000001,0.7965000000000001,4.02,0.05264695070795872,0.0004,1.8239
1012,2981.31,12.4278,-4173.970024424177,8.8249,4.403599999999997,231.42463887837047,15.89,0.0946000000000002,0.8884,6.799999999999999,0.06551218871217478,0.0007402088885902422,1.2699
1013,3047.67,12.4771,-5432.5,8.9336,-5.305500000000001,232.36178119129306,15.83,-0.4730999999999999,0.7489,5.36,0.05246640099644461,0.0011122436488388199,1.659
1014,3038.68,12.4845,-5690.25,8.324,1.629999999999999,230.898,15.87,-2.458,0.8454,10.14,0.0,0.0015,1.4331
1015,3024.24,12.4922,-5699.75,8.7283,3.190000000000002,231.24930534539607,15.9,0.4258000000000001,0.7611,11.32,0.03296219795913179,0.0008439189041396563,0.9108
1016,2960.18,12.501702286674199,-6274.75,10.053779064762416,20.586400000000005,231.31242811283673,15.69,0.14189999999999994,0.7454,6.97,0.1698,0.0011544215603429778,2.2588
1017,3067.95,12.4965,-6449.25,8.9546,-1.1582000000000001,232.30232410499104,15.790000000000001,-0.6149999999999999,0.7833,6.79,0.0334,0.0007030275079861185,0.6905999999999999
1018,2972.12,12.4996,-6341.250000000001,8.4896,-0.9500000000000011,231.94047664385286,15.91,-0.5203999999999996,0.7586,4.66,0.0286,0.000881599052299826,0.7204
1019,3075.32,12.5949,-5631.75,8.322,-1.859999999999999,230.3423,15.790000000000001,-2.08,0.8404999999999999,7.07,0.05367402865313626,0.0004,0.5851
1020,3012.98,12.5018,-6454.5,9.3998,26.613600000000005,231.3972676497164,15.83,-0.3784000000000001,0.7463,6.419999999999999,0.1802,0.0013259111176459268,1.8677
1021,3222.84,12.6012,-5395.5,9.1637,-3.2436000000000007,236.4012,15.78,-0.8042000000000002,0.7348,8.62,0.05688972369786135,0.00030000000000000003,0.8337
1022,2997.33,12.5118,-5343.75,8.4537,0.5900000000000005,231.46862073294108,15.76,-2.033,0.8121,3.47,0.0178,0.0006055094540246622,1.4986
1023,3072.44,12.6122,-5303.5,8.7383,-3.6155,231.80350835862498,15.85,-2.317,0.825,4.27,0.0,0.0008556953423425049,0.6556
1024,3180.23,12.5786,-5768.0,8.9818,-1.6044999999999994,230.443,15.81,-3.025,0.8090000000000002,5.65,0.051262507847356115,0.0005,0.7438
1025,2982.07,12.5094,-5603.75,8.3542,3.0945000000000014,231.1495,15.84,-0.8988000000000002,0.5952,2.3,0.015000000000000001,0.0015,0.8567
1026,3034.9,12.5455,-6736.0,9.7836,0.5754999999999999,232.6421218725756,15.84,-0.14189999999999994,0.6764,12.12,0.0195,0.000665692657355608,1.3827
1027,2975.57,12.4769,-5197.5,8.5596,1.2882000000000007,230.732050910669,15.75,0.04729999999999975,0.8692000000000001,12.16,0.0329,0.001050477570043692,1.0606
1028,2970.87,12.4969,-6198.5,9.2655,16.844499999999996,231.54386036132982,15.85,-0.9934,0.6764,14.53,0.0825,0.0015683965624386715,1.9672
1029,2978.77,12.3543,-5693.75,9.4336,-1.054499999999999,231.40592866507586,15.76,0.0,0.8253000000000001,14.15,0.055732897046073586,0.0009295592224722349,1.2538
1030,2980.29,12.5484,-5215.5,8.4278,-0.19179999999999905,231.7204,15.77,-3.732,0.5524,4.54,0.0194,0.0008999999999999999,0.9145
1031,3061.73,12.5412,-5984.0,8.897,2.6226999999999996,230.8162,15.72,-3.449,0.5793,6.629999999999999,0.04539402864152222,0.0007999999999999998,1.1355
1032,3086.52,12.276893646641154,-5517.75,8.3179,2.197299999999999,232.2992176192915,15.9,0.0,0.8536,5.55,0.027495242952754257,0.001041486086607096,0.7698
1033,3067.34,12.5549,-6376.999999999999,9.043,-9.4964,232.26189689794782,15.76,0.048200000000000257,0.6955,6.299999999999999,0.054652882312926684,0.0007553115068563655,1.2526
1034,3077.04,12.5094,-5476.25,8.3591,-5.125499999999998,231.92322945708545,15.77,-3.732,0.5524,5.47,0.0199,0.0009554522364546498,1.2386
1035,2884.65,12.5494,-5232.25,8.659,0.25729999999999914,231.83716093099687,15.94,-0.5677000000000001,0.6786,12.55,0.013799999999999998,0.0007695860156077191,1.2046
1036,3047.0,12.4655,-5468.0,8.6915,3.3954999999999993,231.91518167163827,15.77,-0.04729999999999975,0.6586,10.21,0.02,0.0007706501910411077,0.5344
1037,2960.54,12.4673,-5761.0,8.6005,2.6873,232.08688997561555,15.85,0.7568999999999998,0.7677,5.27,0.21496076152331178,0.0006703588230268733,0.9634
1038,3066.19,12.4659,-5597.0,8.8033,11.681800000000004,232.01243098960376,15.820000000000002,0.0,0.7608,9.14,0.0251,0.0008584461696615544,0.9988
1039,2990.85,12.488,-6454.5,8.77,2.533599999999999,232.67018504926435,15.98,0.6149999999999999,0.8261,6.889999999999999,0.013500000000000002,0.0008670315325664724,0.8584
1040,3052.43,12.4496,-6294.25,8.5405,22.3736,232.02122956654705,15.77,1.4190000000000003,0.8284,14.55,0.0744,0.001624860448010185,0.7148000000000001
1041,2958.83,12.4561,-5335.5,8.2638,2.385499999999999,231.28266316226564,15.7,0.0,0.7308,10.28,0.21496076152331178,0.0008677299723719115,1.3515
1042,3100.96,12.5031,-6233.5,10.053779064762416,0.9991000000000012,231.90368098029342,15.87,0.0,0.7717,7.169999999999999,0.1087,0.0005588213572386667,0.4001
1043,2996.95,12.4998,-6329.75,8.8043,11.485499999999998,231.53397716163252,15.9,-0.7096,0.6802,7.54,0.0254,0.0008326120204566434,1.4371
1044,2886.03,12.6082,-5547.5,8.9818,1.210899999999999,233.1568,15.820000000000002,0.0,0.6957,4.73,0.032063845669592785,0.0007999999999999998,0.5785
1045,3051.02,12.4124,-5711.75,8.8581,-0.545499999999999,231.9548983523478,15.94,-0.23650000000000015,0.733,7.82,0.05280076214127038,0.001249286301258005,1.4069
1046,2976.24,12.488,-6453.0,8.7696,2.739999999999999,231.2524501173132,15.94,0.23650000000000015,0.8207,5.88,0.0132,0.0008426115185493684,0.8468
1047,3065.83,12.4655,-6214.5,8.8505,-0.21729999999999877,231.66239008650854,15.499554321758923,0.2837999999999999,0.6421,4.47,0.023,0.00098586825377997,0.8476
1048,3036.64,12.4349,-4386.0,8.572,0.7355000000000014,231.09688722946805,15.59,-0.14189999999999994,0.6847,7.099999999999999,0.0151,0.0008288435916671313,1.3535000000000001
1049,2975.72,12.5214,-5552.25,8.3845,-2.824500000000001,230.3673,15.63,-1.797,0.7348,4.26,0.044056247178314634,0.0006,1.7301
1050,3089.26,12.5847,-5194.75,9.1637,-3.7072999999999996,230.6631,15.67,0.14189999999999994,0.7131,4.9,0.014899999999999998,0.0008999999999999999,1.2604
1051,2951.84,12.6241,-6333.249999999999,8.6024,-5.164500000000001,234.0516,15.72,0.3784000000000001,0.8741000000000001,6.5,0.057205007518570467,0.0007999999999999998,0.6222
1052,2973.57,12.4492,-5227.0,9.0622,-0.26180000000000037,231.91652485519458,15.820000000000002,0.8042000000000002,0.6518,17.847436217406994,0.05837088560340029,0.0005930942717596554,2.242
1053,3059.59,12.651,-5300.5,8.5615,-2.3126999999999986,233.5418,15.72,-0.9934,0.655,7.089999999999999,0.04843124136714848,0.0018587623920710747,0.5656
1054,3054.01,12.5492,-5526.5,9.534,-1.9899999999999995,232.10960503767598,15.67,0.14189999999999994,0.7131,9.04,0.04940084345095936,0.0006288934610932592,0.8541
1055,2931.26,12.4673,-5409.25,8.77,-0.21729999999999877,232.00184542953104,15.930000000000001,-1.655,0.7591,7.389999999999999,0.1298,0.000491127943182696,1.0682
1056,2998.06,12.6037,-6246.999999999999,9.152,-3.907299999999999,231.5241,15.74,-0.0946000000000002,0.6595,10.23,0.05127126037930228,0.00030000000000000003,0.818
1057,2996.66,12.5455,-5353.25,8.89269759649142,2.0609000000000006,231.46888728215453,15.72,-0.14189999999999994,0.6556,5.79,0.02,0.0004566813485572113,1.1093
1058,2968.78,12.5592,-5541.75,8.6706,-1.9572999999999996,230.443318442874,15.89,-0.14189999999999994,0.827,13.89,0.014500000000000002,0.0006421951442353302,1.6538
1059,2976.48,12.4247,-5261.75,8.9336,17.686399999999995,231.36891827235652,15.81,-0.0946000000000002,0.761,9.52,0.0353,0.0016045226649837475,1.1415
1060,2953.59,12.5094,-5617.5,8.7932,2.114499999999999,231.35898857147575,15.75,0.7096,0.8543,7.74,0.0428,0.0013859776879698704,0.9824
1061,2909.43,12.5351,-5285.0,8.2061,5.17,232.4692,15.88,-0.6149999999999999,0.7202,9.5,0.04194069519347747,0.00030000000000000003,0.7401
1062,2940.53,12.5088,-6518.25,8.6667,27.6517749082342,232.12959539945777,15.83,-0.4730999999999999,0.7489,3.9600000000000004,0.0649,0.0009441407848878314,1.129
1063,2949.77,12.4618,-6331.25,8.4896,0.9827000000000011,230.8056449543247,15.820000000000002,0.4258000000000001,0.8297000000000001,9.78,0.014,0.0007857179966664489,0.6141
1064,3081.34,12.5288,-5502.0,9.131,2.3181999999999996,231.8884,15.73,-0.5677000000000001,0.5325,12.75,0.0265,0.0008999999999999999,0.6087
1065,2962.65,12.4469,-5413.0,8.872,20.023599999999995,231.60216296924753,15.820000000000002,-0.0946000000000002,0.6955,12.36,0.0364,0.0014971427799498043,1.7945
1066,3071.09,12.5698,-6424.999999999999,8.6667,27.6517749082342,231.96629181987666,15.76,-0.0946000000000002,0.7536,12.22,0.026,0.0013434975849993171,1.3395
1067,3017.86,12.5376,-5580.75,9.2016,0.5608999999999993,231.3359322909265,15.71,0.0,0.6029,17.847436217406994,0.027580941634945073,0.0009753875526689931,0.5225
1068,2908.22,12.3578,-5479.25,8.6611,-0.5327000000000005,232.0005,15.76,0.0,0.8253000000000001,9.28,0.0216,0.0006,1.0598
1069,3073.25,12.5106,-5207.25,8.6149,-3.9044999999999996,231.794,15.86,0.0,0.8264,7.74,0.0393,0.00030000000000000003,0.5285
1070,3049.58,12.4769,-5646.0,8.8424,3.1381999999999977,232.22348883034473,15.7,0.0,0.7308,11.77,0.04328627919294743,0.0011492010286683842,1.2414
1071,3046.34,12.5698,-5856.75,9.1638,24.2918,231.84078336209677,15.71,0.04729999999999975,0.7388,6.14,0.1286,0.001079098890511018,2.0111
1072,3072.99,12.5351,-6382.499999999999,9.7836,-0.4173000000000006,232.17449735573055,15.92,-0.0946000000000002,0.7436,14.48,0.0175,0.0005182722858464196,1.1263
1073,2831.91,12.4867,-6514.0,9.1638,24.828199999999995,231.53640123099106,15.7,0.7568999999999998,0.7860000000000001,7.169999999999999,0.0252,0.0011699155855864531,1.2645
1074,3215.87,12.5094,-5436.25,8.4278,1.7627000000000015,232.9699,15.73,-0.8515,0.6108,2.99,0.0179,0.0014,1.0654
1075,3015.77,12.3578,-5357.5,8.6149,1.5554999999999992,231.2551,15.91,-1.702,0.7589,4.19,0.047689725077877616,0.0006,1.6568
1076,2982.67,12.5718,-5294.5,8.5298,2.5055000000000005,231.78470253230975,15.95,0.5203999999999996,0.6778,9.49,0.04821588780391407,0.0007115938575349993,0.687
1077,2953.63,12.5643,-5431.25,8.662,-3.487299999999999,233.4868,15.73,-0.9461000000000002,0.7269,8.72,0.05644769308573891,0.0004,1.5741
1078,2928.89,12.4647,-5362.5,8.5735,-2.797299999999999,231.9254509216902,15.7,-0.0946000000000002,0.6815,17.847436217406994,0.05879486708372814,0.0008414769219048535,1.1383
1079,3022.71,12.5088,-4592.0,8.6942,3.8964000000000025,232.18454705715277,15.69,0.14189999999999994,0.7454,5.45,0.061621183851603534,0.0005425677761197889,1.307
1080,2993.19,12.4049,-6465.0,8.5003,5.081800000000002,232.2962996999825,15.75,0.7096,0.8543,7.339999999999999,0.051550969379148645,0.0010821213992628417,1.9681
1081,2970.71,12.5471,-6461.0,8.659,-0.03090000000000066,231.73098933374797,15.94,-0.5677000000000001,0.6786,11.48,0.0105,0.000910493434497405,1.4002
1082,2989.37,12.58,-6630.249999999999,8.7662,-1.0082000000000009,232.1339739298932,15.960000000000003,0.0,0.8258,3.09,0.0444,0.0008879895555189905,1.7232
1083,3006.23,12.4871,-5554.25,8.8388,18.6827,231.8313546512709,15.73,-0.3310999999999997,0.7025,11.21,0.0398,0.0018021433628630061,1.1099
1084,3090.18,12.5235,-5534.5,8.7599,25.4573,231.59531206187762,15.73,-0.3310999999999997,0.7025,17.77,0.0439,0.0015058826886514953,0.8943
1085,3070.63,12.5288,-5218.25,8.6074,4.0554999999999986,231.88113909228696,15.78,0.04729999999999975,0.8216,8.75,0.05900492565413232,0.0010203395688421055,0.6856
1086,2921.48,12.5894,-5587.25,8.7219,1.2209000000000012,231.0881990565107,15.78,1.088,0.8361,13.88,0.0166,0.00123621498110257,2.741894702028713
1087,3091.71,12.46,-5407.75,8.5266,2.7764,231.132943281321,15.820000000000002,1.608,0.7987,10.78,0.052477597855773064,0.0008014405007008821,1.4949
1088,3069.02,12.5031,-5246.75,9.0776,-4.037299999999999,231.8588777056905,15.95,-0.6623,0.7101,9.52,0.0555,0.000669327249737379,0.4986
1089,3071.18,12.5218,-4995.75,8.7037,-0.7109000000000013,231.8597811687825,16.03,0.2837999999999999,0.7772,4.54,0.015000000000000001,0.0004971499586301567,0.5396
1090,3002.82,12.5833,-5729.5,8.8097,-4.7818000000000005,232.10418559353494,15.85,-2.317,0.825,5.54,0.0267,0.0006329380874019707,0.6878
1091,2952.31,12.522,-5352.25,8.5862,-3.1227,231.8442,15.59,-0.14189999999999994,0.6847,7.019999999999999,0.21496076152331178,0.0006999999999999999,0.9147
1092,2890.67,12.4759,-5551.75,8.5459,7.24,232.04366447992106,15.89,-0.14189999999999994,0.827,10.42,0.0175,0.0008006970619307551,1.8719
1093,3015.36,12.5247,-5524.25,9.1141,-0.46359999999999885,235.2247,15.7,0.5203999999999996,0.8218,5.18,0.04687893218821832,0.0005,2.3927000000000005
1094,2981.54,12.4231,-5452.75,8.7588,13.489099999999999,232.00942812807958,15.930000000000001,-0.04729999999999975,0.8139,10.38,0.030599999999999995,0.0008635140436858127,1.6027
1095,2889.26,12.5102,-5384.25,9.4832,2.582699999999999,231.77161665345045,15.76,0.14189999999999994,0.8434,12.19,0.1309,0.001393428869760363,1.5684000000000002
1096,3114.68,12.481,-6374.75,9.3335,1.2672999999999994,232.11648099180198,15.83,-0.8042000000000002,0.8258,3.72,0.0282,0.0008437813730798013,1.7746
1097,2935.34,12.5412,-5621.5,8.7548,-4.4882,230.796,15.58,-2.364,0.807,6.449999999999999,0.0212,0.0005,1.2689
1098,3088.81,12.6308,-6373.5,8.6384,-10.68,234.7896,15.619999999999997,-1.2290000000000003,0.7248,3.74,0.05069684669802751,0.0006999999999999999,1.0673
1099,2916.41,12.5724,-4556.0,9.1784,8.692699999999999,232.1097892867292,15.78,0.04729999999999975,0.7509,4.34,0.0442,0.0007411729262403672,2.5063
1100,3058.46,12.5294,-5486.5,8.7556,3.133599999999999,230.0223,16.07,-1.8300000000000003,0.7182,6.309999999999999,0.051053710854909506,0.00030000000000000003,0.5787
1101,2983.83,12.5451,-6380.0,10.053779064762416,-1.0927,231.93616484589214,15.92,0.23650000000000015,0.7287,13.17,0.21496076152331178,0.0007088782424111705,0.5172
1102,2955.85,12.4247,-4173.970024424177,8.7487,20.550900000000002,231.36952801635587,15.78,0.04729999999999975,0.7509,5.76,0.05449999999999999,0.0009501403491952945,1.1992
1103,3083.49,12.47,-5595.75,8.536,-3.09,231.68765329932776,15.81,-0.2837999999999999,0.6469,6.639999999999999,0.0129,0.0007606090133150372,1.2252
1104,2923.36,12.4431,-5060.0,8.9857,-2.2363999999999997,231.2502,15.71,-2.458,0.8036,6.0,0.023773148028786203,0.0015,0.9833
1105,2952.23,12.5008,-5400.5,8.3159,-1.9481999999999997,229.388,15.84,-2.742,0.8279999999999998,8.51,0.055576819726167244,0.00030000000000000003,1.1899
1106,2982.16,12.4561,-4675.25,8.3179,2.117300000000001,232.8372,15.78,0.04729999999999975,0.8216,10.1,0.062085247668032924,0.0006999999999999999,0.883
1107,3013.73,12.4694,-5346.25,8.7326,-0.39549999999999963,232.3439966615913,15.930000000000001,-0.14189999999999994,0.7284,7.82,0.038470738997781494,0.0005054361146621007,1.4523
1108,2941.85,12.5682,-5300.25,8.8078,-4.89,231.9878237085686,15.72,-3.779,0.5708,4.29,0.0224,0.0006449432842810381,1.7289999999999999
1109,3212.7,12.5039,-5731.25,8.7646,0.17730000000000118,231.49927798410803,15.87,-0.8042000000000002,0.7003,9.61,0.042983912698249464,0.00048010729293037144,0.8479
