,feature_66,feature_427,feature_442,feature_3
1606,37.92786124696949,1.2901895093148081,0.7991710351594543,2239.582923182475
1607,44.471021933982755,1.5851800069232502,0.7678502419514501,2184.91981968519
1608,20.37679688459439,0.5896420115640808,0.9214105691472625,2227.544510778358
1609,24.216702221355284,1.2458560055778727,0.7912976073008609,2196.8392906222152
1610,21.514029663437626,1.3553179639516897,0.7047372741926312,2169.8173931596302
1611,26.205961195150813,1.9757464187366158,0.8964653300906689,2196.626950881195
1612,22.043358598302675,1.129409724688655,0.819708673699595,2205.98021634042
1613,22.96625560176713,1.2870488810415759,0.9060014329321356,2214.64447200506
1614,39.77723779746636,1.9518710975658253,1.1597240893497311,2229.6547417286506
1615,38.62392523948786,1.189336880099833,0.5028560004655991,2191.7177595628573
1616,18.878055037437143,1.3898178926233,0.5610273961319088,2169.710642534108
1617,20.258564356120786,1.0474457481991644,0.794946698489654,2171.7419406213166
1618,36.93448575309721,1.170116874983922,0.7930493108959746,2239.203491474341
1619,42.3015584290843,1.6566321949409397,0.7835598442266681,2242.471653978503
1620,21.18821956348018,1.0723890362832114,0.7885427656885962,2168.88364770913
1621,35.114528537950164,0.7627351652366693,0.6160252441860414,2208.9150648805567
1622,21.22220593272311,1.4590336913925859,0.9188758848685008,2203.737030478468
1623,27.589923916161794,1.3198681959084726,0.715288390317971,2155.4118949715075
1624,43.4944343384423,1.3771521587119593,0.8411673571199971,2185.546232185438
1625,38.9618712778411,1.3508156259767237,0.5918752744601922,2190.8908515492158
1626,24.766159558601142,1.9016367217605121,0.8130619339971357,2173.762218020988
1627,36.09383892916833,0.9420194555939145,0.7094016198794939,2208.339315455867
1628,20.672466706734486,1.249375015895488,0.6493379074433788,2169.6274116714653
1629,21.258887079688098,1.5993443114951997,0.7310131606202632,2196.331447818904
1630,16.626999927238302,1.2814830027754862,0.6577468881307652,2172.555917195912
1631,31.087043674604953,1.5165542410253803,0.6427095808780494,2220.0711345426034
1632,18.598774026150615,1.5955354486448012,0.7979029469730459,2165.0383569431315
1633,17.09783240476776,1.0438411362375146,0.594403523439455,2165.590368743258
1634,34.68514854411474,1.2863160118788228,0.8478416138806789,2189.1513595131178
1635,26.35972273388742,0.7446973445549449,0.8838556004626269,2169.904284296512
1636,38.52256375173618,1.9043353990628331,1.0940474968357496,2185.7190332472383
1637,32.09032030777224,0.6039132064512003,0.5688050840315466,2192.487203319765
1638,23.024145495829853,1.6827549110391269,0.7346580777815972,2176.8004138407073
1639,23.21656559699153,0.4694712940485499,0.9018283899459353,2210.2347811462105
1640,27.93797428925295,0.6978427298668151,0.8777496006612995,2195.227915090004
1641,27.64748698947781,0.5436574117976233,0.8653534521625771,2195.1023815537037
1642,26.639056443693107,0.4340664007273945,0.9091580951844369,2212.9768183586502
1643,37.144164424644046,1.2156510673289287,0.9877300198679668,2212.257384626306
1644,31.838711411041466,1.532833965486282,0.9624854575148027,2178.500828214957
1645,33.295346408087966,0.6902912069792598,0.5292928775176434,2192.132334253445
1646,40.93923044173455,0.8863539250513786,0.6691994987983418,2172.5830116379707
1647,28.521806097061724,1.6943221314975165,0.5919420276866072,2244.024329095118
1648,23.22618710400886,0.7335500701300891,1.2141312377290852,2222.8905110169553
1649,25.279928918049627,0.46440142625481934,0.8523632928562064,2234.094362848866
1650,20.259667778718992,1.2578411174414303,1.0878551501796427,2196.6368076558165
1651,36.1308628859897,2.39566125905983,1.0279518411857618,2201.7048959709323
1652,25.481938772578616,1.058183669274026,0.9787626778761439,2223.685595498849
1653,35.5270093136311,0.8992966007462131,0.5182208450447838,2191.958706164636
1654,28.22565789694466,1.4339586871276349,0.7116540020719138,2224.4908236977994
1655,30.187282415584047,0.6886898909145659,0.9723433363407351,2213.9874810018396
1656,35.700102713004895,1.1627546720200308,0.7817782705762903,2207.3514859499724
1657,22.226976750541564,1.7106654980608798,0.6302045836420811,2196.196230083727
1658,29.885505783440628,1.2648111305055854,0.9484387223264832,2221.6154214944436
1659,39.80641743238398,1.8493134683971941,0.7043819546270922,2243.9978777559286
1660,24.825462604507283,1.8544728149761873,0.8162605599191106,2173.8106219073206
1661,25.65761620546612,1.0354521603714466,0.8108844802037254,2168.1146877497995
1662,23.87835766752687,0.47108331855366886,1.0132256271628326,2156.8723427545888
1663,44.35477104417509,0.5942318160162874,0.8321211189141825,2174.4066106302985
1664,37.18704524431509,1.2678953713584424,0.8175844498683886,2240.499065537255
1665,44.783769805205026,0.7603862587643416,0.8197417773311961,2171.3762522313364
1666,24.844492424985216,1.839338336376822,0.8172869705552116,2173.826154284339
1667,25.009333026164104,1.6152316824549586,0.8708670191467631,2188.679703689048
1668,21.416323819267618,1.6126972602759255,0.9877477720338116,2200.1509325166962
1669,18.05790435893861,1.117035543827738,1.067818868147164,2197.31865956134
1670,43.6013890578743,1.2266913015534802,0.9352329154448856,2183.314077456763
1671,27.508720662880584,0.853028050515742,0.6997682732828525,2163.487580421145
1672,25.322592884062544,1.4360954191825257,0.6408957488932469,2190.9564873023864
1673,30.957884798439153,1.3745379899904737,0.6135170039639861,2217.476659090723
1674,21.49021254430391,1.714122585358944,0.6793827220480401,2270.040082428655
1675,31.059257569834337,1.7489663999043807,0.8782624409235787,2204.101040351516
1676,29.930435224030504,0.6786415916505872,0.8062976470853218,2229.8157213372424
1677,40.26736320583032,1.7247162448178603,0.825281276529606,2166.0310936943247
1678,13.754766994953707,0.9983069292283175,0.7040377713864212,2171.5598011782945
1679,41.567057403340364,0.8272110601267322,1.137652429138433,2183.0897873910144
1680,18.969030371861756,1.4872693110707589,1.1606504724668691,2196.107586647718
1681,31.513687947305314,1.5266614828867286,0.5655458591472899,2218.0740460696034
1682,40.52182848293633,1.7970679190322283,0.9844132610179929,2185.45041918989
1683,29.027349084196672,0.4203343389962143,0.9378325680829694,2207.0489343529634
1684,29.10829725421462,1.2197334529415775,0.6934780711713339,2161.0138022588458
1685,27.026148899224253,0.45220392241501384,0.9843093052282993,2191.039937667425
1686,29.53641165009082,0.7002653436331164,0.758560253436691,2230.5240329552507
1687,26.31640359966469,2.684517775531877,0.8174018769811715,2209.104976756361
1688,33.08997859881487,1.6364721853458346,0.7593132237544145,2174.6118667071846
1689,26.96140586046102,1.9931223813741106,0.9354341149997748,2196.624266105531
1690,26.82301583592602,1.3897424666694589,0.5552060834409124,2161.5425090673034
1691,41.531530753346445,0.986672832462854,1.1524573884268108,2182.0995018836134
1692,22.420552536045513,1.568191763879995,0.6705479705603118,2196.1828970798347
1693,32.86569598706053,0.9863925163787396,1.0493000906878935,2213.902163092364
1694,25.854145972629848,1.549679901468442,0.759046766917438,2193.455491414914
1695,34.06848576859489,2.0774668690798195,1.081702343619955,2203.2579855457907
1696,15.452541805246398,1.8167440614408532,0.8068507287391806,2238.031099660469
1697,22.538044575966527,0.787915697028756,0.8590983940255834,2207.9696155634474
1698,31.396878320256288,1.520863169630228,0.5784085203856895,2218.1988858976297
1699,28.820006101374688,0.9799229882111341,0.6421226050780954,2206.4176546088743
1700,24.385999179785927,1.7744108753736447,1.2676655711331029,2186.580085578027
1701,14.753343691483854,1.0967575196663952,0.6879440218992833,2171.906116489651
1702,24.195272242264476,1.1973902701431227,0.874014896877955,2209.832135923623
1703,20.686282294464558,1.2420062271870322,0.6529284394454673,2169.632163403537
1704,21.896904529657046,1.6726970919443809,0.8131266834214448,2200.756344898039
1705,28.935088214573863,0.9564338872573602,0.6868395027986831,2161.549313440906
1706,40.171055774024,0.8841935822882556,1.0743551373235969,2187.269176488233
1707,25.183545926429552,1.1940977678599167,0.5647008775717418,2161.249009384992
1708,29.667482215632756,1.5202945088338775,0.9123391202305626,2259.6595914882682
1709,21.790363779964043,1.4362510999982518,0.9048,2214.5599469167596
1710,20.948679421143108,1.5075013089652902,0.8300610883486397,2196.419411246327
1711,31.081912153810286,1.1628469664209562,0.7078184301974806,2223.4712141236178
1712,27.526655931705676,0.7701553713282909,0.8903147419512745,2170.3680309589517
1713,17.619591524962665,1.8241955279987383,1.2369912601812958,2195.217659766081
1714,25.5356309400198,1.46412295912247,0.6074780618384046,2190.0497040207692
1715,23.050667427480487,0.43403939946173964,0.8999163505991702,2210.0311486340306
1716,24.000005092039316,1.1755434987999864,0.8782645844438783,2196.149820442899
1717,31.43305001565569,1.5276166581165327,0.5680721693062818,2218.1014348017866
1718,25.45401468915495,2.4431075957010693,0.8149237882627861,2208.3575126708165
1719,14.704538761267866,0.6684647445293084,0.6277715827408513,2165.1196186283946
1720,29.6108816049677,0.9469091279934512,0.7512152400413753,2215.8925947407492
1721,26.914610243752605,0.6804595433376677,0.8645323338409381,2195.3230523287007
1722,17.538698888181617,1.0587237284957127,0.5726165324775189,2166.8301822278772
1723,9.064291075940458,0.4902052795796686,0.9448039172632892,2200.2394777743884
1724,21.114245308037248,1.5724508299400544,1.0511309797989175,2175.2170368661677
1725,28.913791036642447,1.4617024529599651,0.6691444651400977,2223.085908671261
1726,23.005379281966597,1.93786687630921,0.9155538650600408,2174.0040664458506
1727,19.37710498029056,1.5169604634390292,0.6575668023496848,2167.599586989586
1728,27.940290074163364,0.9272024638624953,0.5938022830462809,2207.0407634689204
1729,25.404661719012008,1.4307337821075963,0.8730082958426634,2196.0978400959316
1730,31.42637002995227,1.6675823078226055,0.7445065853976797,2248.1134712623093
1731,42.66274116231892,1.2612198369117762,1.1112900775697767,2225.5402537852387
1732,30.603473896282402,1.2450190515169144,0.9124878354534703,2221.6156786210063
1733,21.932324008942455,1.1913689622076558,0.8210571648020928,2205.599270649875
1734,39.43426520028844,1.3559989522815936,0.9237166791738624,2163.6513152110897
1735,21.596046321032233,1.0475148094606883,0.7796710333718062,2171.3608667717804
1736,44.783769805205026,1.1969769243564694,0.8437388201046878,2190.6432292137383
1737,27.345460180605713,1.5753340370368127,0.8461886920898642,2262.6072414578525
1738,23.861995131942034,1.532346093746955,0.8102274932066011,2174.61743288044
1739,26.506650197525698,1.0671078164965833,1.0342253954015588,2223.237114346974
1740,23.132159613016103,1.9618965770418917,0.9043181832546203,2173.9538652203046
1741,29.136525131173066,0.8153477644172193,0.750739043347432,2206.4431466897854
1742,25.05065578424852,1.0283938237484982,0.8624439510858201,2195.8842930523783
1743,32.45248479470042,1.077760166794002,0.8149270630803884,2221.767679382383
1744,35.833119311127135,1.0346834898830566,0.8751478360002647,2219.1470820557943
1745,24.557727041535323,1.269353869792148,0.7669654435672905,2167.330969960146
1746,21.67995455127547,1.9434877489440394,0.6864697286512065,2241.016496144277
1747,27.53460494385178,2.051227315706447,0.9656096280828228,2197.1969969618794
1748,32.734898390809725,1.1539757778297457,0.7408815639847859,2222.7719926402056
1749,22.63413378557668,1.3416809808402643,0.9056813332214719,2214.6829521883105
1750,24.572197292268743,1.7511449935061651,1.2377953833177007,2186.2310261538946
1751,33.727571248048115,0.9624176675720131,0.7476487039655297,2221.872499809291
1752,23.09534001159036,1.7822442575444468,0.7199783720865212,2177.1130856618374
1753,31.620313602572647,1.1364916130035283,0.8694915088941262,2221.6896553619194
1754,30.27901575278378,1.2743690717181348,0.9296074679605284,2221.589006044393
1755,25.400470691412572,1.5013156918755044,0.6521365733176566,2189.9012014986865
1756,38.00750254534391,1.2281762884443037,1.0975350098455874,2179.684023100624
1757,22.498823733617108,1.3059692288097677,0.9326931959962762,2175.103538181293
1758,24.97769370507367,0.7463774532620543,0.7073467068956509,2207.6157007609845
1759,28.25871843409983,0.5301430297327288,0.7855551172828358,2231.3892926810086
1760,13.453979073722657,1.4691017320038289,0.8167977301872213,2172.861683294575
1761,22.829779911119893,0.5865235429945651,0.8823280261149492,2209.142840751322
1762,25.735886037126615,1.2814837247422424,0.4920595059961459,2162.1333
1763,35.2204845990464,2.3405110449745825,1.1311885754750999,2202.6199411602797
1764,34.694775476721254,0.8618286723701556,0.7050503770096593,2221.9444
1765,24.624801774087427,1.7373882369793865,1.2306484135778881,2186.198282358441
1766,33.557830790998075,1.5491207013119874,0.5276382376800588,2172.3116951146053
1767,19.496684476976235,1.4929667169613263,0.5734869879516193,2171.270818066276
1768,12.200436838243832,0.9003994634310246,0.7410204214788422,2171.176230715091
1769,36.56447112011297,1.242007417840432,1.012292879614946,2216.733470765977
1770,22.895841930330754,1.917105376815791,0.9252614184210441,2174.047439966409
1771,22.35787838341722,1.1340760022589034,0.8566830397830668,2170.0666
1772,21.8089843941213,0.7587302737501905,0.9011164643371729,2170.5809154401536
1773,21.555001117701213,1.2293402523548869,1.0152708818125,2196.4681568845867
1774,32.378785437353194,1.5557601395008538,0.8745631299323917,2251.302732687986
1775,15.969993022480981,1.5907141031188656,0.7489827834462103,2173.3789690784165
1776,31.4285832272828,2.277927298292048,1.1101514653700078,2200.2180743777844
1777,23.61826920551934,1.3226978952212702,1.0217605634021008,2283.50206946346
1778,42.449550272491535,1.2221639286037058,0.9144825666834968,2186.0879330520756
1779,29.72202923874218,1.8183218947916802,0.5687019495123394,2244.839151310636
1780,26.635672223171888,1.1218700493123788,0.7297371040858033,2239.369440582479
1781,39.89563072296439,1.9736159639491972,1.1637905608057453,2230.4642560403922
1782,42.90251171682689,1.4598363603957893,0.6648677270005753,2187.1984161615524
1783,30.460023984181756,1.491950974927785,0.7800273172749729,2223.5522542987032
1784,20.10042125632766,1.6542752425056308,0.5904780499019909,2167.2138986833693
1785,26.487878428336543,1.0594550404592893,0.8692027999180417,2158.3328685033766
1786,20.29447977566114,1.5817933425756048,1.0557692828721312,2199.761339871805
1787,20.673146796064575,1.631330100390528,0.5814066632513157,2167.4606479534036
1788,28.538363941052356,0.6241997288196387,0.7495238536829035,2164.4989444013345
1789,25.519296897906145,1.0700686234944161,0.8532077209701904,2175.1341518089457
1790,32.734575582685785,1.2632523903688941,0.618787702707169,2219.4684086082216
1791,33.227160584595005,0.9731458689609065,0.7962961582221734,2221.8112936917305
1792,22.569064833734764,0.7795257850335415,0.9189767569757652,2169.2532455190817
1793,32.10826776149966,1.2448093808029659,0.7540972620281791,2223.049716867718
1794,41.40912086565414,0.8259191836296707,1.135217025598518,2183.46134714276
1795,39.38307748239179,1.138676825297921,0.6551421717393306,2190.6081703928185
1796,43.288952186527595,1.1363968706811867,0.9839946082348301,2182.9008733512605
1797,28.100299202023,0.46612069719093485,0.8624795933837958,2194.892183564374
1798,33.75568627810923,0.9598744221125098,0.7461652491895726,2221.874811048224
1799,35.352565833997105,1.0591394101453009,0.8854466912281812,2235.7508841077556
1800,21.045953338458524,1.605992441591368,0.720544630098124,2173.6044009597545
1801,38.318518686515084,1.395240561634937,1.1447028918964324,2186.735315433001
1802,23.649291519837607,1.3133553316972169,0.7780860324553268,2168.043544140808
1803,16.090797833315854,1.019449851495028,0.7460077112643893,2164.0484423467506
1804,38.661986404084175,1.7232747644673518,0.74594472482851,2166.7622757665326
1805,22.86743749534562,1.309301274251533,0.9419849689072145,2195.9197818393445
1806,24.074813568877982,0.43547751020495123,0.8322360790207071,2209.7657693743117
1807,17.91979634751291,1.2098317614691108,0.7873304545462806,2278.662891342444
1808,22.996814197288124,1.280950318947564,0.8064082342910054,2169.1388041460823
1809,30.555233763122736,1.4699303165092226,0.7868508929770379,2223.738025334181
1810,31.281937673751056,0.5534431672221383,0.7585116230306098,2234.851358449798
1811,38.06006827270483,1.4225820154908573,0.8856440502371665,2237.2329017060592
1812,28.9834198992406,2.1355745568181788,1.0193886582412894,2198.3210356243894
1813,27.290902976260913,0.6881184651308998,0.8761023074873246,2169.2784740110465
1814,28.79805962825254,0.9913341369432199,0.6345914694474194,2206.4158870650117
1815,29.911996928460358,1.2670656960391793,0.9472399275591676,2221.6115464599325
1816,36.64703979209153,0.7809092248509417,0.6891645871298965,2209.9488984455406
1817,9.977518126019442,0.5788409583319989,0.9178139273297056,2199.9268095973216
1818,17.853953984431474,1.5507316581763246,0.8960685617227636,2164.165325252097
1819,26.317791394390508,1.1009283993948098,1.0598984265981268,2190.924371215406
1820,27.514734139517785,0.5684376670703929,0.8652047152869867,2195.1423537242695
1821,25.577572653742507,1.414072440466692,0.6300006652636005,2190.2102945986912
1822,33.48231739552809,2.394600921421506,1.1851417749780235,2201.8351819395252
1823,24.15018870503018,1.172239049849861,0.8698490149980698,2196.130266725416
1824,20.469856105779122,1.78944959288907,0.5913359147157707,2268.814998733796
1825,33.142423127898546,1.62668040169823,0.7333433004578294,2174.354025837782
1826,22.29275173693712,0.9556017293392679,1.1410648523385267,2219.7952652796494
1827,27.717704596253096,0.4942669782083075,0.8099439610987398,2232.959728074221
1828,29.89897227141648,1.888747645231708,0.9547104966746333,2176.0695587742885
1829,28.534760371161386,0.6234177568166905,0.7507362298945588,2164.5399611766743
1830,23.89735740609681,0.8301406806308814,1.144100307631773,2223.1270783214745
1831,30.36245123398088,0.8884682087453084,0.5558412754086149,2191.5559449197303
1832,21.562521716164923,0.5692579040066102,0.840046183512657,2229.0439513316587
1833,27.839577698066012,0.4626149333673306,0.878293760844355,2213.347779820542
1834,43.490863147559516,1.8113449428076307,0.7915426587146486,2207.4244474810416
1835,29.005273466276567,0.42136007602817743,0.9354525859587464,2207.061375590426
1836,24.358942923944586,1.3388574734390775,0.7250675107755665,2166.5721370864903
1837,30.959675577099212,2.3466073439595307,0.9360809841043239,2277.842833768233
1838,26.182388993943768,0.9493428520871695,0.8683814175943039,2174.680127563934
1839,28.57290788836861,1.698298990572396,0.5911724813257745,2244.016503199923
1840,25.493792822702172,0.8913765792670286,0.9281170553319074,2157.6183803235767
1841,33.029888893701454,0.5941312990410117,0.7412533013463628,2238.4498823657896
1842,29.065198167988477,0.7736727256619401,0.8069980675007811,2215.250875639355
1843,25.185172026037254,1.1980043652875656,0.7376371592417408,2166.030440194287
1844,24.554915695810802,2.069639658223056,0.801668082550639,2173.5897981432777
1845,26.48408776717475,1.0646656064793847,1.035636289226551,2223.2338652087624
1846,37.98032751414952,1.9334282519899597,1.1237822561263928,2185.791886168388
1847,30.29078172504419,1.1627548780474277,0.6817120289895438,2216.6921515250065
1848,23.84306142232391,1.5625584319473922,0.7610758178623911,2176.5026411359527
1849,15.612593737036454,1.6639890239467483,0.7688534745748385,2173.3425895125215
1850,19.43932890724913,1.6284153550916833,0.6817957773324934,2166.256127796393
1851,43.13023284304272,1.7260612534963276,0.7806020275423489,2243.0189752035003
1852,39.76241129327538,2.188289539541721,0.9844394794365997,2204.7212658911058
1853,27.63428292168733,0.7210720579747849,0.8936612650144136,2170.262071379937
1854,24.49045578228706,1.2836597317362899,0.764279273909118,2167.283036327982
1855,26.915935986069286,0.7678586997457351,0.8611297179576437,2169.0112940893027
1856,25.17031853854789,0.8992505418660218,0.867618000526251,2169.953589092152
1857,33.85975727627526,0.947320320274145,0.7015,2222.2520145947065
1858,34.4247078433625,1.3880887820842422,0.9668558132173704,2251.099715773772
1859,36.05606388404882,2.395736173839157,1.032464435075048,2201.708226273395
1860,16.083346169734135,1.016795678283713,0.7450680749464845,2164.0507138890707
1861,11.42820735908002,0.7569931262493188,0.9630520315907829,2200.518576351202
1862,19.772737614404576,1.0499866788393053,0.8521830695046408,2236.37502143573
1863,20.786544421086226,1.188529643999245,0.6789855556004969,2169.6666475508596
1864,37.012132351348406,1.3689106177965062,1.0962395087584793,2215.256096691766
1865,25.887277666200227,0.5528857739807518,0.875540971682867,2159.043498166088
1866,28.023657882880656,0.9482425841737105,0.5904067483248006,2206.9598880055546
1867,19.197513865792008,1.495540380940165,0.7360088910552482,2173.644525776442
1868,10.39221743430451,0.5808443153191301,0.9632315485655314,2199.7885771322917
1869,25.30583341327126,1.3326469422802614,0.4857778073142236,2162.4018198590584
1870,33.05535842553012,0.7750041767628286,0.605363836402991,2191.490002721242
1871,41.689509748335695,0.8282126858988752,1.1395406614552956,2182.8017073585297
1872,39.41852219334285,1.830388476982828,1.0914933351472176,2232.223596116574
1873,36.86753124863506,0.9737318206177333,0.82158837550657,2210.972789532558
1874,27.864828769634233,1.1650405724597808,0.9227895629714776,2175.492249227076
1875,32.03634981803099,1.4103733773753784,0.5889220106702473,2218.778785085289
1876,33.15066107808178,1.625142315127459,0.7292639629536557,2174.313524373197
1877,33.20970351067161,1.4520643253455277,0.5153149108941624,2171.6958442472146
1878,27.935136515012616,1.4557931772256694,0.6204259674492458,2161.0183168603467
1879,36.112113487509106,0.6694644522649026,0.6539921464742339,2209.2725313870387
1880,26.90572303453244,1.263085749499738,0.8302028625619735,2224.187436542798
1881,27.637265322214812,0.7424194843862598,0.8696149907924101,2195.239998011089
1882,39.60079192215012,1.2249770516011735,0.5253297457878672,2191.959251345474
1883,28.813742206638405,0.7719726648339476,0.682188684503642,2161.9244794500396
1884,32.03616281840349,1.410411790578897,0.5889138059659282,2218.778554374699
1885,14.82375727310486,1.0574992181922702,0.6622283439291891,2170.455863062807
1886,22.404589095532735,0.7234607720953297,0.9354924817233724,2169.469131706882
1887,37.0484126692222,1.952004733964407,1.1465375024899598,2186.2272638997274
1888,30.352699192191388,0.5895818494803646,1.0561406697295304,2206.015979067293
1889,26.797103411330703,1.7814835601831644,0.9988382345392596,2282.3530196734514
1890,36.311916384003226,1.2961266141721741,0.5501621743595592,2172.1212016827194
1891,22.440471400219472,1.313614604853559,0.9388333089035257,2175.0952677383534
1892,21.217571549570888,0.9586336815928238,0.7910051619197818,2169.814894984857
1893,23.77785880332887,0.448014734583326,0.8798764039010852,2235.254842319118
1894,25.08000627750512,0.5487110216235651,0.8114222508135183,2230.275949484478
1895,22.815692699715978,0.6258855585955142,0.9048,2211.2378458682115
1896,21.63582766229054,1.7266409278274037,0.6116431818695927,2196.409437911679
1897,44.783769805205026,1.1359982070614045,0.8590135520227313,2191.5897737371233
1898,34.62980112407786,1.4744768176222243,0.7099496046241318,2241.0440434352536
1899,30.521398108920422,2.0676769530508556,0.741107132074983,2259.8131548762817
1900,26.745205514272524,0.4823527474949161,0.8268662569281768,2233.412366635919
1901,24.306875712082476,0.44602898472785046,0.8147463597582333,2209.642357191284
1902,42.474837121166814,0.8060287458523421,1.11267081781487,2180.7165049374503
1903,36.099356228459285,0.938926363815508,0.7083874290908946,2208.3531575938487
1904,27.841368171823493,1.9321972091250021,0.9913081217022542,2281.9755504108007
1905,22.253186910421796,1.4043445177923983,0.9053141758154514,2214.7270893236932
1906,18.44105371415028,1.370566042461797,0.9616603773751752,2162.2828747061917
1907,27.06668087049125,0.6125528630818851,0.9099534315005288,2214.1693899476495
1908,39.356087020094556,1.2446874735492404,0.5056904645461324,2191.7359495608866
1909,42.15689223051879,2.188959310835696,0.8373374489858161,2204.566798432013
1910,38.57939396098487,1.7201190771357318,0.7415897189199849,2166.846218623463
1911,43.85510775736588,1.763912722603458,0.7720110928755769,2243.6695560681555
1912,21.42465632218942,0.515551721661371,0.8690775398974633,2231.4532781178787
1913,27.633540093966857,0.8497858136218241,0.6062960768090844,2207.338342920362
1914,22.818654729292184,1.2015364276433451,0.944461793443867,2196.3036307740113
1915,35.897301274181224,0.7109147232609611,0.802272711926874,2190.0053293299475
1916,22.729308630587912,1.0668002156814382,0.7877693214228139,2206.195881589005
1917,22.188060717115032,1.3972703015927526,0.8799724413724896,2214.1635508776085
1918,22.912951747575253,0.4519874919043306,0.885059663568467,2234.448355413694
1919,20.429520043849156,1.7578206972152985,1.0280683159035933,2201.658261390618
1920,44.783769805205026,1.7707979976945258,0.8466783162676965,2204.916060754743
1921,18.255925476719135,1.4070585154222663,0.9429164163085273,2164.5679399095734
1922,23.140666346682835,0.5011935211791693,0.8719769853498123,2235.8550087658546
1923,22.311583199318555,1.9666334310458797,0.707918214672326,2275.879911726574
1924,44.783769805205026,1.647929595890774,1.0334352589170195,2164.7949853088894
1925,23.48488625548358,0.6608011188675063,0.9299094145009928,2157.3580808650113
1926,42.37814726577908,1.3414873594391916,1.11882951046527,2226.0227357373615
1927,20.929346498450727,1.5116035703407122,1.0978411321312507,2174.8810916883685
1928,23.914360199114217,1.598537892138757,0.8085007506398585,2174.5023167093236
1929,25.157547845400927,0.9009099873812431,0.8674436565925041,2169.9541184802424
1930,20.541388868967903,0.9074252844647681,1.025362688347028,2159.0279607359435
1931,19.984306888809865,1.503497626232993,0.5624884260952908,2168.968650389753
1932,24.517617067484178,0.45561103896442967,0.798863514361425,2209.530283544264
1933,24.534508536819644,0.70251217670915,0.8271265528048146,2236.7198764851087
1934,24.527167451204903,1.1261105547191974,0.8618574324605074,2196.041916522939
1935,27.237433196117834,0.37702566956865496,1.0015509091457675,2191.450820194086
1936,31.863272124836744,1.1117934052496223,0.8584242234370641,2221.7080473240617
1937,23.303516263513128,1.7210806060602837,0.7314204842186672,2176.9431292428008
1938,25.61761692568546,1.1753338062819079,0.748188573601386,2225.808834570715
1939,30.39466391915302,0.7822535530674908,0.8752514723950714,2169.1224593776515
1940,38.29892460453974,1.5591066845709394,0.7840463918399725,2189.275081077907
1941,30.27692829345047,0.8987916908137371,0.556730731368918,2191.5314046246194
1942,29.986055549241755,2.3415924131109715,0.9370666536461172,2280.229362059242
1943,25.78593142957178,1.596778155717774,0.8219572177976874,2196.6688000312233
1944,25.386199356937183,0.8731848419985051,0.9344935574027692,2157.5410486943115
1945,23.23663637534256,1.1923396918347127,0.9210401064877523,2196.249210089509
1946,20.90808443053461,1.2579075315315142,0.7176396560481184,2168.4482890459644
1947,32.420024329595684,1.746114303043174,1.0288117666402599,2177.2658843294
1948,20.352731497226813,1.6865516561376428,1.0426641909316403,2200.7755833238407
1949,26.075461947758583,1.0658233851247527,0.7231273327713919,2165.056119109511
1950,37.436855446796095,1.489311305072491,1.1758847174441713,2213.854423180299
1951,23.866975442463712,1.1509495348090184,0.7439823279723539,2205.9154364073493
1952,23.08361966464496,1.610329245487364,0.5475261439339659,2198.3825316323187
1953,28.672471782798215,1.5130669407332518,0.7080656432804088,2161.2170962863115
1954,31.523829997426226,1.6561396276613873,0.7578151758526768,2248.439826036074
1955,28.02478084748897,2.245768552891239,0.8785058802386873,2279.117824156043
1956,38.77024693620685,1.5884011026536031,1.1698769330616106,2184.3989857726883
1957,14.153212755879542,1.6641315905553578,0.8533488951126276,2173.5080209392827
1958,23.395496549022813,1.3318851992099807,0.7924012654384962,2175.7527222550025
1959,21.427463859986478,1.2761446971824024,0.6835230343883635,2171.9783520015194
1960,37.89316422577403,1.1208977833879454,0.5064815523594995,2191.774614313578
1961,29.349131802753522,2.3104736249067632,0.9180490488391134,2279.8683902458406
1962,37.99707304945648,1.7027854740476798,0.7628794247149288,2204.774695709895
1963,35.74867089280091,0.6520669304339984,0.6769174386926714,2209.108830731925
1964,26.39042468796517,0.8964202642950461,0.6816282704425896,2208.5956354717837
1965,22.05813217504754,1.4056079653110494,0.8003789365408719,2198.1933885385665
1966,28.62279453790131,1.4034524085934557,0.7582955052499019,2223.887358367264
1967,27.365632080533647,1.3317843813955563,0.8740291555648472,2212.1033291566964
1968,17.897058895664482,0.42327535464161975,1.066897683906751,2284.1585973197416
1969,31.757462840867564,1.467661952519987,0.5766857018787426,2218.4347085758222
1970,26.94121683216121,1.0363651408499213,0.5671507873464405,2162.1333
1971,30.81414895231028,1.7394625901681302,0.6609050841717374,2246.0633857095795
1972,37.18715815556948,1.8790006667115269,1.174637627199109,2186.0828696041613
1973,29.962218337076923,0.6767217141197502,0.7752001834199934,2230.643034719439
1974,25.785213987768547,1.4409869404581714,0.6034454728919421,2190.2425341305498
1975,28.838258834025737,0.8092410277122047,0.6831283312305978,2161.848681280732
1976,18.420646504151538,1.3750659960457492,0.9610414349961811,2162.3144999983583
1977,33.405283247351996,1.3447676599164833,0.9911642100080068,2253.186176227208
1978,21.70455829984151,1.6534714568729936,0.7575898401386137,2198.230484754805
1979,39.413395343304195,0.9270806496999582,1.115733485581128,2187.3667213272997
1980,19.54018424409647,1.4933125760037067,0.5706881454489945,2171.1600530749806
