,feature_66,feature_427,feature_442,feature_133,feature_3,feature_124,feature_299
1133,23.9068,0.4517,1.1638,2.2965,2180.7,15.96,0.0462
1134,19.7605,1.4541,0.4221,2.3596,2183.4556,15.79,0.0398
1135,29.627,1.0896,0.7053,2.2616,2189.9667,15.86,0.0615
1136,35.1566,1.4398,0.8469,2.2785,2223.5333,15.77,0.0422
1137,21.9399,1.2056,0.57,2.3519,2221.5333,15.78,0.083
1138,23.2014,1.0352,0.9873,2.3672,2178.6889,15.87,0.0438
1139,14.9671,1.5714,0.9251,2.3646,2185.9333,15.97,0.042
1140,30.0506,1.2665,0.5317,2.2453,2192.7889,15.8,0.0706
1141,31.3063,1.4992,0.6901,2.4244,2221.9444,15.78,0.083
1142,25.3772,0.9545,0.8231,2.3654,2217.8111,15.85,0.0643
1143,34.0215,1.4726,0.932,2.3081,2209.1,15.69,0.0633
1144,18.9827,1.331,0.7613,2.3712,2171.9,15.75,0.0455
1145,24.2607,2.741894708146578,0.8987,2.3262,2184.4333,15.81,0.0319
1146,29.3585,1.574,0.8229,2.4023,2147.1111,16.04,0.0518
1147,39.2802,1.2508,0.4996,2.3532,2191.6667,15.83,0.12570988867962482
1148,29.6804,0.881,0.8469,2.2785,2191.3556,15.77,0.034
1149,30.0456,0.993,0.9048,2.4023,2247.3666,16.04,0.0627
1150,24.9991,1.3943,0.7139,2.3124,2202.1222,15.87,0.0793
1151,28.0456,0.6263,0.5836,2.3406,2160.6,15.9,0.0266
1152,30.1688,1.2404,0.466,2.3075,2211.4334,15.67,0.0713
1153,29.1971,0.6944,0.9079,2.3453,2233.1556,15.92,0.0447
1154,14.0352,0.5844,0.7093,2.3499,2204.5445,15.61,0.0394
1155,29.2308,0.5352,0.7516,2.2674,2176.8,15.84,0.0729
1156,39.5532,1.3012,0.9393,2.3416,2191.6667,15.85,0.0409
1157,36.8645,1.3085,0.7574,2.3389,2219.8222,15.92,0.0286
1158,33.4431,1.4308,1.0199,2.2749,2254.8667,15.79,0.0685
1159,25.1118,1.5998,0.9329,2.2678,2168.5111,15.75,0.0445
1160,40.4495,0.5029,0.7015,2.3592,2232.5889,15.78,0.12570988867962482
1161,15.8496,2.5527,0.9413,2.3128,2218.5778,15.91,0.056
1162,26.7301,0.5357,0.9255,2.3101,2177.3222,15.88,0.0454
1163,24.2792,1.4292,0.8595,2.4023,2231.6111,16.04,0.0408
1164,26.3692,0.6625,0.7593,2.3312,2165.8666,15.94,0.037
1165,26.8975,1.7329,0.5593,2.3646,2205.2889,15.97,0.0552
1166,34.1662,0.6934,1.0765,2.4151,2218.7778,15.84,0.0402
1167,25.9181,1.332,1.2471,2.3735,2213.9333,15.8,0.0675
1168,23.9246,1.3008,0.6815,2.2674,2281.5667,15.84,0.0593
1169,21.7509,1.4517,1.0199,2.3867,2169.9444,15.89,0.0598
1170,31.2129,1.2288,0.6605,2.3234,2175.2556,15.67,0.0554
1171,21.7987,1.2295,0.6644,2.3797,2183.0556,15.88,0.0889
1172,26.0194,0.5882,0.8161,2.3805,2155.3111,15.75,0.0561
1173,28.7966,0.8581,0.7681,2.3257,2171.8556,16.01,0.0541
1174,30.0519,1.0636,0.932,2.2407,2202.4556,15.75,0.0518
1175,22.0985,2.0404,0.7663,2.2809,2218.7333,15.79,0.0932
1176,29.1042,1.4735,0.5377,2.3766,2207.0444,15.83,0.0129
1177,18.2293,1.3276,0.8834,2.2831,2114.990567295772,15.8,0.098
1178,23.6314,0.428,1.0478,2.3793,2136.4111,15.94,0.048
1179,28.8654,1.2955,0.9136,2.4196,2233.6334,15.86,0.047
1180,22.1592,2.0198,0.7613,2.3712,2172.3666,15.75,0.0472
1181,24.5324,0.4747,0.8859,2.3867,2179.1111,15.89,0.0573
1182,28.577,0.5947,0.9812,2.3984,2212.8667,15.92,0.049
1183,28.4429,2.3062,0.3973,2.3081,2209.1,15.69,0.06
1184,27.7146,1.3096,0.9873,2.2773,2114.990567295772,15.97,0.0514
1185,24.5541,0.5896,0.9715,2.2967,2162.8445,15.94,0.0704
1186,17.2615,0.7407,0.9489,2.2671,2241.1778,15.73,0.0866
1187,29.7411,1.7657,1.0959,2.2527,2213.9111,15.81,0.0441
1188,17.1233,1.6145,0.4389,2.3808,2204.2889,15.84,0.0386
1189,23.6088,0.5936,0.7928,2.3052,2178.7333,15.89,0.039
1190,25.7113,1.9957,1.0803,2.3796,2238.5444,15.74,0.065
1191,30.6162,1.442,0.9274,2.2718,2206.9667,15.9,0.0771
1192,20.979,0.7763,0.8184,2.2705,2223.0444,15.83,0.107
1193,24.3925,0.5016,0.6644,2.2563,2185.1,15.75,0.0651
1194,44.1498,1.2943,0.6672,2.3715,2233.3667,15.73,0.0755
1195,28.769,1.2348,0.8859,2.2474,2201.8666,15.77,0.0987
1196,27.8665,1.5652,0.7663,2.3353,2211.0667,15.75,0.0385
1197,24.0019,1.0579,0.5194,2.3797,2239.7222,15.88,0.0364
1198,31.5768,1.4053,0.932,2.3079,2209.8,15.71,0.0352
1199,21.1738,1.0165,0.8758,2.2604,2184.9889,15.76,0.0237
1200,38.2357,1.8717,0.7524,2.3715,2201.5777,15.81,0.0454
1201,43.6071,1.8688,0.5677,2.3025,2206.4222,15.81,0.0701
1202,34.9855,0.7944,0.7162,2.3997,2221.9444,15.77,0.0587
1203,31.5349,1.4926,0.7674,2.3021,2205.5,15.77,0.0641
1204,26.8251,0.7423,0.8532,2.2732,2173.4889,15.73,0.0412
1205,22.9026,1.5329,0.7747,2.3101,2197.6444,15.88,0.072
1206,27.401,0.8311,0.5669,2.2718,2231.0555,15.9,0.0435
1207,28.9642,0.4624,0.8336,2.4025,2171.5,15.84,0.0689
1208,26.9872,1.6172,0.7445,2.3161,2218.0555,15.89,0.0637
1209,19.9475,1.5571,0.5955,2.3437,2248.9,15.86,0.12570988867962482
1210,23.8213,0.6672,0.7233,2.1995,2199.6556,16.09,0.0625
1211,30.3218,0.5442,0.5765,2.3936,2187.4111,15.87,0.063
1212,29.5,2.1742,0.6901,2.3613,2242.2444,15.71,0.0805
1213,22.9914,2.3661,1.1086,2.3403,2246.4889,15.76,0.0332
1214,33.5962,0.3813,1.0459,2.3326,2203.9,15.73,0.12570988867962482
1215,27.218,1.9706,0.8962,2.3796,2198.7222,15.74,0.0369
1216,22.8899,1.0392,0.8427,2.3805,2155.3111,15.75,0.1021
1217,31.164,0.8083,0.9916,2.3985,2210.9778,15.66,0.046
1218,22.0706,0.5652,0.811,2.3388905172121115,2218.5778,15.788999521730284,0.0383
1219,31.1657,0.9289,0.466,2.2954,2219.7667,15.71,0.0921
1220,28.2938,0.4958,1.1623,2.2864,2147.1111,15.79,0.0363
1221,44.78379717997183,1.6997,1.0459,2.3237,2164.4111,15.85,0.12570988867962482
1222,29.9145,1.4987,1.2364,2.4132,2197.3111,15.77,0.0583
1223,21.3495,1.3064,1.0918,2.3715,2224.0,15.81,0.0822
1224,22.174,0.8395,0.647,2.1919,2191.2111,16.07,0.073
1225,18.2879,0.5052,0.9639,2.3672,2207.8111,15.87,0.0547
1226,26.281,1.8366,0.7158,2.2881,2214.7111,15.87,0.1086
1227,22.364,1.4777,0.6576,2.3672,2200.7,15.87,0.0428
1228,33.7386,2.2809,0.5742,2.2757,2216.8333,15.71,0.0297
1229,37.9497,1.867,1.1815,2.3971,2181.1555,15.79,0.0475
1230,22.2294,0.9612,0.9251,2.2937,2183.3444,15.98,0.0543
1231,26.3762,1.6092,0.6385,2.2247,2255.5222,15.96,0.0929
1232,19.1839,0.5812,0.9725,2.2881,2180.9666,15.87,0.12570988867962482
1233,23.7598,0.6803,0.8161,2.3481,2181.0444,15.74,0.0936
1234,24.9379,0.5262,1.0551,2.3403,2196.6555,15.85,0.0532
1235,22.928,0.6843,0.7524,2.3167,2194.6444,15.87,0.0695
1236,23.5232,1.3634,0.8198,2.394,2168.7,15.79,0.0948
1237,22.5821,0.8758,0.7337,2.2668,2114.990567295772,15.81,0.0522
1238,23.4212,1.8486,0.9255,2.3038,2197.2667,15.91,0.0381
1239,23.0824,1.5732,1.0135,2.3695,2196.0889,15.79,0.0478
1240,28.2877,1.6942,0.9175,2.2959,2162.5556,15.73,0.033
1241,28.2203,1.2046,0.9726,2.4284,2117.5889,15.52223904106658,0.0416
1242,18.1525,1.8549,0.9753,2.3437,2248.9,15.86,0.0339
1243,30.9967,0.8175,0.9359,2.292,2231.9555,15.79,0.0275
1244,29.3191,1.4735,0.9383,2.3406,2160.6,15.9,0.0584
1245,27.7632,0.7816,0.7663,2.2674,2223.0444,15.85,0.0475
1246,34.3403,1.2191,0.8047,2.2553,2204.5,15.76,0.044
1247,29.9103,0.7592,0.7447,2.2877,2181.1889,15.91,0.0712
1248,21.2894,0.9383,0.8217,2.3323,2214.9333,15.98,0.0449
1249,21.3048,0.5571,0.7558,2.2989,2224.6778,15.84,0.0474
1250,36.4489,1.8298,0.9794,2.3646,2179.0445,15.97,0.0721
1251,29.508,1.4074,0.8452,2.2886,2179.7333,15.73,0.0191
1252,24.847,0.6665,1.148,2.3997,2256.1222,15.77,0.0569
