,feature_66,feature_171,feature_427,feature_3
1606,38.52000368235068,0.9896067714445882,1.3776390010266084,2214.9342947632886
1607,43.298007944552616,0.935521783390343,1.0820477734983336,2224.463264185963
1608,44.27727861306574,0.8892931836096702,0.673959023889469,2221.9444
1609,38.551542420471705,0.7162541520093688,0.797847547326409,2221.9444
1610,43.24825482989171,0.8558409447487688,0.762936485940053,2221.4965514171786
1611,43.56698992993944,0.8659621222318729,0.7421921358695812,2221.5895137391294
1612,36.60182937656489,0.6615200563746754,0.7727241655526199,2221.9444
1613,31.878285049252167,0.858227575530336,1.6582433881990277,2177.063629151552
1614,30.532588917583077,0.7110894530280685,1.1473983336507851,2180.7000538127204
1615,32.4582772784766,0.8691731899696319,1.717501049491649,2177.1874339053606
1616,31.145572984965145,0.7598903502190265,1.3282894081861518,2179.667922248675
1617,27.77099127426237,0.7586316974639917,2.0091422403187265,2175.059758901483
1618,30.020942298901776,0.6703562343931959,0.9964118536417383,2181.561555200568
1619,29.764018774285287,0.8055209947019575,1.89638289745643,2176.0055187173425
1620,28.107983131115894,0.7864517381724425,1.1949211560233945,2175.58745093243
1621,24.42981296809087,0.6800249031667142,2.198175793636645,2173.4742553499445
1622,33.556917864896754,0.4568828537338495,1.5492911514051928,2172.3161834695165
1623,26.533704397597763,0.7564819435017696,1.0014622891428333,2174.971076958221
1624,26.78286399135488,0.7612252343219673,1.0320808395014172,2175.0686298792807
1625,26.476071927819543,0.7281665593091735,2.082404779126088,2174.44527531677
1626,32.651793789233395,0.824826088017361,1.7182845483902747,2176.766180116716
1627,42.81306782608301,0.7820415445494923,1.3465125098353694,2198.351124410574
1628,43.313566277022524,0.7045025883656004,0.925921558320173,2195.3472876602855
1629,44.7837700779622,0.7434829314478647,1.0874328429074258,2192.343631501033
1630,44.05035850150986,0.8240632255852524,0.8081182732666917,2195.370870801446
1631,44.7837700779622,0.8028757448345394,0.8398536933205175,2196.9652205535513
1632,44.7837700779622,0.7470241724185569,1.5557102636627875,2203.0790784621527
1633,43.55719750827004,0.8366127614286916,0.8085340128978689,2194.4846009230478
1634,44.7837700779622,0.7609367981934476,1.3773904037044904,2201.5561165571644
1635,42.125424706095544,0.8730472814877677,0.8097410116363436,2191.9115322402627
1636,44.7837700779622,0.740042325850309,1.1029881417736174,2192.102173766195
1637,41.181481313250856,0.8970679392548376,0.8105367653220015,2190.2151519355366
1638,42.07597630061717,0.6195690402383494,1.025606604348265,2194.2179435633707
1639,44.590627322512645,0.8031107061990441,0.8603270373021157,2196.851809745766
1640,39.902571271523364,0.9296125395561607,0.8116148992302888,2187.9167960990026
1641,22.864817764482773,0.4784346775315942,1.6282467107732335,2198.0432424119936
1642,26.454052157751114,0.7548104140972722,1.9458570549369854,2197.113346053444
1643,25.25623292505046,0.6309067042586674,1.5816647959119265,2197.5097488677216
1644,22.070614647883392,0.6708340769385657,1.6614840735877654,2200.6611060885684
1645,24.00951979112754,0.527765347751205,1.4431751174622862,2198.7088377809278
1646,21.984071487461502,0.6811699835129981,1.6670704496512814,2200.7085544908296
1647,24.768779858062047,0.5663136400538911,1.5677567830952448,2198.283628888209
1648,22.971991126526884,0.5631820911983549,1.603300065054186,2200.1669148256324
1649,21.775787916864857,0.5063308636971096,1.7174262584622888,2196.3545181018508
1650,22.543234073230902,0.4866722465372357,1.654580872497771,2197.5445727030315
1651,22.651059100048528,0.483910240493062,1.6457511906096307,2197.711773578588
1652,23.08671012448895,0.5494811258133597,1.5958949337749302,2200.1040186575733
1653,22.550082381626016,0.4864968227999278,1.6540200714816673,2197.555192159326
1654,22.154628975428274,0.6608001905380174,1.656060934126471,2200.6150441515
1655,20.301819086415307,0.5538246517364481,1.868440477627695,2274.740892808936
1656,19.77814620507818,0.8937456670174242,0.7684716379751224,2284.890154604685
1657,21.390692829169904,0.5815861815405742,1.9216406158997101,2275.358003933547
1658,31.049392588747203,0.827668246710554,2.385800895430968,2280.6360375001127
1659,27.72039732461496,0.8469235494090044,1.9147380756866776,2282.0192776131817
1660,19.739187341681863,0.8939753420121301,0.7628488948900116,2284.9042370232405
1661,33.16055792645075,0.8604171407918947,1.543523857547501,2257.9083925715504
1662,31.23207470452942,0.8305020547280798,2.312917474787702,2278.6693823129767
1663,28.790751766336307,0.770255398796862,2.2831923213181766,2279.5519324980746
1664,24.659636265951665,0.649201805085905,1.5298647778801353,2254.6764473279627
1665,23.126336599491154,0.6063249454867264,1.3222551290063398,2248.3854309292037
1666,31.15325786842625,0.8292794293982338,2.3443624829368677,2279.517881022838
1667,30.27369260268187,0.5317853454095905,1.9100311722342918,2249.6231472635072
1668,33.23123878013665,0.8615135588457532,1.5153248060500017,2257.1474813737714
1669,20.19227335214997,0.5361509606128552,1.5834506846277423,2173.095823790669
1670,20.791910411948503,0.9285245089030978,1.5243638434709843,2174.840210300436
1671,19.650584505680758,0.6166687667713416,1.2197339072426774,2172.3443488707944
1672,13.903256760028468,0.7138161190547816,1.669212978778839,2173.4553208294683
1673,18.924349992415944,0.5339778211828389,1.4884161855480387,2172.7281735510815
1674,18.73960800226158,0.5392012112286075,1.487262369718974,2173.3011287992035
1675,18.20224605951875,0.5523181832694087,1.5059285614029199,2173.296502616069
1676,19.417025607166025,0.5346613794831284,1.5329000058636117,2173.190903437247
1677,18.118783056384185,0.555453595288759,1.509098657183546,2173.2995860024466
1678,18.791010465720195,0.5489522968814058,1.4881916222208456,2173.3396770074273
1679,19.90271469920321,0.638980760199784,1.1482857386071075,2172.094529228893
1680,20.153078535320667,0.6611364417075403,1.077338116930945,2171.846459757283
1681,21.104718907388378,0.537904157174574,1.6429474615626698,2172.983917627155
1682,19.4934166976969,0.5348081593063143,1.5378811509270494,2173.1815345123628
1683,30.22703026897752,0.6660601802481789,1.4860952909855394,2223.8680421724134
1684,29.566478948603407,0.6441791638365244,1.4717014128155386,2224.1066439190135
1685,29.43823095435184,0.5515051280864696,1.4759899520017326,2222.045756565302
1686,30.29542062277268,0.6683256370077586,1.4875855649281806,2223.8433384781465
1687,29.92380097632858,0.7713072229424186,1.3035148538772308,2221.9104259983355
1688,30.122199846077606,0.7906965409842752,1.2882747310649645,2221.608950820365
1689,28.801468578090216,0.5969,1.3834930406050323,2224.347803775582
1690,28.78103510971935,0.5744709558746779,1.458085737079551,2223.3492112008835
1691,32.62048062319953,0.5969,1.0541822851138636,2222.765481254401
1692,29.113578432656762,0.6291766601451191,1.461832391819601,2224.270238859797
1693,28.4862008880415,0.6083945378078943,1.448161393571241,2224.4968577057602
1694,29.580514003932606,0.6446440804395566,1.4720072465490983,2224.1015742315994
1695,31.04708485851244,0.5969,1.1898551088273273,2223.417382721008
1696,29.13165029224796,0.6938911491001502,1.364364362377359,2223.1141312853906
1697,41.1843069104537,0.8474603875168114,1.0344896705963789,2186.7438751719205
1698,37.284482576908395,0.7706173463458301,0.7478817879294744,2189.0954443052187
1699,39.3888938052409,0.5646466389268974,1.1323377842583093,2190.5483249358967
1700,37.113104614201035,0.7588576486222813,0.7433147279368795,2189.2078551642244
1701,39.570609910817005,0.7935963002473454,0.9342906880619022,2188.6786069628074
1702,42.04858388941425,0.7969501775896327,1.1626883449704257,2186.2958067414224
1703,38.255982806779016,0.837280229141006,0.7737713466717221,2188.4582143274633
1704,42.81308422530659,0.752271129789746,1.2760870956091184,2185.8994656679506
1705,40.32907322235289,0.9449349689094698,0.8170846974079978,2186.0022552828127
1706,40.701234154052216,0.8756922008474002,0.9628352258935159,2186.9943153167424
1707,40.021325113741604,0.9154275509648802,0.8619839481381139,2187.346801596013
1708,39.07647216368864,0.6429201757955855,2.046209193393393,2198.5697652501945
1709,38.48944214662991,0.6954655701629093,2.045741850303439,2203.185700083958
1710,39.06825009082482,0.6516060578978844,2.0783104146258378,2198.8483599994365
1711,38.13370481533055,0.6660257411091721,1.7979554097211436,2204.3337515491335
1712,38.544285847688094,0.700004281852036,2.0839428606498345,2203.008706032967
1713,41.363945022505476,0.7648652966320796,1.742866306392492,2199.573413214339
1714,43.80560915411676,0.7938059967246276,1.0750396418114698,2197.513947499456
1715,37.010374718007746,0.5730620762744807,1.015507401248434,2207.959012804106
1716,39.2534497815929,0.7398498946268522,2.320114003610642,2201.3535485465536
1717,37.129062023665234,0.5828843065606372,1.0981782440968706,2207.5759798099016
1718,40.19248723741041,0.7313163540072483,2.315308755749117,2202.714023457474
1719,37.4837940693722,0.6122409409834311,1.3452644597750272,2206.4311726474625
1720,38.81782123570601,0.7456494539761902,2.392970141710574,2201.5852635724063
1721,40.611200668344615,0.7559431241194532,1.9487516060179177,2200.2083290364603
1722,24.609258415380687,0.6776722450492809,1.250249056130418,2194.5430932641275
1723,25.52797022572053,0.5180201720673406,1.4598032179982126,2190.2388410279104
1724,25.775991839118298,0.6174231395432105,1.5345465147911719,2192.7626485406013
1725,25.205258400467613,0.6450682646656897,1.5581698470030938,2189.2915660506346
1726,25.220085842307903,0.6380379054611827,1.5538514627740456,2189.3378711992805
1727,26.57032896551824,0.7354345979562443,0.7548727294590016,2190.7788759181594
1728,27.523677220682508,0.6965010908524758,0.6888679387956693,2193.849074530518
1729,27.89144535640186,0.7293914875533886,0.5468002750011662,2194.5143670048724
1730,25.75353108158624,0.6095167381170143,1.5301973228351657,2192.5635320625784
1731,24.727458348332732,0.6554891761634727,1.2810439056947924,2193.9487905873107
1732,24.75558854391411,0.8582770331816743,1.6891329111469493,2187.8872759664987
1733,25.132630486311662,0.5794488500573386,1.3866041604692096,2191.911607653628
1734,24.48847453925943,0.9849278352218639,1.7669279156718996,2187.0530960840724
1735,25.168285330826148,0.6625988652421481,1.5689379837160213,2189.1761015285615
1736,33.834073079119676,0.426481423028164,1.5388101288900633,2171.669127075201
1737,32.74144306321904,0.45759701985193746,1.4608934661630237,2172.1994492599897
1738,30.031984318201715,0.6532588561949256,0.8773770919315862,2170.5444199695867
1739,27.93017309079886,0.5796003287723737,1.9448276596896237,2172.8440000231876
1740,28.249094283826402,0.5706355026317196,1.9218008338823194,2172.7888954445284
1741,33.25661475390107,0.5789594848787813,1.6053599757983075,2173.79260849566
1742,29.294279599376576,0.5412555026708434,1.8463361086658698,2172.6083038197207
1743,33.15848727433413,0.6188494217114597,1.6236811060780953,2174.2750472759467
1744,37.708814679183995,0.5887042924416348,1.6868560338395437,2167.7310321651876
1745,28.645646578365977,0.5594884780565367,1.8931688683388415,2172.7203774294676
1746,24.47645287149347,0.6766838778793155,2.1941940097968127,2173.4407486923046
1747,33.58895515951519,0.4438593289856423,1.5433095502155296,2172.1586737341436
1748,37.00072742619694,0.5590589746808956,1.6598014766659972,2168.450696879549
1749,28.323229249319194,0.6461382079716673,1.116310243376965,2173.8704474000524
1750,20.870503860313907,0.8194614274147825,1.591600715268923,2202.814713825026
1751,24.719798402967914,0.6129677996356544,0.7831307327840716,2207.452844007287
1752,22.85000424841027,0.5874722590987723,1.340769226842606,2202.978447505243
1753,22.14916534603945,0.6990209120863146,1.2357911676074391,2205.851102364611
1754,23.459512984599304,0.509059818071441,1.4577072797917225,2201.0579916524516
1755,22.950057070465633,0.754522090328296,0.5034932299575168,2209.6265401043547
1756,21.891332087186615,0.7090073481973479,1.2068200428138018,2205.4917719029013
1757,21.4144816909271,0.7606027783165439,1.386559210778744,2204.241261609749
1758,22.01387775906721,0.699402252455398,1.1863683621141976,2205.748499744315
1759,22.980562287672612,0.6678827874889117,1.0309934529588805,2206.354544250222
1760,22.882222666495323,0.6969546149825068,1.5035891982702387,2206.4070558233843
1761,20.664733534908688,0.84172587036865,1.6691617016292677,2202.2750940365913
1762,21.6698561183947,0.7329711489208466,1.2903009556265983,2204.910965048524
1763,23.858316636867148,0.6401683966708613,0.9059025704022663,2206.908832066583
1764,24.085865885855597,0.5830424081907647,1.3704636255127811,2198.0199153451754
1765,24.638397982354444,0.7453380011535947,1.2804651267882845,2196.1873996685918
1766,25.071608335457157,0.756947092442255,1.422072553909068,2196.2843322256235
1767,23.97616554919702,0.5036157896935672,1.4749414665106768,2199.0098156590407
1768,26.083312102814283,0.7431800363590021,0.8356334634940586,2195.5733579989023
1769,26.227454575787917,0.7437434009840846,0.8087271690001137,2195.5299563881863
1770,24.25780163991572,0.7075294969247209,1.2067132039397395,2196.4684227783064
1771,25.305851376002856,0.7401414186508358,0.9807578452360807,2195.8074531071397
1772,24.163101261621613,0.6389633370804152,1.2969051884606775,2197.322968325311
1773,26.67412387203553,0.7998910087692594,1.945901452342947,2196.6429015154176
1774,21.905266091651917,0.5280172739569304,1.6777894315602055,2196.202608890568
1775,24.06247843981178,0.5661091351386738,1.3927376671751832,2198.2309560847434
1776,22.37581152577665,0.5689679209342366,1.5777078503761075,2196.184608606183
1777,23.951169570454063,0.4855178865507521,1.4987474635772278,2199.2353712767963
1778,30.942223189106,0.6519324517613097,0.5455354249612239,2234.1519849869396
1779,38.634653136680456,0.9298303277737456,1.7279344282869118,2231.7238722372886
1780,29.881174254026963,0.6727911512134064,0.5446294674076532,2237.4141599352456
1781,32.25712495865411,0.6390319938441684,0.5761431993187723,2236.8589858522346
1782,34.085458037365854,0.6852767428508837,0.8009392759981875,2237.305583196358
1783,33.95270531176832,0.6390480945041015,0.7258526868880117,2238.694181778505
1784,33.074722911595046,0.6309434420666375,0.5956479271255436,2238.546314555553
1785,30.58308286110739,0.6554559656807462,0.5371754954389941,2233.4126193543357
1786,39.14277794472606,0.9571458727620265,1.8314756533899823,2231.1004200116254
1787,35.754945789496546,0.6555887648469741,0.9943737662719381,2239.0020175053787
1788,25.320980354884817,0.7324462620011822,0.4724421589272515,2235.800789776204
1789,33.16469100147274,0.6318158271717778,0.6084441302689337,2238.559583226872
1790,32.39654067898062,0.6398858699751042,0.5844474085029939,2238.304081990937
1791,34.622178973737995,0.7141295456495018,0.9103075697923593,2236.64704447311
1792,24.213611509662623,0.4885269906277785,1.5919169841489138,2199.3474609640966
1793,23.64795057277993,0.6208760882425921,1.8339246074239663,2196.391746225016
1794,26.66116991283681,0.7886315279719669,1.8913410948805247,2196.508916400415
1795,26.805030573714124,0.8033990224609912,1.9886921222445462,2196.6721924158664
1796,26.33110816052192,0.7401981330242854,1.9264346225153115,2197.235942926349
1797,25.5986349871488,0.6531413906947046,1.810720061160948,2197.966348009689
1798,23.94872523111767,0.6380494854269518,1.850600224979794,2196.4194019350757
1799,26.55010368480809,0.7662264404383519,1.9610310718496193,2197.0175657215823
1800,26.690047918805092,0.782859253164425,1.9831391656880084,2196.8780166109646
1801,24.834400781928696,0.5623097497529451,1.6899879592304416,2198.728424449683
1802,26.908462400771405,0.8041584245605207,1.977353164699125,2196.6491924932325
1803,20.85924948835934,0.5423777305597101,1.5551547544521522,2168.1713072392245
1804,20.185583443314854,0.49437210766280815,1.6576065237865047,2167.337279121036
1805,21.053192046277438,0.5113916440018558,1.6002680106050122,2167.4207926940066
1806,19.411023467349494,0.5852098941462252,1.6273081338539437,2166.215119718903
1807,20.290000957969433,0.48603997397342164,1.6480765537454736,2167.6675840988296
1808,21.668800704864562,0.7625189517884345,0.7541258850073449,2169.630519981293
1809,24.067665946553575,0.6318906262148785,1.3538871943889785,2167.104665498169
1810,22.002035791710544,0.5493202210558512,1.5227165358883552,2167.321287665118
1811,21.470280824036287,0.6089699537517883,1.4388532445164364,2168.9020280602795
1812,22.369971393122142,0.564027883804556,1.4926441992917692,2167.2827023418504
1813,21.81660001732257,0.7928484625314073,0.6562463161091765,2169.860215237336
1814,43.81645632581573,0.6638818744090982,1.7835552863064426,2243.472210565212
1815,40.32840711126614,0.7420982056950087,1.6941747569000751,2248.3366088628068
1816,40.55061672668649,0.6678721125690185,1.5099325504638201,2241.315195417887
1817,40.648962174739786,0.9583857259235335,1.9894778227010002,2231.9112040081877
1818,40.09202530495036,0.9982130374919685,2.0062982083897793,2230.2679422063175
1819,42.54604583508685,0.6342476940119126,1.8577274623217181,2244.060197404263
1820,42.47982636537456,0.7037581580376626,1.7764702179280651,2246.2961822592274
1821,41.6976264497529,0.6664706836782672,1.6060327810284813,2242.0727700848865
1822,35.4667431135471,0.6374736155110361,0.8544305214419332,2239.681203642438
1823,41.65039394261054,0.8867719808170241,1.9592329790027352,2234.86596362384
1824,37.907476253246706,0.6711015301993152,1.288481586444708,2239.5694593323683
1825,38.99841117293844,0.6697686141100792,1.3798836863616466,2240.2899978264045
1826,44.2820613407425,0.6633129931638263,1.8225651991142482,2243.779732425788
1827,43.35273786942087,0.6882021623376747,1.8098605738640114,2245.4683046375017
1828,26.31502250602457,0.6483669602226295,2.0704608942273657,2208.8387581475954
1829,26.391292100802776,0.5793302923377559,0.8829143167481133,2208.5928386332216
1830,26.472672506375535,0.6985221560438247,2.613846769872123,2208.844301654026
1831,27.080808519853864,0.6146680475514623,2.169488435062804,2208.082439794547
1832,23.643591708198706,0.7508640091978982,0.7870745423126839,2210.0591002877754
1833,23.691020487527094,0.7497187780631294,0.8223499832764871,2210.0395878306954
1834,28.927971816460413,0.8345379011975995,1.0479152328768302,2207.2117155859173
1835,26.362480720008296,0.60540938365845,1.3315184656810437,2208.6857364753305
1836,25.464090434274258,0.6896770041571229,2.4467884329671588,2208.365154154221
1837,28.164898354567615,0.7922660669246401,1.53458534845667,2207.7191010186066
1838,23.60870755635178,0.6949068438437681,1.7689862107287624,2206.958024725804
1839,26.276471483807153,0.6869889610076784,2.738659792379465,2208.9727399411922
1840,25.074082986738016,0.690776333277534,2.3043122261555564,2208.0693710232777
1841,25.98533007244308,0.6882077657705963,2.6372059415436975,2208.7604642774586
1842,23.090495456864772,0.5251549081804778,1.5839419097084773,2199.128249634086
1843,21.68213356264681,0.8586960751980942,1.4255977866367937,2195.7611971439533
1844,23.598509554109675,0.4793802865154587,1.5584559127744648,2199.4573245942133
1845,18.629559692718857,0.9778387411208734,1.8326179088810053,2198.3076422213035
1846,17.308320846658592,1.034096788970938,1.879954046877955,2195.213880959542
1847,18.19348773821745,0.9277959755891839,1.8486029964610249,2195.415643127385
1848,24.22746896650142,0.7394754892640278,1.1758613079557279,2196.101743756981
1849,18.93228696680261,0.9874957303982974,1.6953999528736143,2195.393288481251
1850,19.40975830868977,0.9651315213198762,1.6485526841743912,2195.457170533122
1851,22.972983663186916,0.7982341395701282,1.2989455748592058,2195.9339031177906
1852,17.103572752522396,1.0704194473446056,1.887143968988234,2195.4871856426
1853,17.160776273240955,1.0669489442838611,1.8850999917254643,2195.5929139696814
1854,19.588542428344784,0.8406984646261025,1.7596275149543683,2196.859798700387
1855,19.40403780267873,0.968864446912515,1.4014603686429372,2196.3153738420083
1856,25.97483955778091,0.7482347103886537,1.5655120370156412,2196.091011987171
1857,25.991955040142773,0.7483575046034626,1.5695577832509244,2196.0908070223913
1858,24.6954309222924,0.7390556539359634,1.2630862823112148,2196.106333419746
1859,24.42481102918515,0.5207338660146088,1.557942663122393,2198.8297134702243
1860,25.11231241476969,0.6935085654281746,1.634591158606981,2196.11731425791
1861,24.706603763855767,0.7391358129567815,1.265727311102383,2196.106199620478
1862,24.462727704124532,0.7373861357562068,1.2080800517571308,2196.109120134302
1863,25.870415078620834,0.7122928108721723,1.5991886435233666,2196.53467387122
1864,24.88292638961108,0.5814393511026524,1.5710136123805174,2198.1024099644683
1865,24.823449950953457,0.7399741203731152,1.2933473343984279,2196.10480034043
1866,26.858990283990295,0.7501064429629473,1.1953182088124625,2195.6845809092915
1867,34.59294215588887,0.5205509691770915,0.7892531674874186,2208.7136712265137
1868,34.21111011388857,0.9106571014152864,1.997509236447502,2203.615810228297
1869,35.693867777013416,0.6714304302002637,1.1662500831328122,2207.335843361135
1870,35.104422774852544,0.524183058584519,0.7632489529001993,2208.9111628681053
1871,37.318633953885886,0.5985727506120335,1.2302232944493792,2206.964184777171
1872,35.195765820440506,0.5248316972543368,0.7586049760407589,2208.9464320207426
1873,38.510920227267384,0.6972430361939835,2.0607022626173785,2203.116385059148
1874,36.82589703077776,0.6781053442509305,0.9373221651788639,2210.779453676161
1875,36.773436523440324,0.6514377303543026,0.8914447812719282,2210.5358440292152
1876,37.31508918594787,0.5982793955071609,1.2277542102325403,2206.975624611191
1877,32.657551616180506,0.5068075129875831,0.8876504655250697,2207.9663829801243
1878,34.916636215326854,0.7968282102216337,1.601979309805929,2205.385877272093
1879,36.71369606546628,0.5485097787047774,0.8088578853219198,2208.916467453277
1880,36.217830128374054,0.5868948568727649,0.8725078814281061,2208.6503921615868
1881,16.58243545168904,0.7431993953722126,0.8867822555275874,2203.4378037023
1882,10.101134714043631,0.8428423872016307,0.6788265624885902,2199.528111891953
1883,14.847067982644834,1.009915163703926,1.5264548733579175,2196.4553315105895
1884,10.187636713107683,0.8458875478346815,0.6942759038939095,2199.472105700835
1885,10.97431160063665,0.815874083419064,0.7057671909369573,2200.4649866325544
1886,14.251254035267827,0.6821939058225566,0.9972992259836178,2198.5702182826217
1887,11.706632449323363,0.8201187379717232,0.7884157601130517,2200.551448959533
1888,16.400671850593653,0.6320178313209907,1.207757155781092,2197.887939016698
1889,19.626339985283828,0.866022692104025,1.6822213882254928,2201.486498594919
1890,15.374765188685338,0.7529783026841462,0.8225767440909484,2202.926608994257
1891,18.498594807870326,0.7276836165102022,0.9886544264558728,2204.2488947365446
1892,13.08929118858914,0.8281328600917246,0.944460431876897,2200.7146941985957
1893,10.85121093057491,0.8151605712740118,0.6918742446095836,2200.450452606375
1894,12.175078301308872,0.9158521607957841,1.0492349100610872,2198.18532580409
1895,26.74272573598758,0.6052338848552097,0.5235064460579161,2209.6370188478318
1896,27.946219068957273,0.7722631014021157,0.45669475943915366,2213.7085583493326
1897,27.466324547905575,0.7838099091906189,0.4440034041668289,2213.609870830716
1898,27.943462783933136,0.7718805649014562,0.4568477740394175,2213.699233558704
1899,27.317342068711362,0.684983155782269,0.4916067376870924,2211.581003939232
1900,27.64980434933685,0.7846572879526982,0.4462073322629386,2213.7502755450746
1901,27.232461436559678,0.782729841345317,0.4411942803411094,2213.4309111681728
1902,26.34490152831517,0.7803618626417004,0.7312813510406024,2214.253016496704
1903,25.35824352801669,0.7740739978202035,0.41868149433061697,2211.996698638823
1904,31.12526124803412,0.5103574606695034,1.4276744643598762,2217.673492378212
1905,26.5313911573751,0.7794920350000308,0.4327731436623609,2212.894429378207
1906,27.81828552462447,0.7854353974156211,0.4482310994186986,2213.879202822664
1907,27.897065990319607,0.78579923524941,0.4491773969425443,2213.939488198475
1908,31.360767326288695,0.4892184827225065,1.5024398373935064,2217.9504455321267
1909,29.93816162468451,0.6930315246686302,0.7007748111755235,2229.5158624439473
1910,31.506027881300728,0.6464009825112192,0.5586594523221072,2235.3126951061095
1911,30.05289795564991,0.748940813841374,1.0294510621833657,2225.0629857728195
1912,29.92249821226751,0.6853989792762017,0.6559050508485844,2230.1237539736408
1913,29.728323035347884,0.6568548175884376,0.5985780656549048,2231.3346681499434
1914,28.873344766861653,0.6245979910312991,1.0516018022947784,2227.7232332462568
1915,30.118955556480344,0.7811296896387012,1.2186811378606692,2222.499313506036
1916,30.243414543260233,0.6691475170862364,1.1814795772834568,2226.3969772124447
1917,30.17005583702563,0.6678028564831582,1.0497979151941224,2227.504692318344
1918,28.98184422774872,0.628691484890007,0.9941116496134734,2228.1815358189906
1919,29.95217204249349,0.6998585906391248,0.7409093663052155,2228.972123053909
1920,29.996619103152675,0.7215169750964604,0.8682334069369813,2227.2471482543474
1921,31.222567916094434,0.6491819988859975,0.5520611809870443,2234.7291333611483
1922,28.164620994611568,0.5978590894228776,1.4271302845785483,2224.729578480378
1923,25.466330846942174,0.600695415160202,0.7335140206990205,2209.7864473466425
1924,22.433606869451076,1.0156624798383809,0.8237313760421491,2221.02582126513
1925,24.33461603058051,0.7198710616551793,2.2100184133569476,2211.450835208184
1926,23.325646262668894,0.7367825315580079,1.933008380746674,2212.7388331472707
1927,21.794238204488472,0.7900071160248913,1.422316391944013,2215.4400898575736
1928,22.73366188880791,0.7673527043441912,1.3253091889150255,2214.6714206975616
1929,22.541047528464357,0.7637,0.8429505204897068,2212.1277056915496
1930,24.47509989677568,0.7736260744255085,1.0388528033159277,2214.4696548080606
1931,21.96999751266723,0.8520386680919673,1.2577683087387852,2216.9755800085054
1932,21.95806614951068,0.7637,1.3037080507638052,2214.016585457834
1933,22.674625700867495,0.7637,0.7373774249554026,2211.694907807812
1934,24.764153047125866,0.7746673617851622,0.991305247608232,2214.436164631708
1935,22.51928858895268,1.0459025285705645,0.743515068548619,2221.7743644732986
1936,24.30239233253824,0.6513348621914756,0.9691784012760005,2211.34052287412
1937,34.18245270527999,0.8074985132830679,1.1529301252275408,2231.138784444414
1938,39.08694814576231,0.9320210575105639,1.785127766739441,2228.5440029254537
1939,35.05867883231897,0.6191831144096527,0.8120767567306384,2222.062151393822
1940,31.88829228521864,0.730213288225759,0.8161792763687541,2231.573799553067
1941,37.19759391616839,0.7852926128649568,1.328743672648353,2225.503860210562
1942,39.08151638385586,0.9725372070282501,1.8720445506823902,2230.2098316563697
1943,38.31511148949701,0.8720797345334463,1.5986863003175302,2227.3020475785543
1944,39.86226112479045,0.9840335542251756,1.9635984451022346,2230.587306599644
1945,37.295241906673425,0.7928760175781391,1.3523310915602824,2225.6609847043746
1946,38.592777360027405,0.8161666799590557,1.5825007323536313,2235.26853429679
1947,33.11050032793054,0.7713867924070039,0.9955824219666818,2231.3420463766774
1948,41.93689318519808,0.9638493970855273,1.4659397145820159,2226.770809346275
1949,37.526426847370054,0.8108299863165443,1.4081751085660343,2226.032982290768
1950,37.82951609820437,0.7152388179201404,1.3533704912397049,2238.083063996327
1951,27.760702129511774,0.76737012151996,0.918162262581137,2195.472645546913
1952,25.588173904254568,0.7412448444628099,0.9280582284561945,2195.722445182585
1953,28.073060189036195,0.7511466722047082,0.4888189837905393,2194.991053954814
1954,29.362751134329752,0.6669702154154951,0.49956045846657476,2194.189457521264
1955,28.055596510852997,0.7594786749311997,0.44589127906357323,2194.6443901475513
1956,27.207191068685333,0.7504047854527318,0.9926910095740709,2195.4856742163965
1957,27.45364383177127,0.7506159490519687,0.84927366152759,2195.344890202646
1958,30.06600511598257,0.6187117310440113,0.5264659119491639,2193.7505623113293
1959,28.03841757538578,0.7511169900096546,0.5089784322663067,2195.0108432488573
1960,30.745033922202442,0.5721156194148471,0.5524445461776526,2193.326785840477
1961,27.319823867532726,0.7864013430867522,1.4660999241121209,2196.0812935075014
1962,28.108696012616022,0.7511772053936028,0.46808156032132503,2194.970697298171
1963,27.325172203973207,0.8353466885303493,0.38441074800424285,2191.793295411671
1964,26.470599725596273,0.7497736654067405,1.4213328949279487,2195.9064456635297
1965,23.194878958346408,0.705085427950727,1.0520096398537941,2265.980881404294
1966,33.419070285941984,0.8648663723662745,1.4292426563025356,2254.911976859368
1967,24.89817395905777,0.8884019021952815,0.8770111915674184,2270.9670752992156
1968,26.87748559597243,0.8518927843901213,1.7930847295566814,2282.323964011434
1969,17.307872813155306,0.8253267740944976,0.6643164489859906,2283.3293560172488
1970,27.874775052670323,0.8801802455596127,1.0699219745177464,2265.3585545825244
1971,31.88725620116452,0.8690973892337167,1.329967192397453,2257.7982255565917
1972,19.770568882982133,0.8179759147265928,0.673088909408136,2276.9414252837887
1973,29.19902199772121,0.8382065827328198,2.1281407761609445,2281.484800738905
1974,28.401345933646546,0.8429091389632131,2.0130160732709195,2281.7731358500164
1975,26.55298345697149,0.883831160244509,0.9842578752299376,2267.849078275314
1976,22.71468347861833,0.5778072220350227,1.4644699812378987,2167.246552463442
1977,22.32698803050487,0.5908226236661276,1.41558546631049,2168.2094263808476
1978,23.274906678249952,0.6144213758864558,1.3784983381964606,2167.6477335577297
1979,22.027014322859547,0.8138664949197703,0.5947564735375502,2169.964725641727
1980,20.36392957153116,0.5419516258462825,1.4923897371584949,2169.372644184812
