,feature_60,feature_478,feature_65,feature_349,feature_299,feature_442,feature_34,feature_332,feature_22,feature_118
2028,-2.164112450718758,10.271927616087293,15.936564626323083,0.03250956751420463,0.06071025748512263,0.9293545987058511,8.719395319839062,0.06682764860366336,-5319.867531140996,57.6549405857985
2029,9.885353141732496,4.988160518222689,12.398024939678056,0.041718216453415495,0.050738834396136814,0.5454373506862075,8.569747343158678,0.11522404123725513,-5719.673789532901,56.5526066415788
2030,10.085511783283362,12.191443511272988,32.9775252427892,0.02508319519185332,0.06053187014211376,0.7508923573474825,9.101832563262839,0.0859194461988931,-5109.873672261925,58.532403331701836
2031,12.41485452012213,6.099918825229737,29.33906275408862,0.02659951407441319,0.10967657035889637,1.1910680161933238,8.543091306833995,0.08813694865055825,-5421.383879947893,58.48893443091092
2032,-7.690355720255391,6.635524891002315,26.378119108474632,0.04675100426566369,0.0682978217300238,0.8523204575286418,9.141039004968274,0.08889262177387804,-5536.680699210299,56.45272831836638
2033,2.6415781530281492,4.70288713877188,22.816615529708287,0.027641017352126873,0.07313145574819978,0.4277109531505284,9.635775315736183,0.004685583507279632,-5547.848336544777,57.61931043168977
2034,24.102411273292205,3.433307247922078,18.496177364314214,0.016174814745402652,0.07419260423206261,0.4547218819782075,9.804752696337196,0.0833625033539193,-5325.756249260981,57.62604231172871
2035,26.039076177601412,6.027789109644946,23.748641916430486,0.016894169383894198,0.03690677400581369,0.6952270823937023,9.319367339012548,0.06877837024964001,-7153.988053654612,59.01520031460025
2036,-4.271995443106919,3.305615115463664,23.00746039706516,0.013992300813907479,0.03738619713888097,0.9098384615290885,9.306747107133962,0.09324994548854547,-5370.437493473147,59.73033362732104
2037,-4.144417983946076,9.36805652051987,19.152141562528247,0.04084758760985821,0.10838285819043039,0.620468970027179,9.21557787791979,0.042891783278887936,-5284.925674266564,59.81060393293573
2038,7.433792804743051,5.228614720403397,13.13335882087727,0.04679750605628781,0.06485781456244469,0.7240502829579615,9.030348100047968,0.0837093249843361,-6321.075557424508,59.724259257658865
2039,2.435748539039878,12.560599902167736,21.480420635999504,0.026994506687931956,0.0630192291587511,0.8633228059789734,9.101962049654105,0.07914178670361673,-5295.680421479898,55.7753599751013
2040,13.495063609418818,6.370604753838114,4.823575220326484,0.030539138898389717,0.09150325094699593,0.8921263236776689,8.981143943562236,0.0985631023936942,-5590.4942226225985,59.13897783904208
2041,8.739687889210726,8.090736368877721,9.64487035587118,0.060600670549098276,0.05646164048407497,0.7369064975546367,9.244685884177255,0.08774067306176671,-6042.87932269067,58.3865681996286
2042,21.98684926160028,4.529846989631412,14.182537874065252,0.03500321362139485,0.05033665973642651,1.057162243428727,8.4352905415255,0.08738580830947838,-6148.395973928967,57.44329165815153
2043,7.303616246357719,5.070030216596788,15.388657823974734,0.03477749969928053,0.059013464862200465,1.0292221167192086,8.276341319859448,0.07597528122193556,-5342.95265710421,58.92796585567235
2044,-0.7675237304313092,7.825890079691966,13.229349736406185,0.027042044697859823,0.061357640012898396,0.7492088867352036,9.316410134633209,0.09923215773005274,-6068.705330276534,58.71521926048765
2045,13.96705228379603,13.59503570286807,17.443813618088782,0.02916142616990464,0.023685156859072878,1.0583355530653797,8.852537132682206,0.06624346801191677,-5386.668472270955,58.98396489734439
2046,18.74280587983871,3.199053882173023,22.31402991065503,0.04921177203128521,0.04864793439841057,1.0722131693884296,8.514204931539219,0.07844013269821859,-6084.647496299076,59.150928230321995
2047,0.4941931041177601,5.614659041443541,16.926306687882423,0.03412247679793763,0.06594344188595061,0.7513717239959012,8.84835736515897,0.11697151473978212,-5617.775476790925,59.63636536480124
2048,17.60199616125118,6.016081996636228,7.8165242870506955,0.035543488233638836,0.011888637463700613,0.5161288025531522,9.488802277903314,0.062005148585318505,-5986.201764321564,57.279775543083815
2049,3.4545282620853666,13.892270812459692,22.109133423593285,0.022704183550713766,0.04787475047203312,0.9031568548242603,9.495847424231135,0.05496280618304509,-5689.63824703989,56.792787754249844
2050,2.622907936551386,3.1805324205879737,17.9586326483835,0.04017618056261299,0.026484391834215467,0.5980088159516906,8.984976813529999,0.08918617629350536,-5042.742992944394,57.98328749234791
2051,32.91795947804106,4.749497753778525,15.270143077020679,0.016234291635661258,0.034025542703491445,0.7284916638164182,10.014327232950762,0.088327075858047,-4985.926385344252,58.774449461853116
2052,-5.511457345152298,3.4865477907778732,23.73029766678774,0.01664943780348037,0.039138280216207334,0.8718947083387883,8.848909010916781,0.09328207987891667,-5471.760919488197,58.104371546726114
2053,18.16423001424375,5.188109544810938,30.646017934145863,0.023538835553671825,0.029088571183369185,0.5501745037461566,8.886842909934238,0.013835201019496824,-4563.080077803014,54.747631941575335
2054,-6.759150753523737,4.87927380973618,20.906532225564472,0.01725898297509479,0.1014213253002713,0.6867685032003215,8.487540018347053,0.08897050655145909,-6384.202370743032,58.040813044387164
2055,13.246498689612398,12.775649385430421,31.142567704249917,0.02554714212058098,0.12449093596811661,0.574572850931774,8.615172446979319,0.00438254807694799,-4551.160555207507,57.35076046611028
2056,17.65803062759174,5.970015224050392,19.557297922425313,0.04907398179419045,0.10510882338359893,0.6791184462022484,8.692406412049722,0.11029343117592365,-4494.56098256085,56.631716593197346
2057,23.89029462936059,7.502380523600437,31.558348935293637,0.01808421294799213,0.025346116223851137,0.582325340150186,9.544261002559892,0.011648266341045797,-6618.773400947186,56.38077889754276
2058,1.229275169473806,6.2898138890233595,30.047494174961464,0.0325677587338777,0.15113099443644515,1.1382444750962613,8.495737201287419,0.08077534626744655,-3871.107003498672,59.69632737712809
2059,7.572362148546889,7.0186192775316485,26.685096337474484,0.012183098183719734,0.054830923890854324,1.2201016976566224,8.31714715629261,0.16614048421264405,-5409.719615954329,53.95183756611658
2060,-0.4888725097838489,4.6628314531401545,37.63636324531277,0.007176942959077009,0.039749270869018895,0.7491314525123332,9.402295352185456,0.09685020955886305,-6775.598287624165,58.5347162483091
2061,5.212813133248016,6.341021232619071,30.008532174253048,0.03247116189122919,0.09219485671850094,1.1363666367796637,9.375397716627552,0.08044336326035041,-5581.551198475304,61.21894644770407
2062,9.917905028930331,2.1456093141724635,35.02131171784184,0.03696026191493836,0.06910624210244393,0.9114427846602849,8.483518613506018,0.0535804722681629,-5790.044616914177,56.977403846611786
2063,24.00556634824026,9.743087696306498,16.775744367370397,0.011090144936607534,0.029876810995748515,0.6948143532263337,9.306609854168519,0.06050483710261639,-7249.411172360971,59.428880646079016
2064,31.78600596531784,13.09164096405666,33.60888724237251,0.022713103547026985,0.06596756993334936,0.9136334660904512,9.787016583192129,0.08449586828615072,-6091.160603234012,58.43254704922266
2065,-0.9035030876636165,5.179341111611068,34.228372302178784,0.029707030458621553,0.047351811296537046,1.016133626289851,8.968114833006316,0.11988533088880604,-5743.368017880191,57.0748750198169
2066,2.5266228971335165,8.150130013335662,19.203129683083013,0.042529892892266594,0.056202554177420164,0.6660401641628144,9.212752263779342,0.06963218170259722,-5274.537246651619,58.036833569432545
2067,9.607957271146212,11.453831713597275,19.612685405805557,0.026590964594864805,0.07592194826187104,0.6390154716033686,9.650457008316062,0.030444208044132576,-6265.158080800101,55.304116110368874
2068,6.62151916363543,2.559957172208546,10.999844129662037,0.03278909124714953,0.06978615549407984,0.8221094165711617,8.246701584480867,0.03130565456351079,-4812.5377165087875,58.489194223932586
2069,5.311492394947804,10.387417881294951,22.88833201328199,0.040964890465624675,0.05295523378170726,1.0255548918704072,8.743958887182302,0.09653171994928969,-6030.63294082642,58.57952600311084
2070,25.29147187189634,2.709083660100241,17.159607515161362,0.016795241436477606,0.09906844507363888,0.6357210071380306,10.03589864589287,0.08488072667000124,-5542.60295212252,57.012139786175666
2071,3.3794643850537986,4.895004955440711,21.84915412425683,0.020247179856737844,0.05445046478654879,0.8619860570914171,9.031990068977969,0.12430792768978004,-5269.3271835669475,58.543891833534815
2072,7.577216647081842,3.824289452502544,21.9889563903383,0.026005925249857977,0.027863247864364706,0.6815948021729779,8.736592120985051,0.10192521870046882,-4780.692968227614,59.67631419564803
2073,-5.647536548505536,3.6847025092384205,26.755043743078588,0.010069566606609614,0.04416697656057608,1.0032408529801935,8.298643874392342,0.08305531142046857,-6097.292307342819,58.173362879501084
2074,5.3100620417216,10.69545962046394,32.39124803853999,0.018243692713549087,0.04762096334919427,0.7713542424553722,10.359346783350192,0.08668919683869934,-5368.994470076432,57.30623315068355
2075,3.000422275885528,4.2540383892803995,16.249013396781923,0.01591401718259869,0.03277064521717356,0.699316384687864,8.50874902984372,0.10904431516359085,-5074.46820195127,58.82775672384879
2076,30.887353045490052,8.12876238082382,12.561190374087428,0.044436789509820544,0.069230550612738,1.4966821397291343,8.848219507866075,0.00756009315961341,-5448.577999577708,60.10753092959512
2077,12.327691023421185,4.114826570258909,20.599993169244623,0.04129036829217851,0.131033127017606,0.708313689265222,9.438058953517524,0.08719953515506154,-4123.357302697083,56.479292059806525
2078,-3.3075102241700756,9.596769500695189,25.45646200697426,0.021203277189455586,0.0829664715340939,0.7462703844049472,8.609827100696439,0.1063531506627253,-5298.095548850177,57.8256814213138
2079,7.731321645129677,6.956553342115296,24.113717117318146,0.05082875296791231,0.03881768726292272,0.8251123659978242,8.08402782140909,0.09855089732444564,-5779.426423193539,58.45861378965564
2080,14.340581268296377,4.8964365501217655,8.31312393329276,0.017820292188730696,0.03604035974734086,1.1036846788104877,8.614965671566928,0.08791891084845724,-5355.015722742714,58.66014794954266
2081,-2.2714595371309523,11.523633363053579,16.062391489602565,0.03016583835198748,0.06630400055124541,0.8258053018625189,9.389737139403277,0.054469347042942554,-5456.762346454149,55.48883220478753
2082,12.4340590042524,5.257574305721413,23.033011066222283,0.020050336573024026,0.11161875541097746,1.0203904450717232,8.170403510170454,0.09032556843465545,-5519.50386245295,58.67221820219458
2083,10.320739759130305,13.495761096667625,31.886324807470572,0.01426887462172764,0.10456270996642802,0.2368108424049457,8.728998046296741,0.007511291074258046,-4333.339839024426,58.24092487390061
2084,14.361987110139744,9.208001925771859,31.65278327368147,0.028121154865488822,0.024689260245291424,1.0767829290546362,8.164087450111326,0.08909237256611692,-5076.255361317242,60.21640435721544
2085,15.163112343536742,11.018981820803507,33.694154090636516,0.036385079915623335,0.06028545880551727,1.0824139325405975,8.753958078432307,0.1190282735959893,-6205.3330180376015,59.12451900500222
2086,25.844122194032472,8.947452041424986,18.499923664444697,0.009398232226361228,0.06984372162419575,1.0495482756393353,8.843131023736571,0.07124790308209147,-5270.624064149831,58.81568599755139
2087,19.33633066324338,7.871722466622901,25.500040753171028,0.05548073640141506,0.03236229214408858,0.8936379022201254,9.6164167012271,0.035638602247437735,-5933.543565391625,59.4299674136543
2088,30.269844756270924,8.967446791545301,17.747150597387623,0.0455483711636775,0.031306135657747355,0.47734221670797766,9.80942248996346,0.07441150481023685,-5969.369534602312,59.87047468821098
2089,28.86014397785157,7.8938530695952815,25.794568591488815,0.06422636994864349,0.04751521362296772,0.7240596875729955,10.188435560274083,0.03240629189154586,-5493.554529846645,58.48596352863648
2090,29.19026040859896,11.108962957784927,30.097733423853015,0.023751365036824876,0.055669222851578874,0.9984384715932573,10.213040984337944,0.10852566766091783,-6609.093086386422,57.73070132269607
2091,4.249883224205988,11.206169419705942,19.172219720997052,0.014738121443547442,-0.022911737560198844,1.0863540841192054,8.317816242395324,0.08227342362214844,-5551.321465433814,59.64671954725276
2092,10.345223843976049,9.373473857937771,31.512358237565977,0.030451352642048405,0.053277972163499214,1.1251598717664604,8.47646395143357,0.10689511521553317,-5408.689381571791,58.304832247027704
2093,-0.603111799979124,7.207281508778413,30.69024857608033,0.005295319159048888,0.03976290483763624,0.45037121342692743,9.384027030536753,0.10576973367606994,-5480.859351084489,58.42247500368124
2094,2.5494696690970486,4.320046558684593,21.966729919271383,0.05142139920610563,0.058415185455098176,0.8508101283945189,9.56363964980031,0.10226174785086437,-5768.709615514987,59.35330758213954
2095,31.83354379652456,9.847903483697303,18.154581457708456,0.0018827161724581914,0.09943739570067474,1.0879208834783967,8.44870174477694,0.03716895113981536,-4714.034767280193,58.77122969219941
2096,22.29186768922446,4.962721129824028,15.59894596200104,0.05718958041007692,0.04895621832032678,1.0142949222465039,9.738974909387801,0.021015999031857108,-5104.41827598023,58.65026139939693
2097,23.964023642865737,11.53259723168656,22.04930125063231,0.007592392402487238,0.11177284794464838,0.4707693524995193,10.042783264368424,0.08893299736902571,-4988.847985995714,58.147083983818696
2098,12.391325737720639,10.391593286252288,29.1243815922572,0.032576935449172104,0.1507845128460897,0.5333653259201067,8.525418586814448,0.056053242658733876,-4094.983521284049,58.20680640087584
2099,-8.354720947426257,4.597337413514912,19.86126141870654,0.025657329734424746,0.03968796617529951,0.6279279040810635,8.738388645553922,0.10393592049654625,-5257.777520766311,58.907436786346544
2100,3.154059519245953,12.705975857817426,0.8874333669869632,0.008929440319153478,0.09183444337503324,0.5907072565811231,8.635050544570545,0.0808713006072605,-5320.100043304502,56.58411778065364
2101,-2.6576322318687446,8.429637209713308,19.420485618775373,0.020152733731190708,0.061112518676560756,0.8653781873966286,8.799719645414372,0.09735307064492986,-5983.225831988626,57.19558837524418
2102,4.265607417846874,3.677123339675169,15.733110813229032,0.013313726570265036,0.07142559178604532,0.8542527668474738,8.884628878458395,0.09263003893864184,-5681.686330316957,56.80732027160758
2103,6.145687428508043,7.407755851258254,19.226954669110683,0.030508455640915078,0.06894798453523457,1.014539900529183,8.95885128331028,0.08722479060255459,-5997.449021247792,56.7426886680845
2104,9.84755611713694,3.31547321735221,25.248565390317275,0.02507442421898291,-0.0018836217014139532,0.8009650506158015,8.756000188424895,0.006257045937844652,-5281.729760723593,56.77252912177662
2105,9.133707216839227,3.2938427070280802,17.83686476723435,0.012213967105226927,0.07948609643065184,0.7119569205752234,8.742093734436136,0.05417242611157079,-5535.101949032628,59.87738868573744
2106,1.4899180414831044,4.988924343480206,21.683214931139428,0.01241989019795971,0.11599088192462689,0.9646088473451,8.096169469880335,0.07169442993991049,-5387.8727239146565,56.44724834309346
2107,5.353859382357937,7.591554709744301,41.408508016494125,0.02025514405414996,0.04913487662266402,1.1577395594523578,9.006233596986851,0.13719499510544217,-5250.446045633936,54.96064000704447
2108,20.869715573770538,4.089849637953645,27.299137278365052,0.04047609185578659,0.09626865807225315,0.6714702912261098,8.995575382419428,0.03234831361518029,-4958.63213432094,57.919300343028226
2109,-6.638477578900792,2.8869400922736643,24.13807785381985,0.026155241480777806,0.055497170481732395,0.6223495494814257,9.13442018633466,0.13041028045818945,-5299.048875703525,59.222423716886105
2110,-4.246441961235962,4.472123230653111,36.52176801583099,0.04955213077010104,0.05062160617241463,0.5959899607242294,8.778155593915464,0.09364787522502434,-5890.813113891527,56.563388632948296
2111,2.650503337293686,2.6720454850498543,18.30260969138558,0.01176398053677263,0.04188924894707166,0.5362970736946342,8.759250668792907,0.09448984925952988,-5489.214469467431,58.30123056914452
2112,0.8490751812321851,12.133845091249903,19.579091073754388,0.014582665528139093,0.05243384117465869,0.9106116684422334,9.113295938022754,0.08551567446138739,-5608.3705291751385,57.485491526081205
2113,5.062594437847256,8.902932836007752,35.78636107656106,0.030921076557830003,0.09011137146180576,0.9033684014815508,8.775361115043665,0.11269160590418634,-5761.023089881414,57.5310097337522
2114,15.946470759874344,4.598534787721633,7.743860036288842,0.014458281776593003,0.024210083090124433,0.7572001869478826,8.911488460408387,0.07845088951185004,-6644.597497095181,58.555806189000485
2115,-0.31483630890212666,7.0376693506587085,5.863143226479031,0.04179993263104166,0.0709796575856263,0.7844049925199427,9.599650474778697,0.1266889706513563,-6418.730572281339,59.55368868921226
2116,17.697486265930472,6.9756110238590185,14.791651617482643,0.013335708671986158,0.04825436808977101,1.0472290894869478,8.316400031231275,0.07709313851372654,-5805.573969397015,59.03578464214415
2117,-4.7722596207683345,2.301549700358361,19.669142182983027,0.016942735154625625,0.03527121623706981,0.6176374788102069,9.562081275909378,0.00718997417422669,-6108.4900206628,57.73583172770776
2118,1.344748445283148,5.5027477713517,19.89774897034044,0.020363079836737547,0.04262491643932573,0.992759025442154,8.51903109155169,0.12396399400006335,-5213.892382805916,59.70069130140376
2119,4.812551950200518,3.6913670037563016,20.494258850256607,0.021909258086550944,0.10040981175327227,0.7150219519851675,8.533937532702321,0.09545769737535127,-6752.975221541975,58.90633066140162
2120,4.998317923090853,3.364238818479391,17.741196738713786,0.02335551113241919,0.048258476081077833,0.7982110647595364,8.65726495483537,0.13841868899431364,-5780.704750550292,57.61958903598736
2121,8.103466375938154,5.437901039839226,11.378133744189569,0.021062200420803284,0.00293612239876637,0.8172365062926713,8.622302100037967,0.06280263041325905,-5755.479901973071,56.582849362586
2122,10.271904657478707,6.191849585356646,24.926943421872323,0.0462838598085569,0.12704479929778337,1.1205688087630825,8.994114731376166,0.08518563188929035,-4500.781330902816,56.490536319089536
2123,-6.6557012776630975,9.214968953413546,34.65901717664239,0.05017212048952488,0.07008494622407718,0.6547610444249798,9.045264860492505,0.09624571365662073,-5075.375275794108,57.74176788028537
2124,31.843073493935453,12.325603276101793,37.30356393434,0.02382476040318729,0.041592164068195464,0.7205198805353094,10.046620589319339,0.1354533372030482,-6432.406993016552,58.63531275176071
2125,-0.5857098087309383,7.5787795038959755,15.160208737630592,0.011693254593949497,0.00687354509950769,0.7141918899059072,9.207824746882455,0.07116827965377144,-5569.237741350324,58.702015411712914
2126,11.441403488558933,5.882686859939222,19.93208740235514,0.054751166070136935,0.12920687850223223,0.7733217364008389,9.389487819104488,0.09168378020993817,-4378.462335306551,54.81961734565707
2127,2.7446579901830206,5.1078945109536935,13.059390613663854,0.005897948061426188,0.03421544567311654,1.139824124137139,8.814004257741383,0.12763355876350066,-5857.093555485944,56.99383651752539
2128,5.001136067059377,7.703561383256469,23.41748376032751,0.024023167602230017,0.05936798750472104,1.2939643087028454,8.579830085781092,0.12022152044839503,-5164.271581799175,58.92677266568891
2129,13.393423870639607,10.401203573140606,32.628501936716965,0.043435757836965315,0.036992780965862546,0.6604604958518583,9.391514248014653,0.04704938713224063,-5723.19724087835,59.64868245486656
2130,10.302903037182597,10.426711860163257,26.38833996970499,0.053509655048613325,0.04917379738993348,0.910749941678532,9.203181675733962,0.10796367271851862,-5353.961264425431,59.37848361857942
2131,-2.8334270517862623,8.502220840394356,22.921819307534637,0.02520679007761735,0.11121983461327184,0.8666230379826577,9.450459234268504,0.028917381248426216,-5611.729283401079,57.50534286009052
2132,16.02846891765711,9.155279802248888,17.644494677684886,0.022687306988827306,0.08866249492618468,0.8876520694142661,8.74453797038798,0.09768264141958184,-5170.585966740208,57.89336543230066
2133,7.163616961549419,6.444601455397773,20.733329942405202,0.029717616776408703,0.015546988475017537,0.8474934714076365,8.84343895413735,0.09845690852796239,-5459.911751285865,58.98295308432913
2134,-2.3392290014104447,4.031718429695048,17.228404102063,0.015405800198788035,0.06150938309632269,0.528525066116939,9.16691178120665,0.04305478584799405,-5614.5074087278535,58.871200680622266
2135,12.419110949120153,8.780919289329224,10.16540718137204,0.05136752969409228,0.06720124762417312,0.9577645944962897,9.471570935341449,0.1322240526089458,-5962.159362601105,59.63983707782141
2136,-3.4819259609658912,1.58109402530877,12.045423578763486,0.015900715921861444,0.0655342140872016,0.550739916426446,8.570622700060083,0.10181825209537078,-5472.277887106662,59.33573588508652
2137,23.65905643847301,10.585395718985472,20.747060849120988,0.038667919885733454,0.050751422077016994,0.4216916352351032,9.90472321059514,0.07450152827464078,-6036.12966914129,58.940641427462154
2138,17.549440883234077,7.699550694661785,1.963423620022243,0.015945747474467753,0.044971430271249245,0.8924559903611392,8.993618369523427,0.08991166514252409,-5834.511463864185,55.45963327122896
2139,13.039048075973346,12.916448422565157,15.334041887452235,0.023249519373060683,0.016626563508266842,0.7412733466527232,8.962911742817633,0.05939933065000841,-5864.275704016026,58.69693740418458
2140,8.375655850688782,7.167060645940577,11.462342389555715,0.030758655144695772,0.10229381904609897,1.1478536445793257,8.579577843633949,0.06386095817347413,-5379.975893367916,56.58725994277957
2141,36.152642889379436,10.434639691361635,11.81107156887838,0.01655409969351675,0.11316086814043616,1.1115334176639908,8.616359679226331,0.1377806003124896,-5153.506902844646,57.9433385035593
2142,-9.622813815035446,5.3706592595678835,26.686224250304758,0.011852446820712806,0.01645033654888606,1.0227073949326553,8.53971394012124,0.06458894896574861,-6188.092679710374,59.720627815915655
2143,5.153856051820473,9.537040103054894,21.353684246692218,0.023835737090834162,0.06506532392618111,0.7007751076473442,8.974142360287484,0.13337764727266482,-5600.692307865803,57.212187071247236
2144,-2.7324934514795554,8.219281443103405,15.412786522764947,0.048266266090228736,0.034499734583145196,0.6291474096077277,8.73387261279006,0.03934255144859685,-5399.261293444835,58.948931596818156
2145,6.788644961656838,3.933405984665971,14.872132285430116,0.018399771836008338,0.07017245331166169,0.6368825049613462,8.493233017711745,0.11160847888559905,-5392.780747543255,54.95456914324126
2146,4.28900284780187,2.737527451335103,13.539863043351652,0.054663750539584034,0.03742552047652089,0.6197632309889634,8.500638893815745,0.09409650603813675,-5237.766977219752,57.22304700161656
2147,32.639737400746995,3.415800507175016,14.387235068889542,0.03802416416976094,0.049428840632327324,1.1098085505574309,8.261050147165022,0.07767855500575462,-6896.209287906293,58.58126895035413
2148,19.10387138259286,8.4153292715048,26.336081579123697,0.026499585288689877,0.10423718791602873,1.193412705137599,8.854661338895006,0.08924236879343002,-5821.4222137728575,58.681741652740534
2149,-5.478804724516014,5.920175109865467,24.439045313521337,0.021685898810426065,0.032439135365209905,0.8576803223000877,8.960226895694785,0.12314371853398706,-5043.625740493247,58.587398405377826
2150,14.495017422263706,6.110303581107454,28.502808526516127,0.02057988259366501,0.053796160998317126,1.0813118775618495,8.882795500190419,0.1700251774901611,-5418.864648614794,55.68806121424324
2151,-5.918206653981724,5.6830561318267625,24.839121524226766,0.019519245630219274,0.04743221410723053,0.674610718564223,9.084437669372866,0.0843619103639722,-5374.923273180205,58.48727670925285
2152,11.940340560313604,3.7420703993167423,13.316897612385171,0.026392309612057855,0.08370524912207583,0.5458058916468416,8.797500815079532,0.10359819218266866,-5396.845363018089,59.69138816501119
2153,20.945168008770597,6.533406474956183,20.15342298519813,0.04594124399047504,0.018454517131835633,1.0810907372086143,9.916637768471542,0.030204237409293976,-5447.155844142929,59.29595360126045
2154,-11.592328765083739,5.915860296778757,27.563962299213607,0.02109780765185973,0.05211157056918597,0.8703743840566854,8.75723295886407,0.10905413390170544,-5984.562768277644,58.19722229077955
2155,10.841337270179999,2.5231547770891045,12.431938351267743,0.017386696611314645,0.039307970598992284,1.1034717250570782,8.593952638060602,0.06422368244327782,-4674.397735385482,57.92676563884697
2156,27.228529364765567,11.06979250628656,32.23142670604394,0.025473257105591486,0.048211713917707615,0.8060415257811993,10.682229796125117,0.08584657405820383,-6300.42516880294,58.26586308892093
2157,-0.4641479442236749,2.0113182567973587,22.016359143210533,0.014575579575977285,0.10936068119286062,0.6473673849446808,8.805714787937209,0.09820314276221691,-6447.136497549178,58.76015620641619
2158,9.48963469476085,13.583178255032792,11.550046017516355,0.027765920650934684,0.03521180345294695,0.935490093465355,9.492592040076632,0.0999701935900408,-5395.610713709574,57.1046538352623
2159,23.201562777548823,10.594100933961565,13.589914056799095,0.02009404731614589,0.01365882785468935,0.9802557388134281,8.859437910996776,0.09015522422806967,-5718.352627288458,57.50095060432332
2160,-6.3752402809704485,4.5094988203650495,21.240928854676778,0.016472342631377673,0.10880015657377348,0.814223547780651,8.46833690635069,0.08745815832120021,-5004.940360699768,55.94807819524188
2161,8.577030679283432,8.05890061687512,19.86543479561732,0.03261036527501801,0.009607230726167471,0.5838566633906317,9.44468226689451,0.07978542451797951,-5895.291084706502,58.61687904051168
2162,18.018510764153593,2.2553604201619657,28.56410335901475,0.04694301020274039,0.04171554307757605,1.2572475255116558,8.9824948351717,0.04434912364837605,-5331.616385459045,57.35475553753668
2163,23.23116617642901,14.531003771135966,36.36556309024365,0.02478293620037594,0.07681150313225807,0.7004896331412125,9.8067063608937,0.10599451831514065,-6729.771253045713,57.18675647749864
2164,-4.613052878343316,9.890931165567618,18.488355771152577,0.019859624176490544,0.10337579672806509,0.7412550115832541,8.3932420489265,0.09372118678102584,-5758.914775239027,55.653606006666365
2165,-3.175187621760297,2.86129400886288,24.729862926703674,0.012485745174410553,0.08617842102969016,0.928408515586827,9.065817410491379,0.10972915211076777,-5449.630705203817,59.32345365436087
2166,12.379266605799657,13.20237220701638,22.951053476301443,0.02819323306155668,0.0600368513623682,1.1434168455593827,8.662159282323477,0.10357632152974589,-6511.568884411442,58.19278346091894
2167,0.4902600941204971,4.963426160494166,20.663484609557198,0.014448849748214409,0.07409763191649749,0.8012603049171679,8.389718507155756,0.04934572618591918,-5350.047245661005,58.811434499021686
2168,-1.4351230598298361,6.008924442254827,15.061377142288707,0.016042881609230827,0.07399402248162484,1.0022088307124162,8.728383446234952,0.09819533181052538,-5656.328185279912,59.10919108979016
2169,13.475083690233722,10.470064083660471,14.58338700493362,0.02784396966743991,0.07594922092228544,0.8232289136777086,8.580221592365916,0.10269550656942221,-5091.259790747894,57.10378515972308
2170,9.658330059556024,7.787530032213928,8.195021629074574,0.05588893754813785,0.04747832290847106,0.7691041833030501,9.878970962694796,0.09037980385764607,-6442.208557054193,57.02044543780773
2171,0.2250912084506298,6.051133180834551,24.242006662086304,0.0194340634193154,0.020772729081602197,0.4863013335629806,8.863315212710495,0.0772798454487752,-6149.62813390616,57.17740295654676
2172,-7.943250130202946,6.6156392668755535,26.244060942695373,0.04004177961185233,0.08314410009555527,0.5317605053764215,8.264059177795627,0.1157483469481083,-4747.258607021441,58.314048894179905
2173,11.828977726216756,5.883327627749825,22.108036775890163,0.02512762491295513,0.10930526705648914,0.9937189214059492,8.712235885017302,0.12200876708035445,-4950.018019088821,60.07056814639142
2174,-2.012514576437429,8.801659064184747,21.48850713494116,0.014720437564863709,0.02128078051793472,0.9293173140706168,8.716964330791411,0.0783309295391079,-5859.792744714841,57.38511826261796
2175,-0.6035155189649504,3.855969288344593,19.115433504956826,0.022928286156329955,0.0450166771466195,0.7210810627494361,8.729637235520144,0.11308894490051881,-5978.480689664649,60.545804385648275
2176,5.630963818921208,3.4045315959398583,12.046453331541692,0.02152020778872728,0.034614459961896875,0.6759623085072571,8.799309895182429,0.08427054966496728,-5312.961743090623,56.01838668933454
2177,18.120921663783843,8.276801245922718,30.224681437270398,0.02947434690580849,0.13155993906915459,0.7051568001527716,9.165891576649177,0.0779136090995519,-4151.00326002776,59.00807479414294
2178,29.515797289796854,8.519885749984113,15.306298912190503,0.015162535315309252,0.12462825031846655,1.3156280107945693,8.630162405310971,0.13623089792037335,-3858.5590332403626,57.442347831596585
2179,14.707175128279216,4.439745937852202,25.817362829054346,0.013266397203130949,0.03354682180692453,0.6722937866256891,7.898337837325995,0.035787698625367154,-5428.42343923977,55.860253447734046
2180,-16.498622948204666,5.597391331053175,29.69931887641783,0.018405667121273037,0.030846405090241887,1.1438424580509186,8.794080594471678,0.06048394550337218,-6220.142874064314,59.04142485422014
2181,3.80851069963384,6.935669656464372,13.115412833609852,0.02768352592768137,0.016335303666733768,1.033040982774209,8.504106927775487,0.08316020255712074,-5237.339722197682,58.12523163225968
2182,18.078354847298108,11.708638395888931,28.993588086080564,0.03686999625186771,0.012719884414332774,1.3437658960611487,9.028898290063022,0.08493177224026095,-5393.523644293415,59.39903573375833
2183,11.623350319649404,13.748799072463736,27.386991661181632,0.01300883595888826,0.15159234743116035,0.7413268772663233,8.332018975445635,-0.0005039087720689339,-3819.079796303872,57.13573273361154
2184,-0.23577995957313513,6.481189565226627,18.086523115559974,0.027359483836880763,0.03553431054263509,1.0177853519963682,9.445895781546312,0.0387361697462803,-5354.35790421923,57.570808929436
