,feature_60,feature_478,feature_133,feature_65,feature_349,feature_435,feature_124,feature_34,feature_563,feature_118,feature_442,feature_148
2060,1.8646149725586219,3.609936593238834,2.375803307101426,18.13538502744138,0.021601206183849087,11.261712679148296,15.835147516838415,8.32546111329711,272.10865949374573,59.21120198201393,0.6673782377320125,0.015726943768041155
2061,20.901687833146273,5.704564182221678,2.3995644450896463,17.012852007561236,0.012501531314690595,10.312358879600644,15.785640951194694,9.079631179502474,242.77587459141782,59.01630080234027,0.7803923877583228,0.0073644450896459875
2062,1.5023287473312916,3.704749667358966,2.2725938792444906,18.49767125266871,0.04005903463129967,13.17217645179035,15.963766449298816,9.433442691065283,265.85815625366774,58.84672215216912,0.741569623130689,0.024650657971952664
2063,9.272186873919011,8.339251842445918,2.3434891009345495,10.727813126080989,0.03932030136400508,10.935930826683549,15.838919039815686,9.287052457289203,263.5510850371253,57.867220796233624,0.8114699707415953,0.029781072013823583
2064,8.893525445308763,9.802646303417314,2.378186172303102,31.106474554691236,0.036377021726821994,7.561769805583606,15.838021273379843,8.6013,264.0941323181677,59.407154145670134,1.1815,0.030013937086744772
2065,4.049334767975163,10.558802576553553,2.354813413099604,34.62861705988786,0.023979539638573345,7.813247438853376,15.847907293685601,9.826482064684171,261.7079341388428,57.593945373017704,0.7553145089336856,0.019256363059973573
2066,16.79025174486907,3.6483840829144225,2.365867570438604,23.20974825513093,0.046522939050550556,9.927074183243626,15.830713584789507,8.952365739588387,253.01585885554192,57.844927517081594,0.9905314341614815,0.005717145660841977
2067,1.2325319389112823,3.6029417933612105,2.2164041616548826,18.767468061088717,0.02069599678792138,9.607977404551638,16.06556445398365,8.763993919742452,272.02307605994895,58.622980458187456,0.4995030406690556,0.015973819057839626
2068,20.49273170677699,6.568207627275846,2.3997,19.50726829322301,0.013609426636809387,9.625179642968526,15.77,9.101520501384035,242.57986158432993,59.00629024395448,0.7552648645476869,0.007660580100726731
2069,25.3697427345528,7.707857200577369,2.35519903537564,14.630257265447197,0.02329701465231461,14.29806170601342,15.942338217438204,9.612009071937724,261.71284627539234,56.76718830472523,0.5739776739245835,0.024783089128089835
2070,4.034593700950626,5.328565340367105,2.316111346842632,15.965406299049375,0.03495849528621635,7.561705857040361,15.727821601622235,8.863492782824245,264.272,58.12734586980656,0.7957885895618892,0.018775303497106974
2071,-0.03821441160468364,9.927431085847312,2.2691368829312952,20.038214411604685,0.022312255133936275,21.257092478112867,15.871053126439943,9.4545304578823,268.9521922906881,57.09968265965321,0.6316734523468917,0.014638630306729445
2072,2.480271245181237,8.463857790651575,2.395470475372338,34.62861705988786,0.04002870585329684,12.118183356062442,15.77484296713091,9.33557021862607,260.44683172441944,57.84875543193698,0.7622424049953374,0.017814322376970258
2073,-0.40115879795726483,4.187211951885865,2.257978365604813,20.401158797957265,0.023413900878520518,9.87363357293639,15.887675066110516,9.119770868559302,263.55592774549484,58.03627919405485,0.7218238201793946,0.012378992066737997
2074,6.584844722017131,7.337142417672277,2.3482334266323943,32.2269103974852,0.025825798984212167,11.809515777232345,15.826115321310187,8.686741252322044,263.5014039590652,56.21123271544015,1.0091857005809381,0.01686377263160819
2075,2.35732775632953,4.504905103699718,2.2958948040472844,17.64267224367047,0.037108130711234096,11.847986783986027,15.898080381901357,9.201898034766078,265.28141460329425,59.030905517829616,0.864956900207435,0.020414621959328007
2076,-5.5404879776149105,5.446020279063277,2.3247496385451765,25.540487977614912,0.015043884139076412,10.162965085243812,15.833206620624205,9.091814857764382,266.4014168313741,58.958846035248804,0.7732442045115693,0.020103801381273847
2077,4.601711247650567,11.144322414822293,2.3216623534626417,34.62861705988786,0.013257567999335397,5.592554070264467,15.895316945466629,9.963466667638349,262.59766505109246,57.44336082310253,0.7603083447223487,0.022248318543007604
2078,5.207983517250534,5.307910222430655,2.3660611320314286,14.792016482749466,0.02686177419679317,10.602391116827343,15.884875453163264,8.691272942111999,260.08218517600494,58.607022871711145,0.8955377064671022,0.017533181148408176
2079,23.328016859781435,4.914486235618332,2.3248,16.671983140218565,0.021442423921998265,8.062424544095878,15.9,8.784193574981675,262.459525204398,58.35623348870538,1.0931799558251951,0.02595926255531864
2080,-0.8976009895684287,7.032066108542889,2.2811951354678794,20.897600989568428,0.026059018273195764,11.864554086179815,15.861147700039641,8.800607406302486,249.5912147949642,58.62447516425646,0.819710214185148,0.007904917454401304
2081,-2.8451268359997908,4.3446676121112935,2.290668161726652,22.845126835999793,0.021629157538651734,9.176635212615805,15.79,8.779195845363043,263.56817871885437,58.48570751193336,0.8395040989016354,0.006024234213977183
2082,-3.515231365140804,3.8015056505186333,2.362534764007901,23.515231365140806,0.017312249643484767,12.430948453855192,15.78444563667325,8.704986087335739,250.7183680271916,59.14529735389796,0.7111972998324354,0.007276663089980247
2083,26.49389910017072,6.02287162018203,2.335794622105607,13.506100899829281,0.03514021387099686,12.74367731240807,15.851065101157067,8.720913648894706,264.9606342565728,58.03584935483589,1.05436105487439,0.021301195087642905
2084,13.492582532173357,11.270745349227171,2.2982164360667445,12.214032968382202,0.01997275086214897,6.340631226365685,15.894801037934554,8.805070415240937,264.02188462212456,57.10515467506803,0.8316249999664421,0.02256980968962637
2085,4.433894683426254,4.931173104346168,2.307708474519107,15.566105316573747,0.039785210458998674,6.570101104021077,15.716851794411367,8.990457331482842,264.272,57.990705951187984,0.7040810012790253,0.022175943732476337
2086,0.9585919867271666,7.634086750703049,2.28536169457212,19.041408013272832,0.022010146645664214,2.9694722380063308,15.786006517585076,8.9419930082116,264.272,57.45039293513381,0.6810790695657215,0.017632069333261696
2087,11.202029878408512,9.106470334248346,2.3133911470804924,28.79797012159149,0.030046259356318876,6.105605573806564,15.761538168454669,8.602822786770123,262.28221750344414,58.24767728515537,1.1476064581013512,0.027777194179430455
2088,0.3897250386559701,5.325832640726912,2.273551016791494,19.610274961344032,0.0210339636108531,5.038967543817319,15.839810916744069,9.303674062437038,264.272,58.80496728606602,0.795991508791977,0.015592400982155656
2089,-3.185910382027201,5.29165796196014,2.2932697915893523,23.1859103820272,0.018387247195181,8.608689450552854,15.892151373306561,9.258931802511249,264.272,58.51534338088602,0.6174154861678084,0.013849805706224542
2090,9.053246033839688,6.430484189932715,2.335797201293355,30.946753966160312,0.019673437521379983,10.465847359971617,15.839794814548693,8.746459151611619,264.74934563915684,55.621548768903175,1.110095801940033,0.012318578320667673
2091,-0.09022050262079917,4.527008642170615,2.26498217559904,20.0902205026208,0.02094142788212547,12.124953694704239,15.86060709115941,8.920898691406924,265.39980475186013,56.62817208240578,0.5444504136214737,0.018261437532368897
2092,24.142010930268604,5.97076430973406,2.3325795909417026,15.857989069731397,0.032977796264481614,7.516094368137442,15.931327211845783,8.702248122132612,263.0367674987655,58.917291607901305,1.1965772532669052,0.021348706203389693
2093,3.67325766067961,3.922930308370549,2.3889818238207634,33.6567476077862,0.03332160315139464,12.264642890450808,15.75347869951163,9.014884944921107,244.29787047164535,60.59479188370915,1.0054357666389595,0.006962339310542742
2094,3.6053719479688424,9.88364074399781,2.368400964776339,34.62861705988786,0.028950152668513758,8.995491421193583,15.824324093178584,9.72256766361949,261.28416216665516,57.69197892343303,0.7539176578267316,0.01833117596315985
2095,2.6270865771994636,5.510318961373704,2.3287360912091897,17.372913422800536,0.026220591572044302,10.371781943155783,15.778154250263292,8.607011156876975,263.36895242280497,58.41623421980565,0.9451273668501583,0.014504268149354425
2096,3.539304890210939,5.669851529684149,2.2611732276794334,16.46069510978906,0.021558587113666625,17.416984478816964,15.952565651545333,8.658162865533624,264.40464418489375,57.65118459153751,0.908815244668447,0.009195956081733453
2097,2.152198790070281,5.963557968422563,2.3037172072532623,34.62861705988786,0.014730677016523258,7.827394368340013,15.868533145154123,9.434140034097085,262.3326615132974,57.820610650504186,0.7712227433496951,0.027672038106290174
2098,17.920418815667666,6.646532055251491,2.3378168845746474,27.01568346211453,0.038413448773884584,13.742455272207577,15.955569140175642,9.357338732118205,257.02292215110447,57.74310979344362,0.8994256973815318,0.006196943460480775
2099,16.946937728328127,9.303122433102256,2.381386623507771,23.053062271671873,0.03682789839611604,14.291898220214897,15.809634363388426,8.740881669771465,265.22942272717324,58.78259352028293,0.8896447402659609,0.02508815401909111
2100,6.3127327016548636,5.136077667615032,2.326582704598388,33.687267298345134,0.037755550054280114,9.466158223600468,15.864073340570682,8.760252133762233,268.6504420874651,56.854495830144515,0.9038874577003678,0.03144816648573295
2101,13.77036747779843,9.674340304956331,2.397413044716758,26.229632522201566,0.03524397595334128,9.949820058920478,15.755402413085688,9.0552426971224,244.95398864356275,58.792154791036275,0.7951486158949033,0.008091767211903671
2102,25.03358141799431,8.349712790822107,2.2768084075645736,14.966418582005689,0.03663318950218856,8.064550682732406,15.889432767271426,9.602571214206748,264.158310897763,59.57534997684332,0.6037589085280433,0.032624368969523414
2103,15.820646284055336,4.512097616114998,2.350390587373249,24.179353715944664,0.044320982060546056,12.213660789996068,15.907180892424659,9.074285214881876,257.1928090678045,57.67942167643607,0.958751621108312,0.005411276430301367
2104,1.0427367875056746,5.4811600920789845,2.232301827197186,18.957263212494325,0.020540182719718608,12.057846671808454,15.996542132368752,8.971587551105461,252.7134475004181,58.90529690478356,0.8449136760965024,0.02554693265223347
2105,11.322779207111937,9.656454024718677,2.3135701534036355,28.677220792888065,0.026974711304807164,7.4525758634691925,15.778240446265121,8.752809706789662,262.89533550631904,58.32708766561513,1.0946754757780233,0.026144725250592204
2106,12.841199395399608,8.648202672278817,2.395814795396483,27.158800604600394,0.033752729435502775,22.10988282692361,15.779035359543062,9.19582856569247,243.30378911558455,59.111546833401114,0.702918021471697,0.00906141438172253
2107,24.223464005481507,11.1752115769151,2.3461188196284564,32.87953254130757,0.025579422085293842,15.822990680902834,15.90281914111288,9.85725857557732,245.56529705538165,58.543698607321524,0.7526234674882369,0.009560571779173306
2108,3.278764226948291,6.686982327220648,2.3618376752368,16.72123577305171,0.015920113722350915,4.4270892262305095,15.719631711358371,8.591428610173697,262.4394104298886,58.01925562250454,0.8610359726740339,0.02058385346994266
2109,12.775885408787204,9.614329702984245,2.3354214810673004,27.224114591212793,0.01826400367166193,11.913782387989965,15.855219944505318,9.25219083295483,264.4263723030293,57.75501385058411,0.817961953726448,0.014455571568696923
2110,17.255314732076968,4.759342647842222,2.3282217614265885,22.744685267923032,0.04209579096377253,23.283439254242147,15.785011937424187,9.195634238223267,262.7602425706353,56.4289506412395,0.7215585993222212,0.020991104430577598
2111,23.817667610034846,5.919593608955085,2.310963731976259,16.182332389965154,0.026073861586017443,7.972658287805185,15.897141266937243,8.99932468235429,262.9520683393643,58.705865544970685,0.9619184065499641,0.02798676382141929
2112,-2.56176829685238,3.6818156737803576,2.373795821053304,22.56176829685238,0.017765047935790486,9.08134871016034,15.835062526210338,8.763633462006666,251.76988349506084,59.37405345947299,0.7765063985252323,0.01014802342980443
2113,24.701702405773286,7.6467702951177285,2.2868269439615125,15.298297594226714,0.033703879284893816,7.976248884369362,15.892154327264775,9.435133340331289,263.81515281513697,59.31462127078888,0.7060385319556197,0.031278144005248316
2114,6.95491338509804,4.289787205908232,2.2447415917966382,13.04508661490196,0.023036784225204807,6.014847737387838,15.934481234380652,8.67188183486767,264.272,56.4796313098588,0.6873633742322032,0.012323426664307892
2115,23.309372288074297,4.9315644329941355,2.324753085046856,16.690627711925703,0.021692822712392135,7.978644338962056,15.899929977681875,8.74910139795407,262.45759130709627,58.35882858969698,1.1084664324281757,0.02610455145067816
2116,15.756793454208347,4.333032267851358,2.3174945155625726,24.24320654579165,0.034691543220386936,21.219821728563563,15.7940982788897,9.018827531573177,263.662302205282,56.7991130828118,0.9103368598293543,0.02221046838210135
2117,1.033499304520674,5.807431994971797,2.246458341369246,18.966500695479326,0.02195583413692457,11.866933923615354,15.970803015692281,8.967483591946491,252.03279085941807,58.89853323690136,0.8553952163875324,0.021259517335592986
2118,24.856812525369143,11.612562344350977,2.321630369417562,15.143187474630855,0.021557149896843437,15.854607395032778,15.999538499444542,9.84723330223465,262.19375074543655,58.12663098330418,0.6398679459449921,0.021504615005554582
2119,2.818702557547979,4.668730221650102,2.223878900255505,17.18129744245202,0.04698989525560397,13.403231372541743,16.055532821824734,8.817031116793915,255.19848167093835,58.19734151747622,0.8608490622335108,0.00896023017902854
2120,7.32363964098914,2.7268269036777735,2.237573318213517,12.67636035901086,0.024000410564498958,7.20109860150422,16.006429560643927,8.837638425137055,264.272,57.37325800812767,0.8510812279934501,0.0063837208161407095
2121,-0.5215709573416824,4.176047880721854,2.2540508516894513,20.52157095734168,0.02312046593082108,9.749582820200498,15.891286573159125,9.151854594302378,263.67176683407894,58.011030245401265,0.7120005210071796,0.011945611220904978
2122,-0.2690215918191138,9.056091827834758,2.203440503659585,20.269021591819115,0.04345961166713436,12.147329037537679,16.084445552558453,9.029482797741386,273.5843233808123,58.66799318242689,0.7520570139578827,0.021090894782398152
2123,15.783101493476154,9.719286575316834,2.3808754569050183,24.216898506523847,0.0321549660361036,13.628051416604329,15.80466606065566,8.780311673408779,265.66433039914887,59.07942624181594,0.9191393646822252,0.02343213089837728
2124,16.61277298039597,9.583281737592564,2.392279154718319,23.38722701960403,0.03647507855126496,14.119897100972153,15.79592089362092,8.660153078351456,265.814397465465,59.40039136232495,0.9484531645826725,0.025321086977881036
2125,-0.16868787786142025,4.590368888230073,2.2736711906555227,20.168687877861423,0.020887392689161104,12.435016526830864,15.844173820722592,8.82822988321408,265.4293441262827,56.55446729549434,0.5530461853270257,0.01868229637583095
2126,2.961703879626271,6.561803876725549,2.354037273837231,17.03829612037373,0.0210309232044361,3.6377934651406685,15.771370209442447,8.720166234435245,261.88596953818677,57.640755789027374,0.8149782388664103,0.01939067649590317
2127,12.647248636159865,9.884039283841627,2.397226181865819,27.352751363840135,0.032571103554197865,18.116729391362608,15.775753065428328,9.179252980413054,243.73180026814612,59.075638535785906,0.7077429938203587,0.008930122617133097
2128,-0.991720171714169,4.230670101519963,2.199531379573673,20.991720171714167,0.029825285377433227,9.104777593839673,16.09,8.8105,274.20554942531226,58.462413313977635,0.4817,0.018227949730772786
2129,20.873040158918545,4.837040158918543,2.397281177247653,19.126959841081455,0.02103528758605481,8.602770066646531,15.754560705836083,9.008028863663917,243.35028201103273,58.77394217695369,0.8331956464899776,0.007165481959781779
2130,4.305004176752734,4.868992687608351,2.2935570555655427,15.694995823247266,0.036933417029767074,11.51208512056435,15.974166187727164,8.719274516471238,258.34351599257667,58.4142620339346,0.8771080988531132,0.013818686590549967
2131,1.6252852257503583,5.268298786442018,2.301174478292044,18.374714774249643,0.01711474098192583,12.362388898809211,15.948951930138092,8.718584098900312,249.9222050803818,58.05518820585197,1.045390026012381,0.005800546702883994
2132,2.154954909635547,8.894075185697105,2.3820373973718696,34.62861705988786,0.038849466181500016,13.386635072595205,15.790224354154349,8.866694270861634,260.8877648190913,57.62946812427285,0.7989013774011953,0.022941451384782558
2133,0.562138012842294,6.920464325325726,2.2968480308440262,19.437861987157707,0.02375440345894546,10.62550459673937,15.89,9.004501424412304,249.38768055424978,58.64277242800886,0.911362303640641,0.007690527039680501
2134,5.313084879195419,5.178987576790949,2.2770726470629525,14.686915120804581,0.018579274484753404,19.425262117065333,15.971010457497988,8.581470097082617,265.33641477068943,56.58943395151254,0.9288600720269171,0.021617248362067385
2135,20.889384804120184,4.853384804120183,2.3973258867299294,19.110615195879816,0.020849795485803055,8.617406238865856,15.754846085510188,9.009617952815898,243.330609838831,58.77821859137017,0.8318667284742233,0.007171665186054079
2136,13.526530485430381,8.103169919574464,2.395704976926251,26.47346951456962,0.03246163558223275,22.298375183322698,15.7792907513343,9.19313231673698,243.11473501901955,59.11381597558463,0.7057413070208867,0.008986520213487984
2137,-5.7153776201459285,6.393496684263315,2.3152185864239123,25.71537762014593,0.025441092419738406,8.113754258682203,15.938233359109423,9.069193137881664,268.83929293747894,58.976110891438005,0.5379226419662819,0.020271621692493795
2138,2.2932863018607805,6.243321044866217,2.2890803453828883,17.706713698139218,0.030109127275059485,3.3662429094651123,15.761282013754766,9.000087862828632,264.272,57.61962830382496,0.626388565293804,0.021612254256494247
2139,24.75331982333541,8.938015268535528,2.364884099879137,26.571027762712436,0.017099135787596448,11.513998860058203,15.856404423657615,9.582956327237698,244.32006178516343,58.68169002033645,0.7647561769463046,0.008618174894392682
2140,-0.3887020530142984,5.689081207785597,2.326949314554675,20.3887020530143,0.023404700159191234,10.364816627980238,15.861808942674742,8.879047966368306,250.44783994714194,59.06924586156335,0.847458205700031,0.007588567070060557
2141,4.4173873628464095,5.994169847615233,2.347446632961983,15.58261263715359,0.0195638227649352,6.71707082117565,15.630444725316806,8.58399910118542,264.272,58.62759534678144,0.8524218898412468,0.023684734218771854
2142,15.36988903766575,5.976095163532418,2.330961714319375,24.63011096233425,0.03862081989187499,13.75252396040475,15.942270144995835,9.220757119428917,260.67098398331166,57.00770113582167,0.8433130073994582,0.008669985907958337
2143,23.06326622520483,5.26413333403912,2.3171953418534317,16.93673377479517,0.02053660080593539,9.274543491825634,15.888649763960345,8.684888781344265,262.5028481328738,58.66951387612219,1.0869494247543587,0.02683776534257756
2144,14.588275330934213,7.795915767299608,2.3962203230489574,25.411724669065787,0.02969314827188085,20.633826472028897,15.778092271979169,9.180344542017735,243.00783066054188,59.0998177367167,0.7129082135645682,0.008794763516667073
2145,2.8133633205151165,3.7843481577073224,2.3116420783396405,17.186636679484884,0.03200726493389756,10.532009993479143,15.886516813919764,8.469387143595359,270.2905984440339,58.040013534320146,0.658018917317262,0.015835029671623112
2146,3.687903795060951,4.3369580745483285,2.307760697038208,34.40014520908463,0.026996350431203093,9.264147414309104,15.865219624084602,9.016210753719355,265.9122875398833,57.09459454340414,0.8169267588444394,0.030391728576074598
2147,25.181483901523286,6.75147765035664,2.3397893633619584,14.818516098476715,0.04237657859309522,7.897816944416453,15.94361671697427,8.660146829811803,263.8246226079852,59.211855518948,1.2501122646885248,0.0174914984907719
2148,3.688333151370614,8.318537257056446,2.274477131528753,16.311666848629386,0.02181298018472125,15.193960867584003,15.790988828652608,8.625672583879146,268.97986003965264,56.88990815179543,0.8848064143639205,0.016580468463724067
2149,5.443864349114653,5.582525124382546,2.396287334495197,14.556135650885347,0.022104366897929835,10.093394963578826,15.831943229172445,8.670897814819334,261.25284724515745,58.677017241338724,0.9116393032358351,0.018728602431037134
2150,23.621183653777457,4.657339935082572,2.3248,16.378816346222543,0.01703082308153688,9.635137503509842,15.9,9.37840327696627,262.4974594283081,58.34481790302542,0.8290751508709758,0.023548800240427367
2151,-5.714334706132971,6.26250209999833,2.2960106316358004,25.71433470613297,0.029520950765631007,8.1592986574459,15.963446664917207,9.026215912072942,270.5269799435036,58.85509848415419,0.528582258223853,0.020741506028002493
2152,-2.6934991128700276,7.595447491304971,2.1996,22.69349911287003,0.04659021201365614,10.497060053333774,16.09,8.941396808037409,275.98882658209476,58.47573542988584,0.6335559468136805,0.022038070302002232
2153,3.1240661123380744,6.261335492838668,2.3377391524825852,16.875933887661926,0.023798058315702246,8.764015834983562,15.755097969761083,8.60576766112338,263.88852347265987,58.301717074324756,0.9683913509752796,0.012588225917746172
2154,3.2464128308674187,6.12978644453071,2.333330407260744,16.753587169132583,0.02510948286185063,9.520738100778333,15.7480799394938,8.606433817032032,264.272,58.40719737050554,0.9791318205404659,0.012089263107039594
2155,3.1134813859809416,4.305292314825837,2.2007196628960357,16.886518614019057,0.04939335916759466,12.654021057094756,16.0883360669904,8.75211073247887,255.9885300846862,58.160324700020645,0.8571701441609025,0.008930114813596852
2156,22.786881143074872,6.409859423488818,2.2951529777385584,17.213118856925128,0.02015704777185022,11.961158201957423,15.863954197585334,8.666998135333516,262.8247562170154,59.47428498375516,0.9747268831575167,0.029227226344711386
2157,-0.21415560982282056,5.096277353531297,2.3130262955888834,20.21415560982282,0.02412838906801189,9.822802602882991,15.819614500829413,8.728664003130776,263.9376764276328,58.68814817393278,0.7123191986986627,0.019537273393141902
2158,16.645062584727967,7.200710217915242,2.3972186394909563,23.354937415272033,0.024330099478816584,17.409301684170586,15.775770605834985,9.155572364259296,242.8007380404807,59.072700676152635,0.7267917771067864,0.008423296933597686
2159,2.7801535967314974,4.531340459567523,2.324546184096787,34.45112730492196,0.01706102628070375,23.283439254242147,15.849426315866586,8.748989710487374,263.5596121028958,58.625491397668235,1.0302298178957738,0.021874184213996332
2160,15.436935703454054,5.933479590791944,2.2798307533740587,24.563064296545942,0.024290076703290354,16.86310307396857,15.998876768333773,8.683177654765464,262.13095730388784,58.57994837873135,1.1599039167460645,0.027821810123348244
2161,23.225804928216053,7.820759842886416,2.2759563794165887,16.774195071783947,0.013566244687056198,13.522865837904583,15.905450764089506,8.599748060413507,265.14383661554956,58.903078035915996,1.1713793381138933,0.024950311962615622
2162,15.51908602185669,6.38073813147066,2.291039857586861,24.480913978143306,0.025037475125363327,16.254510296157356,15.985046634100005,8.64431793754541,262.55156969235946,58.80293701482771,1.1621054282466405,0.028018520975272757
2163,23.857018722954123,5.1026481812279565,2.3349475178756642,16.142981277045877,0.02206944846634699,9.312633868954324,15.902462989775646,8.909668225110298,262.3180750067111,57.81265314927537,0.982347144100355,0.0261738896932694
2164,-6.316809682408818,4.628511665453628,2.3085797165749433,26.31680968240882,0.018622978364912217,8.977507592966516,15.797240050906089,8.713074072164789,262.97560248157043,58.58813913940013,0.9680209180303838,0.009264826471166228
2165,0.6556113474397094,7.091590414072456,2.3815035999562406,19.34438865256029,0.027267783165279762,17.989721807587213,15.829267799210903,9.206530620561688,249.36856925383643,58.40686627689641,0.9067396351163546,0.008692677992109037
2166,6.458099614174974,5.360399713521812,2.329435216458907,33.54190038582502,0.03774272016585199,9.332881128748982,15.862362688780266,8.75227194315994,268.47219217090367,57.00888643085907,0.9178249931627854,0.03149093278049336
2167,24.20032711927419,8.694638056508241,2.269532060804453,15.79967288072581,0.013888814024641847,14.021720672067202,15.92853408788655,8.659980972480819,266.8387585264825,58.4149856644688,1.254015296944921,0.021870681757731002
2168,1.0252698056972478,6.098101460380645,2.259070112011958,18.97473019430275,0.02321701120119577,11.696853368210457,15.947872523614622,8.96382745237633,251.42640673558668,58.89250761314984,0.8647330223280454,0.017439940145451013
2169,21.20555604920727,6.403555453500908,2.330705438358614,18.79444395079273,0.029573152178370362,10.562848960549617,15.830435761935716,8.975093680120631,262.47466608938845,59.16569231137811,0.9986706792018772,0.028330447024196452
2170,-1.67649483448213,4.492741380826059,2.227708659529549,21.67649483448213,0.01610359417494964,17.307041395806237,15.911437669979858,8.815532245820354,251.96748760432513,58.66676003335058,0.6907487963925486,0.024444799273196822
2171,14.784938340814655,5.856221750248344,2.3399107442714984,25.215061659185345,0.03603213972670299,23.283439254242147,15.734552306922362,9.066875784733664,264.286689918214,56.4803946892451,0.7126686194702323,0.01997210176685622
2172,16.489394599047504,4.763829294259663,2.32067122736729,23.510605400952496,0.041066359109384304,17.710442904040345,15.993021731249822,9.175918963234281,260.93077816003546,57.27178447217345,0.8396748329614587,0.011432851773404048
2173,2.5369102393481793,7.53669865748788,2.31581119324235,17.463089760651823,0.023118794790556917,12.531511945786221,15.745509327701958,8.530338944736025,271.1661176768809,57.86860047449052,0.7991390925722552,0.014861621260125458
2174,1.9623067176699924,9.148844449492687,2.3740824996106444,34.62861705988786,0.038151135462003126,14.137796029132291,15.799333015713003,8.589031904348634,261.14887978377277,57.49960897265162,0.8206103541159898,0.02597767190433424
2175,13.166090971343973,8.964574172686776,2.3465797941138646,26.833909028656027,0.030947449791639384,23.283439254242147,15.78245155993383,8.91227173424434,264.2211047871675,57.186282296317195,0.6057427485169383,0.020487939876210497
2176,25.27543617050783,5.671461622002304,2.360437559739331,14.724563829492167,0.02274191668441549,13.349583194669396,15.905909970396568,9.327979080163715,261.95137025874874,56.418074480576166,0.6316895983195574,0.026588141361757925
2177,-7.163610509179739,4.69635978574622,2.3128196455003094,27.16361050917974,0.01783609199230062,8.897235925473396,15.79909154825341,8.701150429248038,262.85377427081573,58.644128419183126,0.9941362881143524,0.01022760509177336
2178,4.169321416864786,10.74127372525332,2.3511412029080323,34.62861705988786,0.02263616768598245,7.493730832465243,15.85428095623439,9.854566264966858,261.8224639520272,57.567450548084125,0.7556920258692676,0.01950640674457991
2179,9.187749457316007,9.185338758503981,2.3771174691881036,30.81225054268399,0.03514728270007173,7.293794119467163,15.831292701813148,8.620457840870845,265.05372127508934,59.361118034505246,1.1720762037821555,0.02966288830117931
2180,-5.660114965772066,5.385859159095334,2.209376233971279,25.660114965772067,0.04555894046281579,8.949572555199815,16.051050860672195,8.832739958556175,277.687231631155,58.28746707125369,0.5515747559540798,0.022879288210475777
2181,4.392299198936018,5.8432027042276085,2.366310492670429,15.607700801063983,0.02357297298156399,9.843429569284975,15.793068362252718,8.640489030028792,262.6851701196665,58.547304768716565,0.9446397458210262,0.015489030187726488
2182,-2.367535448929435,5.007455320739087,2.3666909102023292,22.367535448929438,0.015618012356011124,8.341608871401576,15.840426501919852,8.925763628583695,249.80679829556007,58.72595573545599,0.8645542676897507,0.0072
2183,7.966698189715077,3.278897345287965,2.2012106146992236,12.033301810284923,0.025017264689619033,6.187132342099485,16.07964305765257,8.744575935606067,264.272,55.801449508127966,0.6658917547265817,0.0056922600110590575
2184,16.88356797808127,9.53889136104309,2.3960011873199467,23.11643202191873,0.03788511237427427,14.280429737153712,15.793066574141145,8.620934728699334,265.86337758773794,59.50515059587169,0.9580208434788813,0.025937619985512635
2185,1.6515374504049607,3.6075786203989613,2.322069267209271,18.34846254959504,0.021296056757512637,10.704232418088543,15.912821916269511,8.47329213992865,272.07980900252846,59.01291033660912,0.610786889575071,0.01581016633886019
2186,-4.2592123735856955,4.827209003584573,2.290044124543005,24.259212373585694,0.01738835079086352,22.484392006834188,15.728342059393473,8.696647615183457,248.67825450882506,58.35066378712092,0.5906774870894369,0.00768342059393472
2187,15.664166252247734,7.268012336003735,2.2912597595144892,24.335833747752265,0.024762108700886718,15.047809604580964,15.949531276094708,9.031435774060148,262.271326913367,57.01853098753551,0.8748813846486916,0.023513673897339844
2188,13.396649126409182,4.989198997301467,2.386302987522496,26.603350873590816,0.024296089010582098,4.9141635421518,15.783177620604901,8.619841662240459,262.7492173030428,55.65454488068209,0.7688075480115979,0.012072732101317252
2189,19.641362256794366,6.9080159867703825,2.382153552824487,20.358637743205634,0.049376858140688616,7.141465000187961,15.796717104521203,9.647224368525555,262.35463292282964,58.7369733959728,0.972486687212336,0.026706261009017285
2190,19.378134161124215,3.3421341611242155,2.3931919803033894,20.621865838875785,0.03800067593122377,7.2641235946372475,15.72845944874504,8.86268836376196,245.14952866650862,58.382814839444414,0.9547405003439338,0.006599954722809184
2191,17.280652988041634,3.972632721421216,2.3125222422042166,22.719347011958366,0.039101553407822606,23.283439254242147,15.884974401218466,9.190532144550504,263.142536629799,56.45175261351845,0.741761059918851,0.01998082964956743
2192,6.117673043279403,7.521562677513616,2.3507791958693693,32.46889773975069,0.02706250341974531,12.049646940608419,15.823484035277138,8.674847839452662,263.26629855201224,56.34008679247857,0.9903456925843055,0.017804457388423296
2193,22.087839011572548,8.960577487515494,2.334983275642136,30.27583956759053,0.031812806789916825,13.66624786021086,15.94890182504032,9.656540363560365,252.42580836530064,58.010969179005144,0.8431868942150994,0.007697089365927995
2194,0.38639155781759804,4.569814511791593,2.280541913045375,19.613608442182404,0.022117264596555844,12.607377286920974,15.846391055899847,8.794421947817254,264.93175980108987,56.73466627585691,0.5842346807592486,0.01995564223599388
2195,1.4606315914956656,7.145109295192096,2.313300972185275,18.539368408504334,0.019542627192976277,2.802486306518418,15.79,8.811390664834308,263.2979786561239,57.56355545641799,0.7287394518655989,0.018382051077058488
