,feature_66,feature_427,feature_442,feature_133,feature_3,feature_299,feature_563,feature_354
1937,26.635981865376948,0.7482807802998095,0.8030643484807698,2.288374866258506,2195.2472767901168,0.04949753865166995,264.3848176736334,0.018640192638235388
1938,26.92685400829919,1.1558265218576436,0.8749141629339106,2.3392025423904097,2195.64581434252,0.03329093820939506,262.10071763718327,0.032473085844073976
1939,26.40284909910834,1.4607587672846667,0.8788228735110108,2.359670452506982,2195.9451476241475,0.023704033212858654,261.0844528871372,0.038098459850306084
1940,26.66963654782592,0.7416437347405915,0.8044747989045458,2.288456238398339,2195.2407273760928,0.04963002918703943,264.3861550977778,0.01865949244063173
1941,27.56809877301848,0.7826693194258654,0.8701309249328796,2.3141551812363628,2195.279508805333,0.045022798982193905,263.34435951745127,0.025589101423671344
1942,27.513363772657296,0.5752521475001323,0.8398349727412481,2.2904962484273796,2195.0765327227296,0.05295158397791311,264.41968449338333,0.01914334097316057
1943,27.707859927395933,0.7013386259909539,0.8690884043518673,2.3086960363020084,2195.1996714521897,0.047579792028865725,263.61541486851445,0.02408871707397135
1944,27.23899899450126,0.798838234203742,0.7783101715814338,2.3039916656724224,2193.3340916837287,0.0551973239604661,264.38616441797393,0.032369928510402504
1945,28.131826717965176,0.4546211942126932,0.8659259082577063,2.292135668241368,2194.9574840823843,0.055336454746301084,264.4376638529963,0.01953728688440184
1946,21.970361123064603,0.6872623307827214,1.0545835668106225,2.278800160123283,2276.4867769803504,0.053944045254176544,265.67740332664295,0.015159017211103
1947,24.223328383144715,1.1658138219209033,0.7930506326529159,2.294112030624448,2262.6910200693846,0.05200875485812086,263.3534359253105,0.027728090938293773
1948,17.208203752642234,0.5754638462702513,0.9989055312411337,2.293277975678453,2284.0932174026684,0.04866109505633936,263.9163089811144,0.018969440152354307
1949,29.167955924997756,2.1236571611280732,0.9817421994883535,2.3841583546463685,2281.4966217360784,0.05905012787725576,265.6980613810764,0.040474893435673245
1950,24.879845291596524,0.8758233274636344,1.0457878215551808,2.2778110803355225,2271.0039300009576,0.05763543231921128,266.4951603654521,0.014611490900021293
1951,20.25945260295477,0.8379362471694433,1.0459807314791914,2.3084531813435567,2284.7195959454652,0.05068771542874435,264.65656092157997,0.02267309117785728
1952,17.07574757406948,0.3799942685857682,1.062082472080162,2.2827356650952235,2285.097660898025,0.0480205510205744,264.4276435522371,0.016296389391683326
1953,17.437419356731972,0.7798041189846987,0.9307537413482703,2.30557896372118,2282.3446012269383,0.04968258061310383,263.57389551279056,0.02173176729177372
1954,18.528656827835064,0.5356637893901905,1.0102542280459519,2.283424921448735,2280.920475878622,0.04854734297934738,264.07462109025295,0.018598617108028716
1955,19.243488912147903,1.4726103564474706,0.6367457060440165,2.210795922949336,2172.676839317834,0.051661480356727046,268.5975042010879,0.03847086910361296
1956,24.497778054639873,1.3361559612037373,0.697158732283476,2.199579300232714,2166.0631023323667,0.06770582466766598,273.28280372342124,0.03925568813159467
1957,24.995584323292732,1.326469437923499,0.5970892123123445,2.1995424693457166,2164.2379108963382,0.06380175064597296,272.6935095314676,0.04113406336844697
1958,22.661277008342417,0.8109582432121967,0.9097173311732336,2.291208269146737,2169.1322104347437,0.06283209608830419,267.2034797725182,0.0403958536424686
1959,25.221804166800812,1.3220675572751839,0.5516142704056082,2.19952573215694,2163.408482769312,0.062027608635625495,272.4257145110378,0.041987659996066976
1960,23.166877653911378,0.9833028518776643,0.8589477697430079,2.2614552557536944,2168.4685733712195,0.06512764693435917,269.28552210298864,0.0396826727970923
1961,22.899194819550235,1.2761020934677128,0.810645616378957,2.3113404693734707,2169.3026697648265,0.04908341222583381,266.66869417906213,0.04712139476035694
1962,24.65842543083279,1.333030017141978,0.664865234124542,2.199567414513848,2165.474093648243,0.06644593846786952,273.09263222156517,0.0398618597937609
1963,23.212764541866207,1.3680742109039319,0.7298268225445347,2.2018624411799363,2168.2180953402026,0.06621441033591023,272.60028038744144,0.03825473648015975
1964,24.286286717714017,1.340271248390146,0.7396729348898351,2.19959494771251,2166.8385288411487,0.06936445752606644,273.53316340016096,0.0384576666619869
1965,23.64503049314022,1.1462912987504765,0.8109343620129852,2.233317459739831,2167.8409635196053,0.06729857801258232,271.2545355139363,0.03900820877278996
1966,29.780704610253643,0.3755531733406089,1.0388559534691797,2.3855622189131234,2205.4189499623353,0.03873334687287905,246.47079630820014,0.031174491419217087
1967,29.103429713751417,0.37404604471641195,1.0326360575597955,2.3695818709613206,2201.734833847177,0.03985771267188313,246.6353843230331,0.03311222822175604
1968,26.831566534930698,0.7645723108719567,0.9719421093682084,2.3381780818586746,2192.6994599103505,0.035441870334604476,251.4133583299746,0.03937008634572211
1969,29.814591018031766,0.493864017802658,0.7777803018719974,2.2987655441763417,2191.641095954011,0.07294853814107463,247.81908718285717,0.06033650211214635
1970,28.148046279919257,0.3719200457643641,1.023862093630709,2.3470395328665914,2196.537913773934,0.041443775382141036,246.86755690700278,0.035845655445817526
1971,29.568063843968478,0.3750799873607436,1.0369031224411642,2.3805449453488374,2204.262265611776,0.03908635863563567,246.52247122155686,0.031782873393329567
1972,27.39985905990862,0.39069721399779167,0.9770113939339999,2.315521565248125,2192.084823636829,0.046215388807875,251.50051997977468,0.03383695405599999
1973,26.866871103729423,0.720847927476818,0.9766767092671567,2.336552771445603,2192.523580123955,0.036289858376207164,250.93684558313,0.039295887392081875
1974,26.959779816158584,0.6057813425778115,0.9891364445208672,2.332275548895822,2192.060728854209,0.03852145275000608,249.68283831801327,0.039100622884374464
1975,28.70722498889269,0.3731643768959146,1.0289974284593302,2.360233393118587,2199.5796318467897,0.04051546485542876,246.73166804692232,0.03424580113382403
1976,28.628127774591995,0.3729883631732999,1.028271022619968,2.358367088885149,2199.1493732865297,0.04064677668023652,246.7508898629793,0.03447210449147146
1977,26.901895384286995,0.5347094478564205,0.9539180199745417,2.32409575574639,2190.9687739521873,0.04484258555819128,249.66609002988707,0.041514945901693606
1978,26.00163023310337,1.1324941412914438,0.7337213114351131,2.3262540180207294,2190.453165094848,0.05115550271063263,258.92611431793824,0.05171273514794501
1979,26.240648060121025,1.496419401121127,0.8926956365654699,2.365382094910361,2195.6432889574958,0.021248472220681172,259.38910184345855,0.0406120086806904
1980,21.566816307753147,1.0871562680836493,0.7630002167897595,2.3291047249048202,2171.467930705673,0.06484680705270598,263.10268406491434,0.04520273171709883
1981,22.233972431206627,0.962456114539681,0.8944534412250673,2.342764072860868,2170.0666,0.049418208950157104,264.272,0.04646213340331173
1982,21.026359528292993,1.1795802687895562,0.7475754664404914,2.3116937329298346,2168.6321006511153,0.04311214416266626,264.272,0.04212658347757742
1983,24.07938365040552,1.9923900888234214,0.8168114375746997,2.2804851894148324,2173.023674511992,0.05384116501057865,265.69949303677174,0.05003825248413202
1984,21.925478789036344,0.5810588020636909,0.9749831183752864,2.333093142641049,2170.058372540731,0.06011704486488353,264.23176101767723,0.041564576614817036
1985,21.990018268697316,0.595457050649661,0.9780651502099159,2.332096648395212,2170.1229906896956,0.05949018042136648,264.299221944037,0.041564729367950276
1986,22.37889528181782,1.1631861271509396,0.8502764331956192,2.3476856493522122,2170.0666,0.04423297657534788,264.272,0.04904010204163496
1987,20.971233037604478,1.2160875911425864,0.7336227730661048,2.3104152923646692,2168.5464284434247,0.04212744451064615,264.272,0.04216997702156475
1988,21.49075224823535,1.1903136029530907,0.7196184375001057,2.328310397156962,2171.746538770681,0.06588996036013423,262.8702044305653,0.04595877860963857
1989,22.019421016903948,0.6151154937073176,0.9757958954632322,2.3313703423377543,2170.1638107764074,0.05941068423597311,264.3189273621133,0.04168397364604034
1990,21.19880372264159,1.5862513429348637,0.5531108045715061,2.3252616141141487,2172.8158902398663,0.06989378387419057,261.977902771818,0.04886063234918399
1991,28.373054272327437,0.37242075232795124,1.0259285016709099,2.3523486119852612,2197.7618710993147,0.041070232390258574,246.81287657116977,0.03520188986406265
1992,28.268015319431463,0.44249317071591054,0.9256224858809976,2.3841826282941363,2213.199881028655,0.10595706144736508,249.0427175018164,0.055424117067273265
1993,27.84769703538331,0.37125168355865734,1.021103773416681,2.3399527717013195,2194.9041288843937,0.04194239480544609,246.94054630343553,0.036704978281726246
1994,27.614784642061366,1.8859135884159328,0.8967039744752131,2.263721304988402,2208.084884521752,0.06353709971500487,251.67527104196319,0.03608677811038177
1995,26.326223440944634,2.7079879711867902,0.8183051543619808,2.1948053727311345,2208.9416790706723,0.07722302577819207,254.5354211740516,0.039074061464275424
1996,30.47540491658022,0.42300765055746475,0.9437443340654726,2.3679417714042277,2203.77660343794,0.05088700384426563,246.82868682245083,0.04054759786370396
1997,29.508900582488295,0.6775082823478613,1.0119460403999374,2.365024033741017,2206.8254424313227,0.043419521525221376,247.47100355935714,0.03169563160195187
1998,34.433521454432956,0.5891124462924842,0.7598746529116233,2.2977545123390803,2208.51646531365,0.06703210835257188,247.9906595855722,0.040641592502797724
1999,31.612340362191386,0.5312160573571669,0.7205590011130408,2.3164746534665954,2197.481748585351,0.07963123538244807,247.76485216153844,0.06344628996063523
2000,28.90005948674981,0.4179661812458034,0.9680705289905962,2.386439111325386,2210.732662103878,0.08103764014573628,248.0760270901679,0.046267374331766614
2001,34.79918559744254,0.6066163107360442,0.7368092295012778,2.2901533435708483,2208.681166591469,0.06938378959904827,248.11950051073458,0.04146635275037712
2002,28.846563749831656,0.42004212695329113,0.9644777589528375,2.3862481243202973,2210.9414856344856,0.0831468009845438,248.15784703031903,0.047042394062562026
2003,28.66424597956815,1.216379785500652,0.9605554473766799,2.3198494938393144,2207.3870730770964,0.05239067511457159,249.34583804297924,0.033653802182368416
2004,32.51078816821318,0.6167262822847089,0.5441898206979073,2.2758034620002463,2192.5073249684556,0.10234597425434594,248.5046441156232,0.08154167062158138
2005,26.441161352761554,0.882975374512734,0.734756190476755,2.307215461665024,2165.0349618428995,0.04418327396739842,264.272,0.05032684855374436
2006,29.27085914169196,1.4668480057291602,0.6997085670336963,2.292700193487245,2160.5112089259487,0.12192965453687635,263.5701283725773,0.06215295242152113
2007,27.01361060908916,1.021642991414847,0.571660869967495,2.2372753829929195,2162.1333,0.05302683170514688,268.4946616711049,0.04652749962996066
2008,28.94715278159746,0.9747735493446847,0.687301900449745,2.2864685344724744,2161.5120133637206,0.0747737712073174,264.0031720226582,0.054901567386152386
2009,23.25877360966362,1.1779803600759289,0.8109060566577373,2.341200116797518,2169.041060870576,0.04236537265273306,264.272,0.05022585403626296
2010,28.658369690815803,0.6502408878222614,0.7091494137033604,2.281743118934788,2163.133007559127,0.044941729002968146,264.272,0.046336306463465815
2011,28.42246947706707,0.5990507157922336,0.7885151027635398,2.2794416534348003,2165.818085513135,0.043442289359036816,264.272,0.03542178068322146
2012,25.533047297881463,1.0468548556979596,0.6353294397066158,2.287240041542777,2164.174423848166,0.03964289838042855,264.272,0.047471449190214274
2013,28.146208174989088,0.5391022174255704,0.8814597773429167,2.2767464212194057,2168.962563934614,0.04168630473385526,264.272,0.022639846085969712
2014,28.22805323366726,0.7301837629982968,0.6724610153994139,2.283348244090439,2162.4624476688655,0.044555495164527274,264.272,0.04992774758226364
2015,26.431935719563995,0.8838305838737429,0.734976946333722,2.3073139820176354,2165.0465753869316,0.04417800393367772,264.272,0.05032655577409321
2016,24.633929698250363,2.006799563101903,0.805929857515827,2.2801215387078946,2173.6542903583795,0.05458964514743424,265.2657222202386,0.04601137287488223
2017,27.018249672493475,0.7297565511853894,0.8928386780724931,2.2985245996547214,2172.3136758827854,0.05238671392247908,262.97897712049183,0.017890625521894153
2018,25.655423763222604,0.9713721860323499,0.8933106995413349,2.3209605648896017,2174.7625606729844,0.0625102662306277,261.68833242943674,0.01823796837277211
2019,25.534663671218688,0.9999625847828115,0.8461202207442302,2.3210807784918717,2174.5904000182927,0.06405939690055862,261.7187049994361,0.01972765337439593
2020,27.42774190414335,0.6490395211472442,0.8984317618461063,2.289752289315054,2171.3477208777995,0.04802999603566453,263.4825509086705,0.01836162205019843
2021,25.11665814299844,1.6228840487744425,0.8319667615745108,2.294640371122457,2174.048299340753,0.057741959492141004,263.99206598211765,0.035523865535761645
2022,23.148283391608523,1.3520506682858213,0.6727450106195029,2.3231071136159067,2173.711810762196,0.06756841626169192,261.78631540064777,0.03583948875086718
2023,24.909806954888616,1.0368831339669058,0.8524841252562574,2.298890528651216,2174.9780901351332,0.04581889554536796,262.84810415267305,0.015631780995161597
2024,27.693178862031036,0.5967179354196464,0.9020572546572819,2.2840659900638416,2170.7215791877684,0.04520592795116982,263.80897247195037,0.01866692670798164
2025,25.20248622951177,1.008773106595784,0.8596330052742155,2.304837814234916,2174.917391410227,0.05061313596488139,262.53666058516745,0.01592307661558773
2026,25.13844008281765,1.6055608006424493,0.8331416131571242,2.295295497907174,2174.0660780319317,0.05788419996314426,263.934595361045,0.0350506424303085
2027,25.560642530313764,0.9743744173423453,0.8683812038796884,2.3121156025484675,2174.8431134115413,0.05647992450335645,262.1555421196048,0.016279539716659634
2028,22.532549129421685,1.442896497918606,0.6280107082118935,2.323629948963316,2173.485117006808,0.06847381405842518,261.80376024833697,0.03999666736685367
2029,24.64777717030641,1.0620494680919945,0.846083878796984,2.293566045179155,2175.0324324654266,0.04152670988931871,263.12693322592423,0.015370989967958607
2030,37.11673891100662,1.930537328207364,1.1267314897910994,2.380974411191804,2186.3937924130105,0.04537986854363944,265.02418027036634,0.04449152436327731
2031,35.92880730318902,1.8237727700429476,1.1174040551085038,2.36496194667514,2185.644548014597,0.04008298369091677,264.99801798161,0.04457301684212686
2032,38.96175699665471,1.5466679723313517,1.1686687928388353,2.3659342374164445,2184.2395040505044,0.03756377044699611,263.9647254320689,0.03559485881587042
2033,38.17146740394738,1.9234961298702098,1.113630991098663,2.385967931395292,2185.7670146265195,0.043692734020421224,264.3450596781448,0.04526994311595676
2034,38.75417865256487,1.4160705228232056,0.652080002047279,2.3599530371928843,2190.3846515416662,0.10847087506614936,264.3670883149034,0.05221792341586039
2035,37.135659603396554,1.978801629112924,1.170156754025736,2.3838291896689427,2185.905507994137,0.03903473823604079,264.9738235034618,0.04387910493808542
2036,34.69039837623524,1.6178318805392855,1.0379470274559937,2.342105073040281,2185.286594410392,0.042541204569482134,264.8715951935695,0.0457792246024167
2037,33.96181939991653,1.4966730297016875,0.9912009821002064,2.3286579496933144,2185.0760036557185,0.04398742157606971,264.797218318945,0.046488859034220543
2038,42.89855219482883,1.6711000925133637,0.8556660732022705,2.395728442448475,2185.1349766254993,0.06495028876815087,261.47558918938086,0.05161726932232111
2039,37.982383774573165,1.6585605731223318,0.8758034025329702,2.3698613033531246,2188.5035901773244,0.07873340476689061,264.6768036544818,0.0485761434695469
2040,37.68972315092577,1.8238646591997993,1.1766934117552654,2.3768573007773166,2185.298801655646,0.03789912765544393,264.6747245505256,0.040601262856270144
2041,26.65844974701388,1.0938692449250882,0.5495345919958592,2.2279843587410606,2162.1333,0.054569745479823864,269.36025865976785,0.045733681673423954
2042,21.274167345505095,1.5977945466004102,0.548106996100183,2.2771513708999684,2166.5061395824646,0.03550755477146818,265.7057427753667,0.04281111413913976
2043,27.114097311663365,1.4070302832380643,0.572276443197334,2.238277267083117,2161.405309351445,0.08791466564941205,268.5086339562612,0.05150050600376227
2044,27.390126200056912,1.423424101422804,0.5884640498325799,2.2452074480857407,2161.2752045931106,0.09302861067949689,267.88216326889966,0.05296608094480592
2045,24.36440595097388,1.338751171566578,0.7239693275528242,2.1995891679527246,2166.552107065222,0.06875180298881095,273.4406872435941,0.038752434411043785
2046,27.964859511405127,1.4575584757840934,0.6221690609943563,2.2596371184693766,2161.004307083018,0.10367660690300415,266.5777578687789,0.056017626541345275
2047,25.35653248788137,1.3293126536888535,0.4849940042562491,2.203351762032154,2162.3502071489816,0.058119816879969644,271.7010898042714,0.04327574966191718
2048,24.668065079186334,1.3328424448190288,0.6629274622558992,2.1995667013110993,2165.4387501728206,0.06637033897649074,273.0812209775835,0.03989823313395257
2049,23.860699939065018,1.4276879680418382,0.508119438694577,2.2303929142035974,2163.872995725671,0.04983438515482643,269.50431540646116,0.0431055010648252
2050,25.878007304691828,1.3336168265806831,0.4997864262463351,2.207243096950774,2161.987933846193,0.06501381500048638,271.31404378425015,0.04493748809054626
2051,27.30146596308892,0.963104126375546,0.5895940609756648,2.244805692102464,2162.1333,0.051776311058796494,267.7931014650147,0.04717088344076412
2052,28.69074839206179,1.3035196926231105,0.8976474378005431,2.3361180550254104,2223.551638837062,0.10971900423588907,263.5801081220526,0.025356552059140988
2053,33.91854329689899,1.6794634024280382,0.9327787362219141,2.347985242248235,2226.07528556674,0.10080041636327067,263.6981333712061,0.038120221221372624
2054,33.277638341636944,1.6448373988120113,0.9066205768845994,2.3456278691958805,2225.6590188968466,0.10591175029499492,263.8144660583789,0.035829629275317236
2055,23.92083472843802,0.7872131268286306,1.1959238924675852,2.3389337162022388,2222.864739929967,0.057115950990888883,261.4950498105857,0.024683241777725542
2056,30.393903951128294,1.4741587607429654,0.8013875290947621,2.3354626029512646,2223.624831243848,0.12517261052728934,263.99851344335167,0.026664160835233253
2057,31.017564145637746,1.5138279736280007,0.6579256447264782,2.3537812303807595,2220.4568745195556,0.08000527392269083,264.2979178727848,0.046783700494069706
2058,30.262043249155195,1.37575886029733,0.8724675554608967,2.337686875885171,2222.5503140017336,0.10329803549573063,261.94057744189405,0.03319191835865379
2059,28.452940252361156,1.2777787856412581,0.9125182664576347,2.336258432230054,2223.517392902486,0.10709643386733796,263.476155750336,0.025322983597161095
2060,29.20318936709305,1.3589874974197627,0.8656030260905153,2.3358155631438877,2223.625433704333,0.1153702511546877,263.8041099362308,0.025428887074287778
2061,31.024108117294205,1.5140847487794962,0.6564925105065553,2.35398424718773,2220.4205433654233,0.07947566806905701,264.29752575309533,0.047013912698858726
2062,29.03410288902277,1.460100563788564,0.7362157214219799,2.329699093099158,2224.2989467026823,0.1287386231974043,264.3281743026688,0.026813686944009516
2063,20.898138393960384,1.6063287833879847,0.5279,2.3269070155120173,2172.029345876379,0.07773948919513556,261.70643827814536,0.0504075337947782
2064,20.39557901552962,1.5066816948222896,0.7056666736099847,2.330212226529778,2171.1197433284424,0.08263662189440629,261.3655512323487,0.049573439951567405
2065,20.92776745569279,1.610935113187546,0.5279,2.32666359157952,2172.138920975019,0.07690310952963259,261.7221921757254,0.05027958018923483
2066,22.300136614908975,1.26926016154621,0.8109489642279538,2.348787593656673,2170.028025863274,0.04546227233643425,264.08334102824733,0.05040576302304314
2067,20.582313941901692,1.5572286263162942,0.5279,2.329501739259708,2170.8613542673384,0.08665469386668914,261.53851307970507,0.05177142704676961
2068,20.283665791037492,1.6369097114943498,0.557779637795291,2.3006042405478184,2167.8019894149575,0.0404186498627888,263.82148037652644,0.04434299930850953
2069,20.609163368705193,1.5157484691008474,0.9051013638962948,2.327533406856568,2172.974276450669,0.06618592159353795,261.39646069011656,0.045280459706038084
2070,20.555338803962734,1.5134635864682684,0.854842600838011,2.3282084858161936,2172.5069227488634,0.07033159879431594,261.38867131750544,0.04636231701313047
2071,21.592152173882454,0.7588444631562632,0.8883548907355325,2.3329975897757946,2169.943728212999,0.06732173090507484,263.6710568043637,0.04385784538092568
2072,20.392782201479815,1.5065629685143385,0.7030551445559219,2.330247304757127,2171.095458851537,0.08285203818799955,261.3651464835716,0.049629655059498845
2073,20.376796713932254,1.50588437569997,0.6881286730671466,2.330447798088645,2170.956658346298,0.08408327287770566,261.3628330989772,0.049950958475392916
2074,20.55044244589727,1.513255733352127,0.8502706196053125,2.3282698969641444,2172.4644081260662,0.07070872622852684,261.3879627273368,0.04646073231433373
2075,20.348644672889808,1.4828966236431766,0.5472809520519749,2.3337083982495836,2169.5051351508628,0.09375056283081187,261.52597921758843,0.053194978358458454
2076,21.071217098087587,1.0366944236034388,0.7529691151032584,2.332848256248735,2169.7645578472325,0.07858147884537207,262.7947676675777,0.04744185003035716
2077,43.84744027803867,0.6540716584534305,0.9113859590183342,2.333689305947673,2176.1893705665602,0.04859609945446122,252.26535161495804,0.03883135999322228
2078,42.86469033598454,0.7631517546267883,1.055875249591063,2.3361995173658885,2179.4391054819844,0.04133169974417135,258.2929016991818,0.02898068185204387
2079,41.14776001189826,0.9029058699553039,0.8471288653893517,2.324888459274355,2174.269539603343,0.0561888626987364,251.6462886884653,0.0449506731349353
2080,44.70303588889919,0.559105027040464,0.7855915961390246,2.3315038813754083,2173.3601066703086,0.05492058571662182,247.01768364204068,0.047407495814686125
2081,43.89172534795916,0.6491562476462073,0.9048749249679013,2.33357618979939,2176.04292971544,0.04892345073206919,251.99373574859516,0.039275255181182814
2082,44.82200571028819,1.0910306836268133,0.8993509134265286,2.327656508816778,2168.924474244377,0.09026098242884344,254.4399195833741,0.047135356977601725
2083,43.36238824713595,0.7079098933042622,0.9827009709424309,2.334928261142985,2177.7933294712307,0.04501063820742188,255.24034584758002,0.033969399454043266
2084,44.82200571028819,1.5871469557281492,1.0188006450869127,2.324431624052729,2165.2456976994035,0.12162346971684851,261.8588744792282,0.045802404608461376
2085,40.01588776296655,1.0128835551942639,0.8714741560807076,2.3229441533183084,2174.670886740384,0.05630865406095731,253.29693994210797,0.04382647727409299
2086,42.76591925628747,0.7741148271353284,1.0703971158602206,2.336451805645374,2179.765719417626,0.04060159275353985,258.8986993739215,0.02799064148254879
2087,42.639151310612824,0.7881854051269042,1.0890352350338595,2.336775605557314,2180.1849127460473,0.039664535432622494,259.67621164731935,0.026719972131147775
2088,44.82200571028819,1.4049908632175003,0.9749429899478433,2.325615686016527,2166.596412437733,0.11010828979420528,259.1349004627793,0.04629181688683112
2089,43.96277259471085,0.6412703753842076,0.8944291687882164,2.3333947157515196,2175.8079923132245,0.049448625628178644,251.5579780651636,0.039987403338734386
2090,43.264269079705215,0.8578782837093986,0.7655492672353497,2.3295170422996123,2171.2720404843517,0.0485948373452145,250.5890087730537,0.05036184634259353
2091,21.3450474005534,1.7366920322424515,0.7105243171960092,2.2820880156855172,2197.6243085637916,0.040428028756781045,264.15661058010585,0.020145011981992103
2092,22.9477024187426,1.6048679053678332,0.659394514640573,2.2788785060149097,2200.1802314224815,0.0753437187255595,265.2125997846899,0.019576572443380832
2093,21.017665882472272,1.5361309502728837,0.9470512638482571,2.314094272190338,2203.2006370095587,0.05330993374408588,262.48208489257297,0.03676410469513031
2094,20.244196400858417,1.4913650873591056,1.0670817081903243,2.3211331172397913,2198.8858364142384,0.059427991000942884,264.7399338410561,0.0420345032356568
2095,21.13826619028844,1.4906730893730538,0.930438579077579,2.3172306127694604,2203.5169037621176,0.05013543817008399,262.17287681406685,0.03763403857839044
2096,20.291299341415737,1.576073736030287,1.0564847962007744,2.3140851710580623,2199.70596409026,0.06252708790354708,264.5354600927294,0.03906870082348719
2097,21.046581511029036,1.747008797906042,0.8120189848053845,2.2871069827651014,2198.871289523481,0.04962946840268595,264.12891331733334,0.023978945167785815
2098,18.41212480419099,1.8403872203272438,1.1715441629495933,2.3398073773561894,2197.905760890845,0.1032385134195832,265.1229147172312,0.04276606453542695
2099,21.273826161973957,1.7391538640781288,0.7347434195794279,2.283285663605576,2197.921868625263,0.04262371661022286,264.1500013378803,0.021059881920926192
2100,21.091644406975014,1.5082462330833863,0.9368607267790049,2.3160181632034127,2203.394641055877,0.05136263773085256,262.292410771284,0.03729773869875675
2101,19.691881354399793,1.7946593829904962,1.0818472512505883,2.3128763193093067,2200.2711138870577,0.0815695924108483,264.4438856454967,0.036024139799880825
2102,21.084114371993227,1.7457114378228888,0.799255766690041,2.2864758346165406,2198.7144784283855,0.04847236346365756,264.13239632007907,0.02349681810985732
2103,20.312557251983364,1.6143033848897888,1.0517023302930948,2.3109043800534264,2200.0760938652725,0.06392573359352885,264.44317955559256,0.03773021193737561
2104,21.128953445756252,1.4941833411560361,0.931721409047623,2.316988424842181,2203.492481672954,0.050380572422513176,262.1967538330775,0.037566862364984376
2105,35.12763585417117,1.430379081227118,1.1033479449373556,2.317647881422271,2216.253846853743,0.050830194699660526,259.82344776703485,0.04338791194566956
2106,30.29992272586235,1.4040260898899422,0.8520484756077567,2.3370479114816036,2222.8589893707785,0.10958192025432868,262.5317584204992,0.03131669673948786
2107,28.83728997254023,1.3869758189299015,0.7834868083547379,2.330903875532465,2223.5614238021453,0.11297589336179961,262.8448046621438,0.03160700508321074
2108,36.8550929369305,1.4801689789852719,1.1610627151004074,2.3100060401746907,2214.4089082547675,0.0395089484069491,259.73523638967083,0.04487382552158793
2109,31.650667171794698,1.3301636160027663,0.9871815577256132,2.333029127624398,2219.9672784599866,0.07361722611021891,260.0009967201088,0.04039711407303377
2110,30.998071982065564,1.446403457872269,0.6923706191680468,2.357691991362095,2219.2733203209195,0.058311212093066916,262.82194224627733,0.054082421897890066
2111,31.216780267556988,1.4872377033124229,0.6298729784616093,2.3622923262642015,2218.684092698167,0.05187074323011766,263.52353514007496,0.05791324623455339
2112,29.95882140261001,1.271050757668937,0.9451209955707198,2.3397,2221.6046971352566,0.08250480599550897,260.0987743691945,0.03874300165932263
2113,27.917402734933297,1.0973129987177277,1.037500619588058,2.3397,2221.9033089084537,0.0714561703872055,260.3294112442022,0.034779609033248164
2114,30.392398202226875,1.473035108739158,0.8021992089206083,2.335488002456019,2223.612561074399,0.1249228195218581,263.97501337982237,0.026738702860055863
2115,30.253652982826118,1.3694976971218011,0.8769903612928511,2.337828405863586,2222.4819427152042,0.10190616128602445,261.8096314444736,0.03360727807791491
2116,23.653681561953846,0.7344431116556466,1.230445342349349,2.3397,2222.526991526842,0.04837991350685127,260.8111210192771,0.026501639734644436
2117,30.15384243461253,1.2950149447878643,0.930793627106555,2.3395120454740828,2221.6685983798898,0.08534843564700448,260.25189879615306,0.0385483943261122
2118,30.737833047437462,1.3038533138971407,0.9566835429210343,2.3370672791555314,2220.94219293242,0.07959967282300921,260.04760995074594,0.039611917941980046
2119,24.273777246575065,0.7872172124744737,1.2023843634295883,2.3397,2222.4362860410592,0.05173601648079856,260.7410634004401,0.027705548909573934
2120,24.255954409237358,0.7857003752542433,1.2031908942202827,2.3397,2222.4388931050316,0.05163955511382453,260.74307700185,0.027670946060487426
2121,25.239904340401612,1.0233515953675052,1.0040169186376926,2.33329516748021,2223.600285655665,0.08357203618968284,262.5391507483869,0.025970739319359195
2122,26.98747423892151,1.1191533307493284,1.0041580817141105,2.3371234910237737,2223.3063561680697,0.09093513784187927,262.8355609079603,0.025116121711706296
2123,22.550416424695165,0.7143727957505048,1.2472980342347848,2.3447270304863164,2222.0463073120463,0.0443209168668791,260.9298733704747,0.02541255012012746
2124,27.725131715755122,1.3810098956109846,0.7447045145311971,2.327213309496475,2224.476253408522,0.12228807334555697,264.06943631869433,0.027367314115624198
2125,22.34440713222818,0.9072412961398608,1.1623619771080314,2.3590541440709525,2220.246543516539,0.04865555314248563,260.93635251101296,0.028013331885491384
2126,28.9907918650129,1.3359970970444617,0.8788848543097021,2.3359409405496097,2223.594847068528,0.11302791167038367,263.711265241698,0.025398905520745595
2127,23.857049547955977,0.7517510253579557,1.2212424001104494,2.3397,2222.497243550166,0.049480588643857494,260.7881447638373,0.026896476515978363
2128,21.80872599994217,0.6260206934155524,1.1481888520419508,2.2970641355420653,2224.4416232086733,0.0515582945534131,259.4558415860869,0.02869668280684378
2129,20.083723475031633,0.5821963746178551,0.8749957823604231,2.2067087017856366,2228.1795798120065,0.07011918251479077,256.33683903824374,0.03759044162167058
2130,23.232023340403863,0.7343899845820046,1.213522275947346,2.3382088615797243,2222.8925681143987,0.05229232465446414,261.30279251748095,0.024842409563174475
2131,25.475975668838842,0.9555452046999835,1.098676445464965,2.3380157226536813,2223.088690443052,0.07426619048374283,262.174843989674,0.024902761974119718
