,feature_124,feature_299,feature_148,feature_435,feature_349,feature_332,feature_461,feature_164,feature_206,feature_442,feature_22,feature_60,feature_66,feature_118,feature_478,feature_133,feature_34,feature_342,feature_65
967,16.08,0.0414,0.0082,7.9231,0.027000000000000003,0.1037,25.3694,0.101,7.61,0.6605,-5316.25,-6.384499999999999,35.0053,59.0025,5.1659,2.2053,8.662,2.2592000000000003,26.3845
968,15.909999999999998,0.046,0.03280000000000001,11.4492,0.026000000000000002,0.0968,39.1162,0.111,12.5,0.9413000000000001,-6470.0,13.5955,34.0436,55.30217167498311,8.3351,2.3132,9.7484,3.4807,26.4045
969,15.815999999999999,0.0446,0.0182,8.1508,0.0246,0.1002,22.5437,0.10700000000000001,5.52,0.7584,-5357.0,4.622700000000003,21.6323,59.7028,3.6709,2.29832,8.1728,1.8641,15.377299999999998
970,15.95,0.0222,0.0156,3.624,0.0118,0.0856,23.0881,0.048,4.32,0.8689999999999999,-5411.5,7.937299999999998,18.1451,59.2458,3.0303,2.2588,8.5251,1.2316,12.0627
971,16.0,0.0574,0.0098,9.3702,0.0154,0.0333,36.9903,0.122,6.79,0.8262999999999999,-5215.5,-0.6818000000000002,27.4383,59.36800000000001,4.643099999999999,2.2216,8.7646,2.0883000000000003,20.6818
972,15.8,0.0591,0.0203,9.8076,0.0188,0.0329,50.5048,0.13,8.29,0.9066,-5337.0,4.420899999999998,19.124700000000004,56.0862,5.5992,2.2453,8.7552,2.9068,15.579100000000002
973,15.77,0.0531,0.0062,9.5776,0.0208,0.1092,18.5983,0.123,8.87,0.4685,-5663.5,1.460900000000001,23.5831,60.15019999999999,5.8149,2.4349,8.897,2.8486,18.5391
974,15.8,0.0494,0.0077,9.409000000000002,0.0212,0.108,15.0728,0.121,5.68,0.9725,-5543.0,6.077299999999998,18.5996,57.19179999999999,3.9105,2.2831,8.3436,2.2933,13.9227
975,15.87,0.0475,0.0232,10.7051,0.0164,0.0774,20.5521,0.104,14.28,0.4389,-6467.250000000001,7.7727,15.6295,59.0096,9.7235,2.3737,8.7851,3.9548000000000005,12.2273
976,15.61,0.0285,0.019,5.176,0.0407,0.0243,27.682400000000005,0.068,9.56,1.1054,-5468.25,24.3791,23.4736,58.6635,6.4746,2.3802000000000003,8.6789,3.0229000000000004,15.620899999999999
977,15.86,0.0639,0.0078,10.978199999999998,0.027000000000000003,0.0374,45.8883,0.14,10.92,0.5066,-5206.0,3.7555000000000014,21.1934,57.58610000000001,7.5153,2.2797,9.2064,3.0927,16.2445
978,15.78,0.0646,0.0188,12.1712,0.0397,0.0768,20.8174,0.155,5.36,0.8007,-5301.0,23.994500000000002,23.4847,58.0752,3.61,2.3592,9.2658,1.9468000000000003,16.0055
979,15.77,0.027,0.028500000000000004,4.576700000000001,0.028899999999999995,0.0964,55.783,0.060000000000000005,11.65,0.9794,-5500.0,10.023599999999998,38.1045,59.0444,8.1842,2.3314,8.5155,3.8452,29.9764
980,15.85,0.0148,0.0194,3.4289,0.0225,0.0914,21.098,0.032,6.54,0.8226999999999999,-5612.5,-5.532699999999999,34.0855,58.6493,4.2575,2.3243,8.5762,2.1292000000000004,25.5327
981,15.78,0.0927,0.0126,16.8157,0.0235,0.0306,29.730599999999995,0.221,6.05,0.647,-5313.5,3.1427000000000005,44.9459616831798,58.3477,4.1328,2.2539,9.0402,1.5433,16.8573
982,15.87,0.0753,0.021600000000000005,14.502,0.0392,0.0969,26.7274,0.182,9.13,0.8041,-5474.25,-8.395499999999998,35.1195,58.11650000000001,6.213399999999999,2.3737,9.2328,2.8057,28.395500000000002
983,15.69,0.0502,0.0079,9.0484,0.0273,0.0353,20.2196,0.116,6.28,0.4685,-5863.0,-1.3126999999999995,29.3734,58.7308,4.3131,2.2892,8.897,2.4013,21.3127
984,15.72,0.0488,0.0205,12.025500000000001,0.0158,0.0658,19.366,0.118,7.85,0.6066,-6492.25,-1.576400000000001,26.3291,59.1691,5.436299999999999,2.3991,8.7073,2.8227,21.5764
985,15.57,0.0719,0.013899999999999997,12.599,0.0264,0.0272,27.393000000000004,0.159,9.2,1.0918,-5304.75,-2.6591000000000005,33.3483,58.2359,6.2543999999999995,2.2982,7.6032,2.5827,22.6591
986,15.57,0.0612,0.0164,9.3939,0.0222,0.07909999999999999,23.0873,0.124,3.53,0.6254,-4821.5,-2.8845000000000005,31.033399999999997,59.68789999999999,2.406,2.2982,9.004,1.306,22.8845
987,15.9,0.0494,0.0261,7.9706,0.0217,0.0779,35.1942,0.103,7.37,1.1086,-5553.0,23.310900000000004,20.8271,58.35690000000001,4.9295,2.3248,8.7495,2.3758,16.6891
988,15.69,0.0516,0.0089,12.7563,0.0187,0.0921,21.1715,0.126,9.16,0.7663,-6624.0,-6.054499999999999,35.8454,59.0359,6.0601,2.3244,8.7219,2.8063,26.0545
989,15.81,0.0492,0.028200000000000003,11.0766,0.0285,0.09420000000000002,25.098200000000002,0.10700000000000001,11.64,0.7747,-6250.25,26.153600000000008,19.162000000000003,58.125800000000005,7.7496,2.3025,9.2655,3.3640999999999996,13.8464
990,15.89,0.02,0.0126,4.44,0.0188,0.0733,62.28970000000001,0.044,9.24,1.1213,-6521.5,-4.610900000000001,31.4433,58.8545,6.1402,2.2646000000000006,9.0811,3.1314,24.6109
991,15.89,0.0694,0.0074,12.6026,0.0223,0.0838,18.7968,0.16500000000000004,3.69,1.0199,-5289.0,0.1982000000000004,23.4628,58.7877,2.5177,2.3867,8.9818,1.3592,19.8018
992,15.79,0.054,0.0218,12.7305,0.0251,0.094,38.511,0.126,16.65,0.8384,-6417.25,-12.0473,38.5498,57.64750000000001,10.8564,2.4,8.5177,4.4768,32.0473
993,15.749999999999998,0.0594,0.021600000000000005,10.458,0.0106,0.0887439394732146,35.8117,0.133,5.94,1.0891,-5491.5,-6.483600000000001,34.5138,57.7407,4.0269,2.3712,8.6942,1.9658000000000002,26.4836
994,15.74,0.0605,0.0289,9.2278,0.03,0.0969,27.4012,0.118,7.91,1.1638,-5558.25,-5.6018,33.4591,58.0148,5.7121,2.3796,8.3324,2.7318,25.6018
995,15.86,0.068,0.0059,12.2597,0.0191,0.08390000000000002,45.0912,0.161,8.12,1.0186,-5132.0,-0.023600000000000166,23.7345,58.1441,5.4204,2.4196000000000004,8.7383,2.3292000000000006,20.0236
996,15.87,0.0548,0.024600000000000004,13.495700000000001,0.023399999999999997,0.0909,10.9039,0.133,8.436,0.5836,-6616.0,2.204719999999999,23.17264,59.03059999999999,5.6708,2.3124,8.6706,2.49786,17.795279999999998
997,15.97,0.0465,0.0069,11.1652,0.0161,0.0664,44.8349,0.109,14.300000000000002,0.5888,-6474.250000000001,-6.044500000000001,34.9236,58.3078,9.3679,2.3306,9.0776,3.7009,26.0445
998,15.73,0.054,0.0233,9.1963,0.036500000000000005,0.0881,44.2397,0.119,5.92,0.7558,-5494.75,-2.1555,27.9032,58.2507,3.9525,2.3195,8.4278,2.1022000000000003,22.1555
999,15.89,0.0593,0.0102,14.7695,0.0222,0.0643,32.8037,0.145,5.58,0.5888,-6344.25,-3.898200000000001,32.3627,58.1124,3.6574999999999998,2.2909,9.0776,1.7504000000000002,23.8982
1000,15.89,0.0482,0.01,11.8418,0.04130000000000001,0.0782,21.4993,0.113,11.660000000000002,0.7663,-5750.5,2.0009000000000006,25.339899999999997,59.837500000000006,7.7429,2.3161,8.7219,3.6260000000000003,17.9991
1001,15.8,0.0911,0.018,31.2233,0.011199999999999998,0.0315,36.8926,0.201,11.720000000000002,0.5329,-6553.5,-2.3109000000000006,31.316999999999997,61.0082,7.9419,2.2858,8.6024,3.2464000000000004,22.3109
1002,15.909999999999998,0.046,0.0264,11.3706,0.0502899482824211,0.09420000000000002,31.1351,0.112,6.76,0.596,-6312.25,27.4627,17.8135,59.4917,4.4594,2.3132,9.3998,2.0858,12.5373
1003,15.62,0.0213,0.0114,5.2288,0.0206,0.1062,21.0062,0.052,11.47,0.8216999999999999,-6482.75,2.7581999999999995,24.6239,58.3374,7.593,2.4213999999999998,9.1156,2.9978,17.2418
1004,15.8,0.0365,0.0197,6.4329,0.024,0.0356,51.78,0.083,5.5,0.3512,-5694.25,3.1726999999999985,22.0459,58.0533,3.742,2.2858,9.9095,1.7117,16.8273
1005,15.95,0.0243,0.0082,5.7722,0.023399999999999997,0.1062,14.3822,0.057,8.15,0.9072,-6471.25,-1.2426999999999997,32.4053,59.1449,5.5738,2.2588,9.2016,2.3779,21.2427
1006,15.760000000000002,0.0477,0.0057,7.8263,0.0198,0.0686,13.5025,0.1,8.07,1.1623,-5291.0,-6.0845,33.8834,59.6397,5.4246,2.2634,9.4336,2.3348,26.0845
1007,15.96,0.0495,0.0122,8.1917,0.0191,0.0868,24.78,0.106,16.1,0.604,-5962.0,-1.7609000000000004,31.1484,58.064099999999996,11.049700000000001,2.3063,8.7283,4.6373,21.7609
1008,15.94,0.0334,0.0201,5.2092,0.0139,0.0828,20.345,0.066,5.73,0.7316,-5723.5,3.3655000000000013,25.075999999999997,59.21470000000001,3.9414000000000002,2.2697,8.8043,2.0952,16.6345
1009,15.85,0.0239,0.0169,4.3348,0.021,0.0328,28.904500000000002,0.058,8.36,0.8197999999999999,-5475.5,0.8526999999999998,23.5717,58.7259,5.5495,2.2717,9.3868,2.5623,19.1473
1010,15.97,0.0505,0.0194,11.3373,0.0256,0.0283,15.4669,0.11,13.490000000000002,0.57,-6656.5,1.539999999999999,27.5268,57.7936,9.366,2.3414,8.7662,4.0469,18.46
1011,15.920000000000002,0.0585,0.0172,11.0027,0.0256,0.0699,66.37576594608113,0.141,4.02,0.7053,-5345.25,-2.7845,29.9713,60.5249,2.6974,2.2805,8.7635,1.6123,22.7845
1012,15.85,0.13750336952302658,0.0054,38.235678500851506,0.027000000000000003,0.077,25.2445,0.3021990244762846,6.8,0.6302,-4159.573159036706,4.4036,21.199,58.485299999999995,4.6098,2.3416,8.8249,2.1024000000000003,15.596400000000001
1013,15.9,0.0476,0.028400000000000005,8.4137,0.0173,0.15731969736607296,33.7328,0.109,5.36,1.0644,-5432.5,-5.3055,31.4125,58.223299999999995,3.6862,2.3415,8.9336,1.5845,25.3055
1014,15.9,0.10649999999999998,0.0196,18.0325,0.0274,0.10679999999999999,60.903400000000005,0.236,10.14,0.7849,-5690.25,1.6299999999999994,8.879359298926875,57.90619999999999,6.7438,2.4201,8.324,2.8925000000000005,18.37
1015,15.94,0.0399,0.0096,7.7091,0.0286,0.0871,32.9253,0.09699999999999999,11.32,0.604,-5699.75,3.1900000000000017,22.568499999999997,57.806,7.8401,2.3401,8.7283,3.2951,16.81
1016,15.7,0.0562,0.021600000000000005,13.474099999999998,0.04279999999999999,0.0778,20.419,0.134,6.97,0.8735,-6274.750000000001,20.586400000000005,27.3648,57.9568,4.7979,2.362,10.237029652516307,2.1202,19.4136
1017,15.85,0.0409,0.0092,9.5141,0.0331,0.0849,32.6964,0.093,6.79,0.8882999999999999,-6449.25,-1.158200000000001,29.3803,59.011,4.930799999999999,2.3654,8.9546,2.0694,21.1582
1018,15.94,0.0584,0.0128,14.052699999999998,0.0218,0.0868,21.4808,0.14,4.66,0.9735,-6341.25,-0.9500000000000003,24.9604,59.26539999999999,3.4077,2.2967,8.4896,1.521,20.95
1019,15.83,0.0879,0.0104,15.9843,0.0179,0.0363,30.8663,0.203,7.07,0.7506,-5631.75,-1.8599999999999992,27.0072,58.58410000000001,4.795499999999999,2.4167,8.322,2.1036000000000006,21.86
1020,15.909999999999998,0.0496,0.025100000000000008,11.9792,0.0329,0.0968,38.2524,0.115,6.42,0.596,-6454.5,26.61360000000001,17.8522,58.4718,4.4058,2.2928,9.3998,2.1561000000000003,13.3864
1021,15.79,0.0697,0.0109,13.0477,0.0351,0.0306,19.935,0.169,8.62,0.5858,-5395.5,-3.2436000000000003,31.0876,57.517399999999995,5.735299999999999,2.2809,9.1637,2.5816,23.2436
1022,15.760000000000002,0.033,0.0165,5.7869,0.0232,0.0353,41.8986,0.07400000000000001,3.47,0.9186,-5343.75,0.5899999999999986,25.6798,58.111,2.3731,2.2726,8.4537,1.1633,19.41
1023,15.86,0.0444,0.0087,7.9952,0.013500000000000002,0.0861,21.8847,0.1,4.27,1.0186,-5303.5,-3.615499999999999,28.9358,58.57770000000001,2.9962,2.4172,8.7383,1.3007,23.6155
1024,15.85,0.0529,0.0095,9.6329,0.0155,0.0939,16.4619,0.124,5.65,1.0199,-5768.0,-1.6044999999999998,26.7568,58.433,3.8038,2.3884,8.9818,1.9557000000000002,21.6045
1025,15.89,0.036,0.0116,6.101700000000001,0.0285,0.0916,29.5322,0.081,2.3,0.8230999999999999,-5603.75,3.0944999999999996,23.059599999999996,60.42540000000001,1.6872,2.2646000000000006,8.3542,0.5741,16.9055
1026,15.9,0.0666,0.0189,15.4162,0.0176,0.0806,26.450600000000005,0.15,12.12,0.6987,-6736.0,0.5754999999999997,25.0179,58.168499999999995,8.1897,2.3044,9.7836,3.2246,19.4245
1027,15.7,0.0828,0.0196,14.7806,0.0212,0.0751,22.2791,0.192,12.160000000000002,0.6805,-5197.5,1.2882,24.9344,58.4638,8.2318,2.3907,8.5596,3.2429,18.7118
1028,15.89,0.0513,0.0205,11.0474,0.0151,0.10130000000000002,65.2403,0.106,14.530000000000001,0.7747,-6198.5,16.8445,31.7791,58.740899999999996,9.8085,2.3052,9.2655,3.9848,23.1555
1029,15.79,0.0638,0.0151,11.6692,0.0207,0.0684,27.303900000000002,0.15099999999999997,14.150000000000002,1.1623,-5693.75,-1.0544999999999998,32.1132,58.79110000000001,9.2151,2.2864,9.4336,3.9688,21.0545
1030,15.81,0.0888,0.0131,16.0093,0.0195,0.0903,53.0255,0.206,4.54,0.7558,-5215.5,-0.19179999999999953,25.727900000000005,58.41190000000001,3.0794,2.2668,8.4278,1.5183000000000002,20.1918
1031,15.760000000000002,0.0697,0.0147,11.920299999999997,0.0294,0.0847,24.459000000000003,0.15099999999999997,6.63,0.4685,-5984.0,2.6226999999999987,23.9811,58.009899999999995,4.3681,2.2634,8.897,2.1894,17.3773
1032,15.85,0.086,0.0074,11.5048,0.0222,0.0909,15.347799999999998,0.15099999999999997,5.55,0.6257,-5517.75,2.1973,18.891,58.9915,3.7115,2.3817,8.3179,1.7947000000000002,17.8027
1033,15.81,0.0491,0.0205,11.999,0.0173,0.0938,23.9014,0.119,6.3,0.7574,-6376.999999999999,-9.4964,37.1656,60.179,4.1991,2.3026,9.043,2.0119000000000002,29.4964
1034,15.81,0.0536,0.0117,9.1918,0.031000000000000007,0.0881,43.5995,0.118,5.47,0.5765,-5476.25,-5.1255,31.2285,57.2919,3.6831,2.2668,8.3591,1.8495,25.1255
1035,15.97,0.0359,0.0175,6.1991,0.0196,0.105,23.9436,0.08,12.55,0.9873,-5232.25,0.2573000000000006,25.518,57.0785,8.6821,2.2773,8.659,3.8771,19.7427
1036,15.760000000000002,0.0649,0.0062,11.2289,0.0158,0.097,66.37576594608113,0.143,10.21,0.9639,-5468.0,3.3954999999999997,22.3699,59.0527,6.8737,2.3073,8.6915,3.1758,16.6045
1037,15.87,0.0894,0.0128,15.9664,0.0168,0.026299999999999997,15.887699999999999,0.209,5.27,1.1248,-5761.0,2.6873000000000005,21.673899999999996,57.6372,3.6244000000000005,2.3503,8.6005,1.6554999999999997,17.3127
1038,15.88,0.0353,0.0123,6.1443,0.0502899482824211,0.0366,23.592,0.079,9.14,0.662,-5597.0,11.681799999999997,38.804399999999994,59.4921,6.666499999999999,2.3221,8.8033,2.6145,28.3182
1039,16.0,0.0557,0.0109,13.3468,0.0401,0.0278,21.991,0.132,6.89,0.7593,-6454.5,2.5336000000000003,24.25,57.4956,4.8187,2.3301,8.77,2.12,17.4664
1040,15.81,0.0535,0.0092,12.5032,0.027000000000000003,0.0969,20.8054,0.123,14.55,0.9059,-6294.25,22.3736,25.0342,58.4948,9.6886,2.3715,8.5405,4.0777,17.6264
1041,15.74,0.0283,0.0157,4.4207,0.0307,0.0751,35.2892,0.058,10.28,0.9726000000000001,-5335.5,2.3855,22.529499999999995,58.75659999999999,6.7805,2.3481,8.2638,3.0594,17.6145
1042,15.96,0.0486,0.0083,12.0624,0.022,0.0932,16.3286,0.118,7.17,0.7681,-6233.5,0.9991000000000001,24.1484,57.16349999999999,4.7485,2.2964999999999995,10.237029652516307,2.111,19.0009
1043,15.94,0.0477,0.0143,11.8247,0.015300000000000001,0.0835,20.3506,0.116,7.54,0.7316,-6329.75,11.4855,13.7855,58.325300000000006,5.4073,2.2697,8.8043,2.3028,8.5145
1044,15.9,0.0427,0.0096,7.1777,0.0273,0.0851,21.7939,0.092,4.73,1.0199,-5547.5,1.2109000000000003,19.5172,58.72959999999999,3.1765,2.2718,8.9818,1.4384999999999997,18.7891
1045,15.96,0.066,0.0188,10.6687,0.0248,0.0859,26.974500000000003,0.142,7.82,0.6373,-5711.75,-0.5455000000000014,31.2819,59.565599999999996,5.4201,2.2247,8.8581,2.5189,20.5455
1046,15.97,0.0582,0.0075,14.519400000000001,0.0262,0.0278,25.0406,0.142,5.88,0.3963,-6452.999999999999,2.7399999999999998,24.5728,59.25149999999999,4.2038,2.3414,8.7696,1.6436,17.26
1047,15.522198162765287,0.0682,0.0116,16.7297,0.0273,0.0938,57.534,0.166,4.47,0.687,-6214.499999999999,-0.2172999999999992,23.8531,58.139399999999995,3.1175,2.3144,8.8505,1.5894999999999997,20.2173
1048,15.61,0.0193,0.027200000000000002,2.9792,0.0231,0.086,13.4268,0.038,7.1,0.9237999999999998,-4386.0,0.7354999999999998,24.3304,58.8753,4.7399,2.3499,8.572,2.5474,19.2645
1049,15.68,0.0714,0.022700000000000005,11.1624,0.0124,0.0324,17.0976,0.145,4.26,0.6787,-5552.25,-2.8244999999999987,31.3699,60.1442,2.9356,2.2908,8.3845,1.2844,22.8245
1050,15.71,0.0398,0.017300000000000003,6.471,0.0326,0.1017,24.680300000000003,0.086,4.9,0.5858,-5194.75,-3.7073000000000005,28.7252,58.57130000000001,3.3667,2.3079,9.1637,1.8289000000000002,23.7073
1051,15.71,0.1038,0.0075,35.8462,0.015599999999999998,0.0956,22.5964,0.233,6.5,0.5329,-6333.25,-5.164500000000001,32.5683,58.339200000000005,4.419999999999999,2.2732,8.6024,2.0415,25.1645
1052,15.909999999999998,0.0387,0.0059,6.9274,0.0236,0.0937,48.4446,0.089,18.421428200122122,0.8342999999999999,-5227.0,-0.2617999999999992,25.2206,57.6611,12.572534636098244,2.3132,9.0622,5.233659006424407,20.2618
1053,15.760000000000002,0.0714,0.0115,11.9601,0.0387,0.0324,17.4514,0.153,7.09,0.8296999999999999,-5300.5,-2.3126999999999986,28.8298,59.54240000000001,4.7977,2.2604,8.5615,2.176,22.3127
1054,15.71,0.0712,0.0073,11.8954,0.0215,0.0924,23.684300000000004,0.158,9.04,0.565,-5526.5,-1.990000000000001,29.5218,61.0155,6.1495,2.3079,9.534,2.5232999999999994,21.99
1055,15.98,0.0561,0.0167,9.3225,0.0225,0.08550000000000002,34.3911,0.118,7.39,0.7593,-5409.25,-0.2172999999999992,26.9312,58.7883,5.3995999999999995,2.2937,8.77,2.0896000000000003,20.2173
1056,15.8,0.1109,0.0106,38.235678500851506,0.0233,0.1005,25.976900000000004,0.247,10.23,0.8757999999999999,-6247.0,-3.9072999999999993,30.5276,56.7643,6.9496,2.2453,9.152,2.7036,23.9073
1057,15.749999999999998,0.0352,0.0189,6.6084,0.0124,0.07909999999999999,24.443600000000004,0.085,5.79,0.70364,-5353.25,2.0608999999999997,23.7857,59.1346,3.9852,2.3162,9.319120000000002,1.7630000000000001,17.9391
1058,15.9,0.0567,0.0167,9.293500000000002,0.0238,0.0639,9.8804,0.123,13.890000000000002,0.5836,-5541.75,-1.9572999999999996,27.0214,59.0052,9.1321,2.3406,8.6706,4.1297,21.9573
1059,15.89,0.0516,0.0177,8.6264,0.0134,0.0779,16.9094,0.111,9.52,1.0644,-5261.75,17.686399999999995,27.4474,59.6378,6.5423,2.3582999999999994,8.9336,2.8058,22.3136
1060,15.8,0.0738,0.019300000000000005,13.2046,0.028899999999999995,0.08779999999999999,22.3992,0.171,7.74,1.0631,-5617.5,2.114500000000001,25.5062,58.1372,5.1912,2.2802,8.7932,2.3918,17.8855
1061,15.85,0.0625,0.0085,10.9341,0.015,0.0319,25.366100000000003,0.139,9.5,0.47439999999999993,-5285.0,5.17,21.7509,57.60869999999999,6.4886,2.2673999999999994,8.2061,2.5906,14.83
1062,15.9,0.0399,0.0204,9.6658,0.0188,0.0754,32.6037,0.094,3.96,1.0959,-6518.249999999999,27.68911468303499,18.6261,56.3047,2.6817,2.3415,8.6667,1.2652,11.3645
1063,15.78,0.0431,0.011999999999999999,10.4562,0.0188,0.0652,20.4153,0.102,9.78,0.9735,-6331.250000000001,0.9826999999999989,24.2367,59.11579999999999,6.454,2.3519,8.4896,2.6909,19.0173
1064,15.8,0.0407,0.0076,7.0296,0.026700000000000005,0.0631,32.62,0.092,12.750000000000002,0.7139,-5502.0,2.3182000000000005,26.2118,58.472199999999994,8.4018,2.2831,9.131,3.5548,17.6818
1065,15.87,0.0726,0.029900000000000003,12.667900000000001,0.0223,0.0969,21.9229,0.16500000000000004,12.360000000000001,0.7524,-5413.0,20.0236,27.020499999999995,58.5214,8.0814,2.3167,8.872,3.6741,19.9764
1066,15.85,0.036,0.0259,8.7199,0.03900000000000001,0.0729,41.1968,0.086,12.22,1.0959,-6425.0,27.68911468303499,16.8014,61.01400000000001,8.1183,2.3408,8.6667,3.2699,12.2718
1067,15.749999999999998,0.0412,0.0062,6.4928,0.0212,0.0713,27.305700000000005,0.08399999999999999,18.421428200122122,0.9072,-5580.75,0.5608999999999995,28.0697,56.6055,12.572534636098244,2.276,9.2016,5.233659006424407,19.4391
1068,15.79,0.0697,0.0132,13.040099999999999,0.0238,0.1017,33.0534,0.169,9.28,0.7719,-5479.25,-0.5326999999999996,29.4663,58.77300000000001,6.4537,2.2864,8.6611,2.9847000000000006,20.5327
1069,15.84,0.0746,0.0071,12.3537,0.0502899482824211,0.0733,65.53,0.161,7.74,1.0359,-5207.25,-3.9045000000000005,30.2138,59.2704,5.3634,2.3938,8.6149,2.4752,23.9045
1070,15.74,0.0665,0.023000000000000003,12.383,0.0315,0.062099999999999995,17.6817,0.162,11.770000000000001,0.5284,-5646.0,3.138199999999999,21.725,58.57149999999999,7.8219,2.3481,8.8424,3.1969,16.8618
1071,15.79,0.0518,0.027,11.8771,0.0389,0.0785,43.6301,0.115,6.139999999999999,0.6641,-5856.75,24.2918,21.5957,59.1723,4.2267,2.3596000000000004,9.1638,1.594,15.708199999999998
1072,15.96,0.0519,0.0156,13.019,0.0254,0.0806,21.3212,0.127,14.480000000000002,0.6987,-6382.500000000001,-0.41730000000000067,27.1259,58.2714,9.9344,2.3063,9.7836,4.4533,20.4173
1073,15.749999999999998,0.048,0.0237,11.6225,0.0481,0.0785,40.8139,0.113,7.17,0.6641,-6514.000000000001,24.8282,20.2521,59.0609,5.0971,2.3712,9.1638,2.1787,15.171799999999998
1074,15.760000000000002,0.0452,0.0188,7.9331,0.0184,0.0903,66.37576594608113,0.102,2.99,0.7558,-5436.25,1.7626999999999988,22.3967,56.6142,2.0193,2.3042,8.4278,1.059,18.2373
1075,15.98,0.02,0.014899999999999998,3.7383000000000006,0.0165,0.0861,26.767600000000005,0.048,4.19,1.0359,-5357.5,1.555500000000001,25.0267,57.5349,2.8002,2.2582,8.6149,1.1592,18.4445
1076,15.98,0.0469,0.0062,7.5600000000000005,0.0157,0.034,29.335600000000003,0.1,9.49,0.9276000000000001,-5294.5,2.5054999999999987,24.0673,59.255799999999994,6.283999999999999,2.212,8.5298,2.8866,17.4945
1077,15.77,0.0482,0.0223,8.8116,0.0151,0.0304,32.8462,0.114,8.72,0.6605,-5431.25,-3.4872999999999985,29.294099999999997,61.53560000000001,5.922199999999999,2.2711,8.662,2.4362,23.4873
1078,15.67,0.068,0.0152,11.0891,0.028000000000000004,0.0353,34.6115,0.14,18.421428200122122,0.9074999999999999,-5362.5,-2.797299999999999,44.9459616831798,58.7594,12.572534636098244,2.2789,8.5735,5.233659006424407,34.666002787332104
1079,15.7,0.0652,0.0253,11.3069,0.031100000000000003,0.0683,61.9111,0.146,5.45,1.0891,-4592.0,3.8964,21.9235,56.2286,3.7054999999999993,2.362,8.6942,1.7477000000000005,16.1036
1080,15.8,0.0385,0.0183,8.1898,0.016,0.0622,27.8745,0.082,7.34,0.8638,-6465.0,5.081799999999998,22.4191,59.5074,5.2405,2.2802,8.5003,3.0256,14.9182
1081,15.97,0.0613,0.0144,15.3022,0.0304,0.0929,14.6301,0.15,11.480000000000002,0.9873,-6461.000000000001,-0.03090000000000023,23.8671,57.4239,7.7416,2.2773,8.659,3.3264,20.0309
1082,15.98,0.0535,0.022500000000000003,11.8519,0.0203,0.0877,34.5249,0.116,3.09,0.57,-6630.25,-1.0081999999999987,28.539,57.036699999999996,2.2394,2.3341000000000003,8.7662,0.8835999999999999,21.0082
1083,15.760000000000002,0.041,0.017,6.619200000000001,0.0475,0.0816,24.9208,0.086,11.210000000000003,0.9835999999999999,-5554.25,18.6827,28.9468,58.99589999999999,7.4078,2.3403000000000005,8.8388,3.5425,21.3173
1084,15.760000000000002,0.061,0.0146,10.827500000000002,0.0369,0.07589999999999998,18.5397,0.14,17.77,1.0407,-5534.5,25.457300000000004,20.874,56.6393,12.1942,2.3403000000000005,8.7599,4.3278,14.5427
1085,15.83,0.0897,0.0102,12.5973,0.031900000000000005,0.0622,27.7288,0.17,8.75,0.8786999999999999,-5218.25,4.0555,23.5298,58.4384,6.179899999999999,2.3207,8.6074,2.4402,15.944500000000001
1086,15.79,0.035,0.03815377803030759,6.2512,0.022399999999999996,0.0848,16.4686,0.082,13.880000000000003,0.7663,-5587.25,1.2209000000000008,24.3568,59.29560000000001,9.3285,2.3695,8.7219,4.0073,18.7791
1087,15.85,0.0662,0.0204,10.256400000000001,0.0192,0.0976,28.755500000000005,0.132,10.780000000000001,0.9725,-5407.75,2.776399999999999,24.1247,59.9533,7.4219,2.3704,8.5266,2.7605999999999997,17.2236
1088,16.04,0.0428,0.0061,8.1044,0.026700000000000005,0.0643,24.5151,0.104,9.52,0.5888,-5246.75,-4.037300000000001,29.8481,57.9411,6.288199999999999,2.2689,9.0776,2.4131,24.0373
1089,16.09,0.0685,0.0089,12.3368,0.026700000000000005,0.0328,16.697,0.163,4.54,0.6242,-4995.75,-0.7108999999999993,28.6167,59.41770000000001,3.1153,2.1996,8.7037,1.4474,20.7109
1090,15.86,0.0611,0.0102,10.225100000000001,0.0225,0.0363,24.916800000000002,0.134,5.54,0.9136,-5729.5,-4.781799999999998,29.9163,59.4528,3.7689,2.4172,8.8097,1.7984,24.7818
1091,15.61,0.1026,0.0086,17.9865,0.0249,0.0819,16.1068,0.226,7.02,0.9332,-5352.25,-3.1226999999999996,31.484900000000003,58.3872,4.6652,2.3499,8.5862,2.2122,23.1227
1092,15.9,0.0502,0.025,8.2118,0.028000000000000004,0.0765,15.1797,0.10700000000000001,10.42,1.0918,-5551.75,7.239999999999998,20.196399999999997,57.842999999999996,7.0695,2.3406,8.5459,3.0858,12.76
1093,15.71,0.0591,0.0308,9.3809,0.0227,0.089,38.4789,0.125,5.18,0.7193,-5524.25,-0.46359999999999907,28.349000000000004,58.5469,3.5555,2.2757,9.1141,1.5425,20.4636
1094,15.96,0.0314,0.0191,5.2181,0.0438,0.0915,18.8415,0.067,10.38,0.4996,-5452.75,13.4891,32.8848,58.39240000000001,6.9725,2.3397,8.7588,2.9765,26.5109
1095,15.77,0.0736,0.0162,11.7188,0.0404,0.0993,31.2932,0.15,12.19,0.7507,-5384.25,2.5827,44.9459616831798,57.9178,8.3284,2.3997,9.4832,3.3768999999999996,34.666002787332104
