,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,train_cf_matrix,train_accuracy,train_f1,train_precision,train_recall,train_auc,train_log_loss,train_cohen_kappa_score,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss,test_cohen_kappa_score
62,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",100,20,linear,0.5,1.5,"[[446 312]
 [291 796]]",0.6731707317073171,0.7252847380410022,0.7184115523465704,0.7322907083716651,0.6603406048454631,11.288418233349248,0.32203136778382224,"[[157 136]
 [  7  14]]",0.5445859872611465,0.16374269005847952,0.09333333333333334,0.6666666666666666,0.6012514220705347,15.729789075550109,0.05258049542136134
63,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",100,20,linear,0.5,2.0,"[[386 372]
 [223 864]]",0.6775067750677507,0.7438656909169178,0.6990291262135923,0.7948482060717571,0.6520415172838996,11.138682604453058,0.31340614721262694,"[[140 153]
 [  7  14]]",0.49044585987261147,0.14893617021276595,0.08383233532934131,0.6666666666666666,0.5722411831626848,17.59976611972143,0.03418047598908058
64,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",100,20,softmax,0.0,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
65,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",100,20,softmax,0.0,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
66,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",100,20,softmax,0.0,1.5,"[[358 400]
 [159 928]]",0.6970189701897019,0.7685300207039337,0.6987951807228916,0.8537258509659613,0.6630106827389173,10.464767394974064,0.3425009387333825,"[[136 157]
 [  7  14]]",0.47770700636942676,0.14583333333333334,0.08187134502923976,0.6666666666666666,0.5654152445961319,18.039760718349978,0.030316725040485104
67,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",100,20,softmax,0.0,2.0,"[[   3  755]
 [   0 1087]]",0.5907859078590786,0.7422328439740526,0.5901194353963084,1.0,0.5019788918205805,14.134081232638136,0.004660245788308148,"[[  3 290]
 [  0  21]]",0.07643312101910828,0.12650602409638556,0.06752411575562701,1.0,0.5051194539249146,31.899608400569598,0.0013817910644177145
68,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",100,20,softmax,0.1,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
69,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",100,20,softmax,0.1,1.0,"[[  44  714]
 [  19 1068]]",0.602710027100271,0.7445102823283374,0.5993265993265994,0.9825206991720331,0.5202840962878635,13.722218975628557,0.0471041834450483,"[[ 10 283]
 [  0  21]]",0.09872611464968153,0.12923076923076926,0.06907894736842106,1.0,0.5170648464163823,31.129617852969645,0.004704195694540947
70,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",100,20,softmax,0.1,1.5,"[[621 137]
 [436 651]]",0.6894308943089431,0.6944,0.8261421319796954,0.5988960441582337,0.7090786289392752,10.72673627053212,0.39460150046127074,"[[221  72]
 [  9  12]]",0.7420382165605095,0.2285714285714286,0.14285714285714285,0.5714285714285714,0.6628473915163335,8.90986770383038,0.13613205624617886
71,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",100,20,softmax,0.1,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
72,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",100,20,softmax,0.3,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
73,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",100,20,softmax,0.3,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
74,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",100,20,softmax,0.3,1.5,"[[  14  744]
 [   0 1087]]",0.5967479674796748,0.7450308430431803,0.5936646641179684,1.0,0.5092348284960422,13.928154221301687,0.021691720427961858,"[[  3 290]
 [  1  20]]",0.0732484076433121,0.12084592145015105,0.06451612903225806,0.9523809523809523,0.48130993011539086,32.0096045037381,-0.005059726774754303
75,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",100,20,softmax,0.3,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
76,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",100,20,softmax,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
77,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",100,20,softmax,0.5,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
78,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",100,20,softmax,0.5,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
79,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",100,20,softmax,0.5,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
80,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",100,20,relu,0.0,0.5,"[[ 702   56]
 [1057   30]]",0.3967479674796748,0.05115089514066496,0.3488372093023256,0.027598896044158234,0.4768601340379102,20.835611330618793,-0.038571307911457575,"[[269  24]
 [ 19   2]]",0.8630573248407644,0.0851063829787234,0.07692307692307693,0.09523809523809523,0.5066634162197303,4.7298935519728795,0.012000585394409402
81,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",100,20,relu,0.0,1.0,"[[384 374]
 [341 746]]",0.6124661246612466,0.6760308110557317,0.6660714285714285,0.6862925482980681,0.5964444271833349,13.385107952195138,0.19416811491507513,"[[139 154]
 [  9  12]]",0.48089171974522293,0.1283422459893048,0.07228915662650602,0.5714285714285714,0.522915650901999,17.929756975715577,0.010899393189811923
82,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",100,20,relu,0.0,1.5,"[[470 288]
 [309 778]]",0.6764227642276422,0.7227124941941477,0.7298311444652908,0.7157313707451702,0.6678920705968595,11.176086608033373,0.33438220063923096,"[[167 126]
 [  9  12]]",0.5700636942675159,0.15094339622641512,0.08695652173913043,0.5714285714285714,0.5706972208678693,14.849794785315753,0.03942895989123052
83,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",100,20,relu,0.0,2.0,"[[489 269]
 [324 763]]",0.678590785907859,0.7201510146295422,0.7393410852713178,0.7019319227230911,0.673525328116163,11.101197557664367,0.34328119006931024,"[[172 121]
 [  7  14]]",0.5923566878980892,0.17948717948717946,0.1037037037037037,0.6666666666666666,0.6268486916951082,14.079809330693061,0.07207831186221547
84,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",100,20,relu,0.1,0.5,"[[  99  659]
 [  64 1023]]",0.608130081300813,0.7388949079089924,0.60820451843044,0.9411223551057958,0.5358646076320536,13.534993099309986,0.08139865591194229,"[[ 33 260]
 [  2  19]]",0.16560509554140126,0.12666666666666668,0.06810035842293907,0.9047619047619048,0.5086949455550138,28.819641117192518,0.0025945054678597756
85,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",100,20,relu,0.1,1.0,"[[413 345]
 [294 793]]",0.6536585365853659,0.7128089887640449,0.6968365553602812,0.7295308187672493,0.6371928500168701,11.962359879382841,0.2772082620885249,"[[160 133]
 [  6  15]]",0.5573248407643312,0.1775147928994083,0.10135135135135136,0.7142857142857143,0.6301803998049732,15.289797023410195,0.06838847385272129
86,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",100,20,relu,0.1,1.5,"[[369 389]
 [282 805]]",0.6363143631436314,0.7058307759754493,0.6742043551088778,0.7405703771849126,0.6136888825238548,12.561425476631658,0.23234113955015512,"[[134 159]
 [  7  14]]",0.4713375796178344,0.1443298969072165,0.08092485549132948,0.6666666666666666,0.5620022753128555,18.25975801766425,0.028443616029823038
87,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",100,20,relu,0.1,2.0,"[[535 223]
 [390 697]]",0.6677506775067751,0.6945690084703537,0.7576086956521739,0.641214351425943,0.6735095503831562,11.475581702063513,0.33582231983721267,"[[189 104]
 [  5  16]]",0.6528662420382165,0.22695035460992907,0.13333333333333333,0.7619047619047619,0.7034779782220055,11.98984008018473,0.1276443900698373
88,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",100,20,relu,0.3,0.5,"[[203 555]
 [111 976]]",0.6390243902439025,0.7456073338426279,0.6374918354016982,0.8978840846366145,0.5828470555109193,12.46789639869066,0.1818105546884573,"[[ 80 213]
 [  3  18]]",0.31210191082802546,0.14285714285714285,0.07792207792207792,0.8571428571428571,0.5650901999024867,23.7597006864756,0.02307492870106309
89,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",100,20,relu,0.3,1.0,"[[ 259  499]
 [  73 1014]]",0.6899728997289973,0.7799999999999999,0.6701916721744877,0.9328426862925483,0.6372656703230551,10.70817295230709,0.300050804582759,"[[ 86 207]
 [  2  19]]",0.3343949044585987,0.15384615384615385,0.084070796460177,0.9047619047619048,0.5991386315618398,22.989712685364278,0.03584755972144671
90,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",100,20,relu,0.3,1.5,"[[527 231]
 [465 622]]",0.6227642276422765,0.6412371134020619,0.7291910902696366,0.5722171113155474,0.6337338854730771,13.02936210182342,0.2555299563215485,"[[190 103]
 [  9  12]]",0.643312101910828,0.1764705882352941,0.10434782608695652,0.5714285714285714,0.6099463676255484,12.319825843201611,0.07144743095527273
91,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",100,20,relu,0.3,2.0,"[[442 316]
 [310 777]]",0.6607046070460705,0.7128440366972476,0.7108874656907593,0.7148114075436982,0.648962432004039,11.718984659079691,0.2982821744461146,"[[155 138]
 [  7  14]]",0.5382165605095541,0.16184971098265896,0.09210526315789473,0.6666666666666666,0.5978384527872582,15.949786374864381,0.050231549084233884
92,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",100,20,relu,0.5,0.5,"[[ 161  597]
 [  74 1013]]",0.6363143631436314,0.7512050426399703,0.6291925465838509,0.9319227230910764,0.5721618892500238,12.561515620948992,0.16115054291667374,"[[ 59 234]
 [  1  20]]",0.2515923566878981,0.14545454545454542,0.07874015748031496,0.9523809523809523,0.5768730700471314,25.84968012293846,0.024999339340926463
93,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",100,20,relu,0.5,1.0,"[[537 221]
 [622 465]]",0.5430894308943089,0.5245346869712353,0.6778425655976676,0.42778288868445263,0.5681130802261313,15.781227757150015,0.12612841403714192,"[[205  88]
 [ 18   3]]",0.6624203821656051,0.05357142857142857,0.03296703296703297,0.14285714285714285,0.42125792296440756,11.659811026861114,-0.06182607031200149
94,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",100,20,relu,0.5,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
95,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",100,20,relu,0.5,2.0,"[[438 320]
 [302 785]]",0.6628726287262873,0.7162408759124087,0.7104072398190046,0.7221711131554738,0.6500037623824864,11.644105576591928,0.30108954487597217,"[[157 136]
 [  7  14]]",0.5445859872611465,0.16374269005847952,0.09333333333333334,0.6666666666666666,0.6012514220705347,15.729789075550109,0.05258049542136134
96,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",100,50,linear,0.0,0.5,"[[676  82]
 [535 552]]",0.6655826558265583,0.641487507263219,0.8706624605678234,0.5078196872125115,0.6998201338437228,11.550401410649954,0.36649416866220086,"[[251  42]
 [ 10  11]]",0.8343949044585988,0.29729729729729726,0.20754716981132076,0.5238095238095238,0.6902324069559564,5.71990431728479,0.2228462636839601
97,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",100,50,linear,0.0,1.0,"[[454 304]
 [337 750]]",0.6525745257452574,0.7006071929005139,0.7115749525616698,0.6899724011039559,0.6444584960664899,11.999782518567223,0.28702594545648563,"[[158 135]
 [  9  12]]",0.5414012738853503,0.14285714285714285,0.08163265306122448,0.5714285714285714,0.5553388590931253,15.839782632229984,0.029241272703851795
98,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",100,50,linear,0.0,1.5,"[[526 232]
 [425 662]]",0.6439024390243903,0.668349318525997,0.7404921700223713,0.609015639374425,0.6514735188956559,12.299274578894376,0.29170691175413654,"[[187 106]
 [  9  12]]",0.6337579617834395,0.17266187050359716,0.1016949152542373,0.5714285714285714,0.6048269137006338,12.649821792173023,0.06668389764797111
99,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",100,50,linear,0.0,2.0,"[[435 323]
 [304 783]]",0.6601626016260163,0.7140902872777019,0.7079566003616636,0.7203311867525299,0.6471049073604338,11.737707896790761,0.29533009957719136,"[[161 132]
 [  4  17]]",0.5668789808917197,0.2,0.11409395973154363,0.8095238095238095,0.679505932065659,14.95980616741605,0.09375663172191329
100,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",100,50,linear,0.1,0.5,"[[383 375]
 [341 746]]",0.6119241192411924,0.6757246376811594,0.6654772524531668,0.6862925482980681,0.5957847965764748,13.403828589589363,0.1928788676769071,"[[145 148]
 [  6  15]]",0.5095541401273885,0.16304347826086954,0.09202453987730061,0.7142857142857143,0.6045831301803999,16.939776768267244,0.05053995680345569
101,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",100,50,linear,0.1,1.0,"[[552 206]
 [395 692]]",0.6742547425474255,0.6972292191435769,0.7706013363028953,0.6366145354185833,0.6824233626960992,11.250931886402137,0.35158031265331946,"[[198  95]
 [ 10  11]]",0.6656050955414012,0.1732283464566929,0.10377358490566038,0.5238095238095238,0.5997887209491305,11.549832749113026,0.06932761248800323
102,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",100,50,linear,0.1,1.5,"[[656 102]
 [479 608]]",0.6850948509485095,0.6766833611574846,0.856338028169014,0.5593376264949402,0.7123864913477339,10.876482734081836,0.3950392934238187,"[[243  50]
 [ 10  11]]",0.8089171974522293,0.2682926829268293,0.18032786885245902,0.5238095238095238,0.6765805298228506,6.599893514541882,0.18744069697231092
103,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",100,50,linear,0.1,2.0,"[[453 305]
 [346 741]]",0.6471544715447154,0.6947960618846696,0.7084130019120459,0.6816927322907084,0.6396590310530058,12.18698499203418,0.2770502371220087,"[[167 126]
 [  8  13]]",0.5732484076433121,0.1625,0.09352517985611511,0.6190476190476191,0.5945067446773932,14.73979868214725,0.052385027701455034
104,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",100,50,linear,0.3,0.5,"[[351 407]
 [284 803]]",0.6254742547425475,0.6991728341314758,0.6636363636363637,0.7387304507819688,0.6008955683988999,12.935837357743834,0.20687123816041186,"[[133 160]
 [ 10  11]]",0.4585987261146497,0.11458333333333333,0.06432748538011696,0.5238095238095238,0.48886721924264587,18.699744976826903,-0.005159492336082483
105,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",100,50,linear,0.3,1.0,"[[433 325]
 [327 760]]",0.6466124661246613,0.6998158379373849,0.7004608294930875,0.6991720331186753,0.6352060693297862,12.205713863765082,0.27030420672712385,"[[159 134]
 [  4  17]]",0.5605095541401274,0.19767441860465118,0.11258278145695365,0.8095238095238095,0.6760929627823826,15.179803466730322,0.09092434859228804
106,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",100,50,linear,0.3,1.5,"[[495 263]
 [383 704]]",0.6498644986449864,0.685491723466407,0.7280248190279214,0.6476540938362465,0.6503441973139016,12.09336576977585,0.2936530889454133,"[[183 110]
 [  5  16]]",0.6337579617834395,0.21768707482993196,0.12698412698412698,0.7619047619047619,0.693239070372176,12.64983197812755,0.1163803650956785
107,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",100,50,linear,0.3,2.0,"[[487 271]
 [342 745]]",0.6677506775067751,0.7085116500237756,0.7332677165354331,0.6853725850965962,0.6639263980891952,11.475602504598283,0.3232704124036425,"[[178 115]
 [  9  12]]",0.6050955414012739,0.16216216216216214,0.09448818897637795,0.5714285714285714,0.5894685519258898,13.639809639087252,0.05352715251106033
108,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",100,50,linear,0.5,0.5,"[[361 397]
 [246 841]]",0.6514905149051491,0.7234408602150538,0.6793214862681745,0.7736890524379025,0.6249711752954684,12.037263231494501,0.2577115816227249,"[[140 153]
 [  8  13]]",0.4872611464968153,0.13903743315508024,0.0783132530120482,0.6190476190476191,0.5484316593531611,17.709762222889935,0.023035596954354087
